article_id,title,url,qid,topic,title_en,categories,n_sentences
7992814,"Dunn (Town, Dane County)",https://de.wikipedia.org/wiki?curid=7992814,,,,,22
7992815,Robert E. Ferguson,https://de.wikipedia.org/wiki?curid=7992815,,,,,9
7992816,Sandra Kinza,https://de.wikipedia.org/wiki?curid=7992816,,,,,10
7992818,SŽD-Baureihe ТЭ109,https://de.wikipedia.org/wiki?curid=7992818,,,,,43
7992824,Darius Pliskauskas,https://de.wikipedia.org/wiki?curid=7992824,,,,,19
7992829,This One,https://de.wikipedia.org/wiki?curid=7992829,,,,,3
7992830,Benjamin D. Santer,https://de.wikipedia.org/wiki?curid=7992830,,,,,18
7992833,Małobór (Rymań),https://de.wikipedia.org/wiki?curid=7992833,,,,,4
7992847,Olympische Geschichte Indonesiens,https://de.wikipedia.org/wiki?curid=7992847,,,,,68
7992863,Massimo Bonetti,https://de.wikipedia.org/wiki?curid=7992863,,,,,3
7992878,Misaje,https://de.wikipedia.org/wiki?curid=7992878,,,,,2
7992881,Norberto Scoponi,https://de.wikipedia.org/wiki?curid=7992881,,,,,20
7992889,Adidas International 2003/Damen,https://de.wikipedia.org/wiki?curid=7992889,,,,,5
7992895,Wilhelm von Elswig,https://de.wikipedia.org/wiki?curid=7992895,,,,,7
7992904,Bonos,https://de.wikipedia.org/wiki?curid=7992904,,,,,1
7992905,Villers-Tournelle,https://de.wikipedia.org/wiki?curid=7992905,,,,,1
7992909,Boris Zala,https://de.wikipedia.org/wiki?curid=7992909,,,,,5
7992913,Stefan Sandrock,https://de.wikipedia.org/wiki?curid=7992913,,,,,13
7992916,Fast Green FCF,https://de.wikipedia.org/wiki?curid=7992916,,,,,13
7992917,Deutsche Handballmeisterschaft 1957,https://de.wikipedia.org/wiki?curid=7992917,,,,,13
7992918,Rathaus (Wittislingen),https://de.wikipedia.org/wiki?curid=7992918,,,,,6
7992926,Natalja Nikolajewna Schewzowa,https://de.wikipedia.org/wiki?curid=7992926,,,,,4
7992927,Trimedlure,https://de.wikipedia.org/wiki?curid=7992927,,,,,8
7992931,Ndu,https://de.wikipedia.org/wiki?curid=7992931,,,,,2
7992932,Michael Tanneberger,https://de.wikipedia.org/wiki?curid=7992932,,,,,5
7992936,Cross Slab von Eassie,https://de.wikipedia.org/wiki?curid=7992936,,,,,24
7992937,Leo Imhoff,https://de.wikipedia.org/wiki?curid=7992937,,,,,5
7992938,Detlef Prinz,https://de.wikipedia.org/wiki?curid=7992938,,,,,4
7992942,Hugo Schuckmann,https://de.wikipedia.org/wiki?curid=7992942,,,,,9
7992948,Amtsgericht Dorfen,https://de.wikipedia.org/wiki?curid=7992948,,,,,5
7992956,Thorsten Wirth,https://de.wikipedia.org/wiki?curid=7992956,,,,,13
7992959,Natalja Scharowa,https://de.wikipedia.org/wiki?curid=7992959,,,,,3
7992960,Brandenburg Museum,https://de.wikipedia.org/wiki?curid=7992960,,,,,9
7992961,Marienplatz 5 (Wittislingen),https://de.wikipedia.org/wiki?curid=7992961,,,,,8
7992966,Kapholländische Architektur,https://de.wikipedia.org/wiki?curid=7992966,,,,,18
7992971,Rodney Waschka II,https://de.wikipedia.org/wiki?curid=7992971,,,,,5
7992972,Alai-Tal,https://de.wikipedia.org/wiki?curid=7992972,,,,,3
7992979,Leierknurrhahn,https://de.wikipedia.org/wiki?curid=7992979,,,,,21
7992981,Das hier ist Wasser,https://de.wikipedia.org/wiki?curid=7992981,,,,,6
7992983,Hellmut Stern,https://de.wikipedia.org/wiki?curid=7992983,,,,,3
7992984,Pfarrhaus (Wittislingen),https://de.wikipedia.org/wiki?curid=7992984,,,,,6
7992987,Schnabelkannen von Basse Yutz,https://de.wikipedia.org/wiki?curid=7992987,,,,,16
7992989,Çatıören,https://de.wikipedia.org/wiki?curid=7992989,,,,,34
7992990,Eutricha capensis,https://de.wikipedia.org/wiki?curid=7992990,,,,,4
7992993,Grafenmühle (Naturschutzgebiet),https://de.wikipedia.org/wiki?curid=7992993,,,,,23
7992994,This Is a Wasteland,https://de.wikipedia.org/wiki?curid=7992994,,,,,21
7992996,Jekaterina Alexandrowna Bachwalowa,https://de.wikipedia.org/wiki?curid=7992996,,,,,6
7993001,Josef Moest,https://de.wikipedia.org/wiki?curid=7993001,,,,,1
7993012,Vladimír Maňka,https://de.wikipedia.org/wiki?curid=7993012,,,,,9
7993020,Vasaten,https://de.wikipedia.org/wiki?curid=7993020,,,,,1
7993021,… nächste Woche ist Frieden,https://de.wikipedia.org/wiki?curid=7993021,,,,,21
7993025,Josef Troyer,https://de.wikipedia.org/wiki?curid=7993025,,,,,1
7993029,Oleśnica (Landgemeinde),https://de.wikipedia.org/wiki?curid=7993029,,,,,2
7993037,Marcel Gerhard,https://de.wikipedia.org/wiki?curid=7993037,,,,,8
7993039,Olga Wladimirowna Podtschufarowa,https://de.wikipedia.org/wiki?curid=7993039,,,,,17
7993049,Dziadowa Kłoda,https://de.wikipedia.org/wiki?curid=7993049,,,,,4
7993052,Jägerbataillon 17 (Bundesheer),https://de.wikipedia.org/wiki?curid=7993052,,,,,5
7993061,Chris Eißler,https://de.wikipedia.org/wiki?curid=7993061,,,,,13
7993066,Konstantin Dawidowitsch Suchiaschwili,https://de.wikipedia.org/wiki?curid=7993066,,,,,14
7993072,Amtsgericht Prien,https://de.wikipedia.org/wiki?curid=7993072,,,,,13
7993076,St. Josef (Köln-Porz),https://de.wikipedia.org/wiki?curid=7993076,,,,,7
7993081,Hans Neuner,https://de.wikipedia.org/wiki?curid=7993081,,,,,1
7993082,Marienretabel (Rieden),https://de.wikipedia.org/wiki?curid=7993082,,,,,6
7993083,Hot Love (Lied),https://de.wikipedia.org/wiki?curid=7993083,,,,,8
7993086,Olympische Geschichte des Irak,https://de.wikipedia.org/wiki?curid=7993086,,,,,22
7993090,Andrea Turazzi,https://de.wikipedia.org/wiki?curid=7993090,,,,,8
7993092,Hilaritas (römische Mythologie),https://de.wikipedia.org/wiki?curid=7993092,,,,,1
7993093,Liste der Autorenbeteiligungen und Produktionen von Henning Verlage,https://de.wikipedia.org/wiki?curid=7993093,,,,,3
7993097,Olympische Geschichte Jemens,https://de.wikipedia.org/wiki?curid=7993097,,,,,2
7993098,Hélène de Montgeroult,https://de.wikipedia.org/wiki?curid=7993098,,,,,15
7993099,Karl Honisch,https://de.wikipedia.org/wiki?curid=7993099,,,,,4
7993101,Selenoxidchlorid,https://de.wikipedia.org/wiki?curid=7993101,,,,,7
7993105,Raúl Biord Castillo,https://de.wikipedia.org/wiki?curid=7993105,,,,,11
7993106,Trans European Airways,https://de.wikipedia.org/wiki?curid=7993106,,,,,23
7993108,Olympische Geschichte Jordaniens,https://de.wikipedia.org/wiki?curid=7993108,,,,,3
7993109,Kreuzerhöhungskirche (Górowo Iławeckie),https://de.wikipedia.org/wiki?curid=7993109,,,,,9
7993110,Alajos Mészáros,https://de.wikipedia.org/wiki?curid=7993110,,,,,3
7993121,Margarita Grun,https://de.wikipedia.org/wiki?curid=7993121,,,,,1
7993123,Olympische Geschichte Katars,https://de.wikipedia.org/wiki?curid=7993123,,,,,56
7993127,Anton Schlüter,https://de.wikipedia.org/wiki?curid=7993127,,,,,1
7993129,Liste der Administratoren von Chandigarh,https://de.wikipedia.org/wiki?curid=7993129,,,,,4
7993135,Plattenburgischer Kreis,https://de.wikipedia.org/wiki?curid=7993135,,,,,5
7993138,Metalurgia International,https://de.wikipedia.org/wiki?curid=7993138,,,,,9
7993139,Friedrich Wilhelm Liel,https://de.wikipedia.org/wiki?curid=7993139,,,,,4
7993142,Sant Joan (Isil),https://de.wikipedia.org/wiki?curid=7993142,,,,,26
7993148,Olympische Geschichte Kirgisistans,https://de.wikipedia.org/wiki?curid=7993148,,,,,12
7993149,Hiram M. Dow,https://de.wikipedia.org/wiki?curid=7993149,,,,,7
7993150,August Hermann Francke (Begriffsklärung),https://de.wikipedia.org/wiki?curid=7993150,,,,,1
7993153,Rainer Schönwälder,https://de.wikipedia.org/wiki?curid=7993153,,,,,23
7993157,Jewgeni Pawlowitsch Glebow,https://de.wikipedia.org/wiki?curid=7993157,,,,,13
7993158,Sesamex,https://de.wikipedia.org/wiki?curid=7993158,,,,,4
7993159,Glebow,https://de.wikipedia.org/wiki?curid=7993159,,,,,1
7993162,Orel Odinov Protopopescu,https://de.wikipedia.org/wiki?curid=7993162,,,,,6
7993170,Patrick Chisanga,https://de.wikipedia.org/wiki?curid=7993170,,,,,8
7993176,"Cobra (Schiff, 1900)",https://de.wikipedia.org/wiki?curid=7993176,,,,,28
7993188,Ip (Einheit),https://de.wikipedia.org/wiki?curid=7993188,,,,,1
7993190,Tatjana Sacharowa,https://de.wikipedia.org/wiki?curid=7993190,,,,,3
7993195,Glenwood (Arkansas),https://de.wikipedia.org/wiki?curid=7993195,,,,,33
7993199,Sozialbeirat,https://de.wikipedia.org/wiki?curid=7993199,,,,,14
7993203,Alain de Raemy,https://de.wikipedia.org/wiki?curid=7993203,,,,,3
7993205,Gungeru,https://de.wikipedia.org/wiki?curid=7993205,,,,,7
7993207,Guillaume Lasceux,https://de.wikipedia.org/wiki?curid=7993207,,,,,1
7993208,Lebas-Joly,https://de.wikipedia.org/wiki?curid=7993208,,,,,1
7993209,Liste der Naturdenkmäler im Bezirk St. Pölten,https://de.wikipedia.org/wiki?curid=7993209,,,,,3
7993211,Modern Life Is War,https://de.wikipedia.org/wiki?curid=7993211,,,,,20
7993212,Die Ausdehnung,https://de.wikipedia.org/wiki?curid=7993212,,,,,1
7993213,Fränkischer Kreis (Kurfürstentum Sachsen),https://de.wikipedia.org/wiki?curid=7993213,,,,,12
7993216,Orsolya Tóth,https://de.wikipedia.org/wiki?curid=7993216,,,,,8
7993225,Gustav Weinholz,https://de.wikipedia.org/wiki?curid=7993225,,,,,3
7993226,Topologie (Elektronik),https://de.wikipedia.org/wiki?curid=7993226,,,,,5
7993239,Maigret und der Spion,https://de.wikipedia.org/wiki?curid=7993239,,,,,37
7993241,Jelena Goleschewa,https://de.wikipedia.org/wiki?curid=7993241,,,,,5
7993243,Linden-Dahlhausener Turnverein 1876/1888,https://de.wikipedia.org/wiki?curid=7993243,,,,,17
7993250,Jobcenter Oberspreewald-Lausitz,https://de.wikipedia.org/wiki?curid=7993250,,,,,5
7993251,Trois,https://de.wikipedia.org/wiki?curid=7993251,,,,,1
7993255,MLB 2007,https://de.wikipedia.org/wiki?curid=7993255,,,,,15
7993261,Stefan Wiederkehr,https://de.wikipedia.org/wiki?curid=7993261,,,,,7
7993262,Landesvereinigung der Milchwirtschaft Niedersachsen,https://de.wikipedia.org/wiki?curid=7993262,,,,,11
7993263,Miroslav Mikolášik,https://de.wikipedia.org/wiki?curid=7993263,,,,,6
7993266,World Congress of Soil Science,https://de.wikipedia.org/wiki?curid=7993266,,,,,2
7993267,Liste der brasilianischen Botschafter in Japan,https://de.wikipedia.org/wiki?curid=7993267,,,,,1
7993274,Stängelumfassendes Habichtskraut,https://de.wikipedia.org/wiki?curid=7993274,,,,,8
7993277,Wera Sytschugowa,https://de.wikipedia.org/wiki?curid=7993277,,,,,2
7993279,Dlhá nad Oravou,https://de.wikipedia.org/wiki?curid=7993279,,,,,2
7993282,Karl-Emil-Tollander-Preis,https://de.wikipedia.org/wiki?curid=7993282,,,,,1
7993285,Martin Zeitz,https://de.wikipedia.org/wiki?curid=7993285,,,,,8
7993288,Ceferino Quintana,https://de.wikipedia.org/wiki?curid=7993288,,,,,7
7993289,Gregory Nicotero,https://de.wikipedia.org/wiki?curid=7993289,,,,,20
7993290,Horber Schienen-Tage,https://de.wikipedia.org/wiki?curid=7993290,,,,,14
7993295,Sport in China,https://de.wikipedia.org/wiki?curid=7993295,,,,,36
7993299,IA in Oberbayern (1956),https://de.wikipedia.org/wiki?curid=7993299,,,,,7
7993301,Brigden,https://de.wikipedia.org/wiki?curid=7993301,,,,,1
7993305,Tschupbach,https://de.wikipedia.org/wiki?curid=7993305,,,,,5
7993306,Sommerregent,https://de.wikipedia.org/wiki?curid=7993306,,,,,22
7993323,Florentino López,https://de.wikipedia.org/wiki?curid=7993323,,,,,19
7993325,Der kühne Schwimmer (1957),https://de.wikipedia.org/wiki?curid=7993325,,,,,50
7993341,Franz Leonhard (Rechtswissenschaftler),https://de.wikipedia.org/wiki?curid=7993341,,,,,2
7993348,Die Haftpflichtkasse,https://de.wikipedia.org/wiki?curid=7993348,,,,,15
7993356,Legana,https://de.wikipedia.org/wiki?curid=7993356,,,,,2
7993363,Sabbitha,https://de.wikipedia.org/wiki?curid=7993363,,,,,2
7993369,Wenn Mädchen ins Manöver zieh’n,https://de.wikipedia.org/wiki?curid=7993369,,,,,53
7993374,Melody in Love,https://de.wikipedia.org/wiki?curid=7993374,,,,,24
7993377,Mikosch im Geheimdienst,https://de.wikipedia.org/wiki?curid=7993377,,,,,43
7993386,Blond muß man sein auf Capri,https://de.wikipedia.org/wiki?curid=7993386,,,,,41
7993395,Die Ehre dess Hertzogthums Crain,https://de.wikipedia.org/wiki?curid=7993395,,,,,1
7993397,Pat Boone/Diskografie,https://de.wikipedia.org/wiki?curid=7993397,,,,,3
7993404,Derek Miller,https://de.wikipedia.org/wiki?curid=7993404,,,,,1
7993408,Claude-Étienne Guyot,https://de.wikipedia.org/wiki?curid=7993408,,,,,5
7993409,Jakiri,https://de.wikipedia.org/wiki?curid=7993409,,,,,2
7993413,Oldřiš,https://de.wikipedia.org/wiki?curid=7993413,,,,,37
7993414,Ram-Leela,https://de.wikipedia.org/wiki?curid=7993414,,,,,9
7993419,Yury Kharchenko,https://de.wikipedia.org/wiki?curid=7993419,,,,,16
7993425,Golden (Illinois),https://de.wikipedia.org/wiki?curid=7993425,,,,,3
7993433,Anna Michailowna Knoros,https://de.wikipedia.org/wiki?curid=7993433,,,,,11
7993434,Oldris,https://de.wikipedia.org/wiki?curid=7993434,,,,,1
7993451,Wolfgang Arno Gogolin,https://de.wikipedia.org/wiki?curid=7993451,,,,,8
7993453,Hohenlohische Forstordnung (1579),https://de.wikipedia.org/wiki?curid=7993453,,,,,1
7993454,Elsterpurzler,https://de.wikipedia.org/wiki?curid=7993454,,,,,11
7993463,Tibo J. Chávez,https://de.wikipedia.org/wiki?curid=7993463,,,,,8
7993464,Amtsgericht Osterhofen,https://de.wikipedia.org/wiki?curid=7993464,,,,,5
7993474,Café Anglais,https://de.wikipedia.org/wiki?curid=7993474,,,,,6
7993477,Andreas Pitsillides,https://de.wikipedia.org/wiki?curid=7993477,,,,,3
7993481,Europäisches Biermuseum,https://de.wikipedia.org/wiki?curid=7993481,,,,,12
7993482,Monika Panajotowa,https://de.wikipedia.org/wiki?curid=7993482,,,,,3
7993485,Lieder wie Orkane,https://de.wikipedia.org/wiki?curid=7993485,,,,,14
7993488,Christian Stoffers,https://de.wikipedia.org/wiki?curid=7993488,,,,,4
7993491,Erkki Aro,https://de.wikipedia.org/wiki?curid=7993491,,,,,7
7993492,The Counselor,https://de.wikipedia.org/wiki?curid=7993492,,,,,13
7993507,Svenska Orienteringsförbundet,https://de.wikipedia.org/wiki?curid=7993507,,,,,11
7993522,Spargo,https://de.wikipedia.org/wiki?curid=7993522,,,,,8
7993564,Jazz Improvise Meeting Festival,https://de.wikipedia.org/wiki?curid=7993564,,,,,2
7993575,Ostafrikanische Währungsunion,https://de.wikipedia.org/wiki?curid=7993575,,,,,5
7993578,Eckert-I- und Eckert-II-Projektion,https://de.wikipedia.org/wiki?curid=7993578,,,,,8
7993579,Eckert-III- und Eckert-IV-Projektion,https://de.wikipedia.org/wiki?curid=7993579,,,,,6
7993584,Eckert-V- und Eckert-VI-Projektion,https://de.wikipedia.org/wiki?curid=7993584,,,,,8
7993601,Goode-Projektion,https://de.wikipedia.org/wiki?curid=7993601,,,,,6
7993630,Mena (Arkansas),https://de.wikipedia.org/wiki?curid=7993630,,,,,47
7993636,William Eugene Higby,https://de.wikipedia.org/wiki?curid=7993636,,,,,8
7993638,Homer L. Pearson,https://de.wikipedia.org/wiki?curid=7993638,,,,,7
7993639,Charles P. Murphy,https://de.wikipedia.org/wiki?curid=7993639,,,,,11
7993640,Adidas International 2003/Damen/Qualifikation,https://de.wikipedia.org/wiki?curid=7993640,,,,,2
7993641,Frank L. Hays,https://de.wikipedia.org/wiki?curid=7993641,,,,,12
7993650,Sundown town,https://de.wikipedia.org/wiki?curid=7993650,,,,,1
7993664,Paul Milde,https://de.wikipedia.org/wiki?curid=7993664,,,,,17
7993677,Malaysian Road Transport Department,https://de.wikipedia.org/wiki?curid=7993677,,,,,7
7993679,Murfreesboro (Arkansas),https://de.wikipedia.org/wiki?curid=7993679,,,,,23
7993703,1. Tennis-Bundesliga (Damen) 2009,https://de.wikipedia.org/wiki?curid=7993703,,,,,1
7993709,Usure,https://de.wikipedia.org/wiki?curid=7993709,,,,,2
7993725,Hélio de Burgos Cabal,https://de.wikipedia.org/wiki?curid=7993725,,,,,11
7993726,Rot-Weißes Riesengleithörnchen,https://de.wikipedia.org/wiki?curid=7993726,,,,,6
7993728,Johann Bertolf († um 1407),https://de.wikipedia.org/wiki?curid=7993728,,,,,9
7993729,Wolfgang Schmiedt,https://de.wikipedia.org/wiki?curid=7993729,,,,,8
7993735,Heinrich Bertolf,https://de.wikipedia.org/wiki?curid=7993735,,,,,5
7993740,Martin Bertolf,https://de.wikipedia.org/wiki?curid=7993740,,,,,6
7993745,Johann Bertolf († 1510),https://de.wikipedia.org/wiki?curid=7993745,,,,,7
7993747,Hablot Knight Browne,https://de.wikipedia.org/wiki?curid=7993747,,,,,11
7993754,Karl von Lechler,https://de.wikipedia.org/wiki?curid=7993754,,,,,15
7993762,Großer Preis von Italien 1990,https://de.wikipedia.org/wiki?curid=7993762,,,,,1
7993766,Rheingold (Apfel),https://de.wikipedia.org/wiki?curid=7993766,,,,,6
7993772,Davenescourt,https://de.wikipedia.org/wiki?curid=7993772,,,,,1
7993774,Quezaltepeque (El Salvador),https://de.wikipedia.org/wiki?curid=7993774,,,,,3
7993778,Le Bourg,https://de.wikipedia.org/wiki?curid=7993778,,,,,2
7993789,Flughafen Tscheremschanka,https://de.wikipedia.org/wiki?curid=7993789,,,,,5
7993796,Conisania leineri,https://de.wikipedia.org/wiki?curid=7993796,,,,,4
7993798,Erlanger (Kentucky),https://de.wikipedia.org/wiki?curid=7993798,,,,,6
7993814,Henning Verlage/Diskografie,https://de.wikipedia.org/wiki?curid=7993814,,,,,2
7993817,Il birraio di Preston,https://de.wikipedia.org/wiki?curid=7993817,,,,,35
7993821,Pendelstange,https://de.wikipedia.org/wiki?curid=7993821,,,,,10
7993824,Michele Zaza,https://de.wikipedia.org/wiki?curid=7993824,,,,,8
7993825,Vettius,https://de.wikipedia.org/wiki?curid=7993825,,,,,1
7993827,Jens-Peter Nettekoven,https://de.wikipedia.org/wiki?curid=7993827,,,,,16
7993835,Gens Vettulena,https://de.wikipedia.org/wiki?curid=7993835,,,,,1
7993836,KWP1281,https://de.wikipedia.org/wiki?curid=7993836,,,,,8
7993837,Civica,https://de.wikipedia.org/wiki?curid=7993837,,,,,2
7993839,Electronic Art,https://de.wikipedia.org/wiki?curid=7993839,,,,,6
7993844,Maskulin Music Group/Diskografie,https://de.wikipedia.org/wiki?curid=7993844,,,,,1
7993855,Cicurinus,https://de.wikipedia.org/wiki?curid=7993855,,,,,1
7993856,Helene Platenius,https://de.wikipedia.org/wiki?curid=7993856,,,,,6
7993861,Maren Wiesler,https://de.wikipedia.org/wiki?curid=7993861,,,,,19
7993869,Pfarrhaus (Deisenhofen),https://de.wikipedia.org/wiki?curid=7993869,,,,,6
7993875,Luigi Bonos,https://de.wikipedia.org/wiki?curid=7993875,,,,,2
7993883,Bozovici,https://de.wikipedia.org/wiki?curid=7993883,,,,,7
7993887,Garumner,https://de.wikipedia.org/wiki?curid=7993887,,,,,2
7993888,Dax van de Velden,https://de.wikipedia.org/wiki?curid=7993888,,,,,14
7993892,Roji,https://de.wikipedia.org/wiki?curid=7993892,,,,,2
7993897,Valikamam,https://de.wikipedia.org/wiki?curid=7993897,,,,,1
7993898,Rocky Creek Bridge,https://de.wikipedia.org/wiki?curid=7993898,,,,,4
7993901,Karl Schuh,https://de.wikipedia.org/wiki?curid=7993901,,,,,5
7993903,Matt Wilson (Krater),https://de.wikipedia.org/wiki?curid=7993903,,,,,3
7993906,Sylvia Hoffman (Autorin),https://de.wikipedia.org/wiki?curid=7993906,,,,,1
7993914,PMR 1,https://de.wikipedia.org/wiki?curid=7993914,,,,,2
7993915,Albert Ritzberger,https://de.wikipedia.org/wiki?curid=7993915,,,,,12
7993916,Wallfahrtskirche Schwarzlack,https://de.wikipedia.org/wiki?curid=7993916,,,,,18
7993920,Patric (Fußballspieler),https://de.wikipedia.org/wiki?curid=7993920,,,,,11
7993929,Allgäuer Fenster,https://de.wikipedia.org/wiki?curid=7993929,,,,,9
7993939,Mathias Schreiber,https://de.wikipedia.org/wiki?curid=7993939,,,,,5
7993946,Jack L. Stahl,https://de.wikipedia.org/wiki?curid=7993946,,,,,13
7993948,Angela Brown,https://de.wikipedia.org/wiki?curid=7993948,,,,,4
7993958,Ako (Kamerun),https://de.wikipedia.org/wiki?curid=7993958,,,,,4
7993961,Teddy Atlas,https://de.wikipedia.org/wiki?curid=7993961,,,,,40
7993963,Lyle Amaury Tarrisse da Fontoura,https://de.wikipedia.org/wiki?curid=7993963,,,,,6
7993964,Carl Theodor Plessing,https://de.wikipedia.org/wiki?curid=7993964,,,,,26
7993970,Matrikularrute,https://de.wikipedia.org/wiki?curid=7993970,,,,,2
7993971,Marie Schloß,https://de.wikipedia.org/wiki?curid=7993971,,,,,4
7993973,Nwa (Kamerun),https://de.wikipedia.org/wiki?curid=7993973,,,,,2
7993974,Marromeu,https://de.wikipedia.org/wiki?curid=7993974,,,,,4
7993975,Paulusviertel (Darmstadt),https://de.wikipedia.org/wiki?curid=7993975,,,,,10
7993978,Isabel Schenk,https://de.wikipedia.org/wiki?curid=7993978,,,,,13
7993981,Spy Kids – Alle Zeit der Welt,https://de.wikipedia.org/wiki?curid=7993981,,,,,32
7993987,Norbert Müller,https://de.wikipedia.org/wiki?curid=7993987,,,,,1
7993990,Niederlindach (Heßdorf),https://de.wikipedia.org/wiki?curid=7993990,,,,,1
7993991,Norbert Müller (Politiker),https://de.wikipedia.org/wiki?curid=7993991,,,,,26
7994000,Nina Linde,https://de.wikipedia.org/wiki?curid=7994000,,,,,23
7994004,The New Monthly Magazine,https://de.wikipedia.org/wiki?curid=7994004,,,,,21
7994010,Wind Solution,https://de.wikipedia.org/wiki?curid=7994010,,,,,20
7994013,Vitkauskaitė,https://de.wikipedia.org/wiki?curid=7994013,,,,,1
7994015,Carl Wegele,https://de.wikipedia.org/wiki?curid=7994015,,,,,1
7994018,Estadio San Isidro,https://de.wikipedia.org/wiki?curid=7994018,,,,,5
7994019,Flucht nach Berlin,https://de.wikipedia.org/wiki?curid=7994019,,,,,9
7994029,Fundong,https://de.wikipedia.org/wiki?curid=7994029,,,,,3
7994037,Tongrube Twistringen,https://de.wikipedia.org/wiki?curid=7994037,,,,,2
7994039,Awtospezoborudowanije,https://de.wikipedia.org/wiki?curid=7994039,,,,,3
7994067,Pedicularis cyathophylla,https://de.wikipedia.org/wiki?curid=7994067,,,,,8
7994068,Hans Dürr,https://de.wikipedia.org/wiki?curid=7994068,,,,,1
7994071,Bozüyük,https://de.wikipedia.org/wiki?curid=7994071,,,,,14
7994074,Gediminas Mažeika,https://de.wikipedia.org/wiki?curid=7994074,,,,,7
7994076,Kindleinwiegen,https://de.wikipedia.org/wiki?curid=7994076,,,,,19
7994084,Ernst Kunsemüller,https://de.wikipedia.org/wiki?curid=7994084,,,,,10
7994091,Arthur Winnington-Ingram,https://de.wikipedia.org/wiki?curid=7994091,,,,,13
7994110,Husam,https://de.wikipedia.org/wiki?curid=7994110,,,,,1
7994113,Muthuswami Dikshitar,https://de.wikipedia.org/wiki?curid=7994113,,,,,1
7994116,Chicho,https://de.wikipedia.org/wiki?curid=7994116,,,,,2
7994125,Lucy Rose,https://de.wikipedia.org/wiki?curid=7994125,,,,,6
