source,target,distance,similarity,target_family,target_display
cat,spa,0.001976,0.998024,romance,Spanish
cat,vec,0.002667,0.997333,italo_romance,Venetian
cat,lmo,0.003411,0.996589,italo_romance,Lombard
cat,fra,0.003429,0.996571,romance,French
cat,fur,0.003991,0.996009,italo_romance,Friulian
cat,ita,0.004260,0.995740,italian,Italian
cat,lij,0.005323,0.994677,italo_romance,Ligurian
cat,sc,0.006510,0.993490,italo_romance,Sardinian
cat,eng,0.007832,0.992168,english,English
cat,deu,0.011957,0.988043,germanic,German
cat,slv,0.013960,0.986040,slavic,Slovenian
cat,scn,0.022165,0.977835,italo_romance,Sicilian
deu,eng,0.008115,0.991885,english,English
deu,fra,0.009601,0.990399,romance,French
deu,cat,0.011957,0.988043,romance,Catalan
deu,lmo,0.012190,0.987810,italo_romance,Lombard
deu,vec,0.013077,0.986923,italo_romance,Venetian
deu,fur,0.013206,0.986794,italo_romance,Friulian
deu,lij,0.014076,0.985924,italo_romance,Ligurian
deu,spa,0.014567,0.985433,romance,Spanish
deu,ita,0.015447,0.984553,italian,Italian
deu,slv,0.017664,0.982336,slavic,Slovenian
deu,sc,0.018059,0.981941,italo_romance,Sardinian
deu,scn,0.030975,0.969025,italo_romance,Sicilian
eng,cat,0.007832,0.992168,romance,Catalan
eng,deu,0.008115,0.991885,germanic,German
eng,vec,0.008360,0.991640,italo_romance,Venetian
eng,lij,0.008946,0.991054,italo_romance,Ligurian
eng,spa,0.009021,0.990979,romance,Spanish
eng,fra,0.009158,0.990842,romance,French
eng,ita,0.009303,0.990697,italian,Italian
eng,lmo,0.009963,0.990037,italo_romance,Lombard
eng,fur,0.010203,0.989797,italo_romance,Friulian
eng,sc,0.013352,0.986648,italo_romance,Sardinian
eng,slv,0.013667,0.986333,slavic,Slovenian
eng,scn,0.027673,0.972327,italo_romance,Sicilian
fra,cat,0.003429,0.996571,romance,Catalan
fra,spa,0.004989,0.995011,romance,Spanish
fra,vec,0.008315,0.991685,italo_romance,Venetian
fra,ita,0.008851,0.991149,italian,Italian
fra,sc,0.008959,0.991041,italo_romance,Sardinian
fra,fur,0.009030,0.990970,italo_romance,Friulian
fra,eng,0.009158,0.990842,english,English
fra,lmo,0.009579,0.990421,italo_romance,Lombard
fra,deu,0.009601,0.990399,germanic,German
fra,lij,0.010133,0.989867,italo_romance,Ligurian
fra,slv,0.020810,0.979190,slavic,Slovenian
fra,scn,0.029497,0.970503,italo_romance,Sicilian
fur,lmo,0.002709,0.997291,italo_romance,Lombard
fur,ita,0.003661,0.996339,italian,Italian
fur,vec,0.003690,0.996310,italo_romance,Venetian
fur,cat,0.003991,0.996009,romance,Catalan
fur,lij,0.004688,0.995312,italo_romance,Ligurian
fur,spa,0.006650,0.993350,romance,Spanish
fur,sc,0.007146,0.992854,italo_romance,Sardinian
fur,fra,0.009030,0.990970,romance,French
fur,eng,0.010203,0.989797,english,English
fur,scn,0.011212,0.988788,italo_romance,Sicilian
fur,slv,0.011958,0.988042,slavic,Slovenian
fur,deu,0.013206,0.986794,germanic,German
ita,vec,0.002057,0.997943,italo_romance,Venetian
ita,lij,0.002949,0.997051,italo_romance,Ligurian
ita,fur,0.003661,0.996339,italo_romance,Friulian
ita,lmo,0.004174,0.995826,italo_romance,Lombard
ita,spa,0.004229,0.995771,romance,Spanish
ita,cat,0.004260,0.995740,romance,Catalan
ita,fra,0.008851,0.991149,romance,French
ita,eng,0.009303,0.990697,english,English
ita,sc,0.010219,0.989781,italo_romance,Sardinian
ita,slv,0.012147,0.987853,slavic,Slovenian
ita,deu,0.015447,0.984553,germanic,German
ita,scn,0.016318,0.983682,italo_romance,Sicilian
lij,vec,0.001706,0.998294,italo_romance,Venetian
lij,ita,0.002949,0.997051,italian,Italian
lij,lmo,0.003814,0.996186,italo_romance,Lombard
lij,spa,0.004357,0.995643,romance,Spanish
lij,fur,0.004688,0.995312,italo_romance,Friulian
lij,cat,0.005323,0.994677,romance,Catalan
lij,eng,0.008946,0.991054,english,English
lij,sc,0.009255,0.990745,italo_romance,Sardinian
lij,fra,0.010133,0.989867,romance,French
lij,slv,0.010538,0.989462,slavic,Slovenian
lij,deu,0.014076,0.985924,germanic,German
lij,scn,0.018872,0.981128,italo_romance,Sicilian
lmo,vec,0.002245,0.997755,italo_romance,Venetian
lmo,fur,0.002709,0.997291,italo_romance,Friulian
lmo,cat,0.003411,0.996589,romance,Catalan
lmo,lij,0.003814,0.996186,italo_romance,Ligurian
lmo,ita,0.004174,0.995826,italian,Italian
lmo,spa,0.005907,0.994093,romance,Spanish
lmo,fra,0.009579,0.990421,romance,French
lmo,sc,0.009902,0.990098,italo_romance,Sardinian
lmo,eng,0.009963,0.990037,english,English
lmo,deu,0.012190,0.987810,germanic,German
lmo,slv,0.012194,0.987806,slavic,Slovenian
lmo,scn,0.014940,0.985060,italo_romance,Sicilian
sc,cat,0.006510,0.993490,romance,Catalan
sc,spa,0.006939,0.993061,romance,Spanish
sc,fur,0.007146,0.992854,italo_romance,Friulian
sc,fra,0.008959,0.991041,romance,French
sc,lij,0.009255,0.990745,italo_romance,Ligurian
sc,vec,0.009467,0.990533,italo_romance,Venetian
sc,lmo,0.009902,0.990098,italo_romance,Lombard
sc,ita,0.010219,0.989781,italian,Italian
sc,eng,0.013352,0.986648,english,English
sc,scn,0.017332,0.982668,italo_romance,Sicilian
sc,deu,0.018059,0.981941,germanic,German
sc,slv,0.020180,0.979820,slavic,Slovenian
scn,fur,0.011212,0.988788,italo_romance,Friulian
scn,lmo,0.014940,0.985060,italo_romance,Lombard
scn,ita,0.016318,0.983682,italian,Italian
scn,sc,0.017332,0.982668,italo_romance,Sardinian
scn,lij,0.018872,0.981128,italo_romance,Ligurian
scn,vec,0.020694,0.979306,italo_romance,Venetian
scn,cat,0.022165,0.977835,romance,Catalan
scn,spa,0.025962,0.974038,romance,Spanish
scn,slv,0.026697,0.973303,slavic,Slovenian
scn,eng,0.027673,0.972327,english,English
scn,fra,0.029497,0.970503,romance,French
scn,deu,0.030975,0.969025,germanic,German
slv,vec,0.009615,0.990385,italo_romance,Venetian
slv,lij,0.010538,0.989462,italo_romance,Ligurian
slv,fur,0.011958,0.988042,italo_romance,Friulian
slv,ita,0.012147,0.987853,italian,Italian
slv,lmo,0.012194,0.987806,italo_romance,Lombard
slv,spa,0.013275,0.986725,romance,Spanish
slv,eng,0.013667,0.986333,english,English
slv,cat,0.013960,0.986040,romance,Catalan
slv,deu,0.017664,0.982336,germanic,German
slv,sc,0.020180,0.979820,italo_romance,Sardinian
slv,fra,0.020810,0.979190,romance,French
slv,scn,0.026697,0.973303,italo_romance,Sicilian
spa,cat,0.001976,0.998024,romance,Catalan
spa,vec,0.002717,0.997283,italo_romance,Venetian
spa,ita,0.004229,0.995771,italian,Italian
spa,lij,0.004357,0.995643,italo_romance,Ligurian
spa,fra,0.004989,0.995011,romance,French
spa,lmo,0.005907,0.994093,italo_romance,Lombard
spa,fur,0.006650,0.993350,italo_romance,Friulian
spa,sc,0.006939,0.993061,italo_romance,Sardinian
spa,eng,0.009021,0.990979,english,English
spa,slv,0.013275,0.986725,slavic,Slovenian
spa,deu,0.014567,0.985433,germanic,German
spa,scn,0.025962,0.974038,italo_romance,Sicilian
vec,lij,0.001706,0.998294,italo_romance,Ligurian
vec,ita,0.002057,0.997943,italian,Italian
vec,lmo,0.002245,0.997755,italo_romance,Lombard
vec,cat,0.002667,0.997333,romance,Catalan
vec,spa,0.002717,0.997283,romance,Spanish
vec,fur,0.003690,0.996310,italo_romance,Friulian
vec,fra,0.008315,0.991685,romance,French
vec,eng,0.008360,0.991640,english,English
vec,sc,0.009467,0.990533,italo_romance,Sardinian
vec,slv,0.009615,0.990385,slavic,Slovenian
vec,deu,0.013077,0.986923,germanic,German
vec,scn,0.020694,0.979306,italo_romance,Sicilian
