code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,ita,0.4979255199432373,lmo,0.4994654059410095,vec,0.5095940828323364
lij,vec,0.4471246600151062,lmo,0.45851993560791016,ita,0.48486238718032837
lmo,ita,0.4217931032180786,vec,0.4254038333892822,lij,0.45851993560791016
sc,ita,0.4483679533004761,scn,0.46590083837509155,lmo,0.47081393003463745
scn,ita,0.45830971002578735,sc,0.46590083837509155,lmo,0.48098844289779663
vec,ita,0.409126341342926,lmo,0.4254038333892822,lij,0.4471246600151062
ita,vec,0.409126341342926,spa,0.4207051992416382,lmo,0.4217931032180786
spa,ita,0.4207051992416382,cat,0.44544655084609985,eng,0.46391892433166504
fra,ita,0.4415323734283447,eng,0.4421778917312622,spa,0.4644278287887573
cat,spa,0.44544655084609985,ita,0.5036851167678833,fra,0.5104343891143799
deu,eng,0.5880868434906006,fra,0.5927661657333374,ita,0.5943950414657593
slv,ita,0.6617222428321838,spa,0.6827739477157593,vec,0.6857274770736694
eng,ita,0.44085192680358887,fra,0.4421778917312622,spa,0.46391892433166504
