source,target,distance,similarity,target_family,target_display
cat,oci,0.371094,0.628906,romance,Occitan
cat,spa,0.373614,0.626386,romance,Spanish
cat,glg,0.401785,0.598215,romance,Galician
cat,por,0.406869,0.593131,romance,Portuguese
cat,ita,0.434121,0.565879,italian,Italian
cat,fra,0.437220,0.562780,romance,French
cat,eng,0.460932,0.539068,english,English
cat,ron,0.501996,0.498004,romance,Romanian
cat,vec,0.503837,0.496163,italo_romance,Venetian
cat,sc,0.504104,0.495896,italo_romance,Sardinian
cat,lmo,0.510669,0.489331,italo_romance,Lombard
cat,fur,0.551732,0.448268,italo_romance,Friulian
cat,lij,0.576437,0.423563,italo_romance,Ligurian
cat,scn,0.578520,0.421480,italo_romance,Sicilian
cat,sqi,0.634519,0.365481,albanian,Albanian
cat,deu,0.639029,0.360971,germanic,German
cat,hrv,0.656803,0.343197,slavic,Croatian
cat,slv,0.660452,0.339548,slavic,Slovenian
cat,hun,0.695599,0.304401,uralic,Hungarian
deu,eng,0.604682,0.395318,english,English
deu,fra,0.625552,0.374448,romance,French
deu,ita,0.625561,0.374439,italian,Italian
deu,cat,0.639029,0.360971,romance,Catalan
deu,spa,0.648346,0.351654,romance,Spanish
deu,por,0.651694,0.348306,romance,Portuguese
deu,oci,0.663354,0.336646,romance,Occitan
deu,ron,0.664658,0.335342,romance,Romanian
deu,glg,0.666880,0.333120,romance,Galician
deu,lmo,0.678628,0.321372,italo_romance,Lombard
deu,vec,0.690228,0.309772,italo_romance,Venetian
deu,sc,0.699084,0.300916,italo_romance,Sardinian
deu,sqi,0.720412,0.279588,albanian,Albanian
deu,hun,0.733745,0.266255,uralic,Hungarian
deu,slv,0.734188,0.265812,slavic,Slovenian
deu,fur,0.735140,0.264860,italo_romance,Friulian
deu,scn,0.735575,0.264425,italo_romance,Sicilian
deu,hrv,0.740872,0.259128,slavic,Croatian
deu,lij,0.744720,0.255280,italo_romance,Ligurian
eng,fra,0.433441,0.566559,romance,French
eng,ita,0.445959,0.554041,italian,Italian
eng,spa,0.456572,0.543428,romance,Spanish
eng,cat,0.460932,0.539068,romance,Catalan
eng,por,0.464253,0.535747,romance,Portuguese
eng,glg,0.488521,0.511479,romance,Galician
eng,oci,0.508298,0.491702,romance,Occitan
eng,ron,0.524016,0.475984,romance,Romanian
eng,vec,0.550644,0.449356,italo_romance,Venetian
eng,sc,0.563438,0.436562,italo_romance,Sardinian
eng,lmo,0.566136,0.433864,italo_romance,Lombard
eng,deu,0.604682,0.395318,germanic,German
eng,scn,0.606226,0.393774,italo_romance,Sicilian
eng,fur,0.615566,0.384434,italo_romance,Friulian
eng,lij,0.631712,0.368288,italo_romance,Ligurian
eng,sqi,0.635386,0.364614,albanian,Albanian
eng,hrv,0.664000,0.336000,slavic,Croatian
eng,slv,0.673056,0.326944,slavic,Slovenian
eng,hun,0.698741,0.301259,uralic,Hungarian
fra,oci,0.375607,0.624393,romance,Occitan
fra,eng,0.433441,0.566559,english,English
fra,cat,0.437220,0.562780,romance,Catalan
fra,ita,0.445149,0.554851,italian,Italian
fra,spa,0.456946,0.543054,romance,Spanish
fra,por,0.467860,0.532140,romance,Portuguese
fra,glg,0.483149,0.516851,romance,Galician
fra,ron,0.514262,0.485738,romance,Romanian
fra,lmo,0.536870,0.463130,italo_romance,Lombard
fra,vec,0.539054,0.460946,italo_romance,Venetian
fra,sc,0.546737,0.453263,italo_romance,Sardinian
fra,fur,0.580244,0.419756,italo_romance,Friulian
fra,lij,0.590223,0.409777,italo_romance,Ligurian
fra,scn,0.595699,0.404301,italo_romance,Sicilian
fra,deu,0.625552,0.374448,germanic,German
fra,sqi,0.648959,0.351041,albanian,Albanian
fra,hrv,0.674971,0.325029,slavic,Croatian
fra,slv,0.677642,0.322358,slavic,Slovenian
fra,hun,0.707496,0.292504,uralic,Hungarian
fur,ita,0.490120,0.509880,italian,Italian
fur,lmo,0.509461,0.490539,italo_romance,Lombard
fur,vec,0.517087,0.482913,italo_romance,Venetian
fur,sc,0.533680,0.466320,italo_romance,Sardinian
fur,oci,0.549471,0.450529,romance,Occitan
fur,cat,0.551732,0.448268,romance,Catalan
fur,spa,0.560244,0.439756,romance,Spanish
fur,por,0.567888,0.432112,romance,Portuguese
fur,lij,0.574070,0.425930,italo_romance,Ligurian
fur,scn,0.576308,0.423692,italo_romance,Sicilian
fur,fra,0.580244,0.419756,romance,French
fur,glg,0.581507,0.418493,romance,Galician
fur,ron,0.596534,0.403466,romance,Romanian
fur,eng,0.615566,0.384434,english,English
fur,sqi,0.693597,0.306403,albanian,Albanian
fur,hrv,0.723034,0.276966,slavic,Croatian
fur,slv,0.726675,0.273325,slavic,Slovenian
fur,deu,0.735140,0.264860,germanic,German
fur,hun,0.773594,0.226406,uralic,Hungarian
glg,spa,0.329290,0.670710,romance,Spanish
glg,por,0.350487,0.649513,romance,Portuguese
glg,cat,0.401785,0.598215,romance,Catalan
glg,ita,0.447701,0.552299,italian,Italian
glg,oci,0.454477,0.545523,romance,Occitan
glg,vec,0.479180,0.520820,italo_romance,Venetian
glg,fra,0.483149,0.516851,romance,French
glg,eng,0.488521,0.511479,english,English
glg,sc,0.507709,0.492291,italo_romance,Sardinian
glg,ron,0.522436,0.477564,romance,Romanian
glg,lmo,0.528968,0.471032,italo_romance,Lombard
glg,lij,0.559179,0.440821,italo_romance,Ligurian
glg,fur,0.581507,0.418493,italo_romance,Friulian
glg,scn,0.593132,0.406868,italo_romance,Sicilian
glg,sqi,0.656253,0.343747,albanian,Albanian
glg,deu,0.666880,0.333120,germanic,German
glg,hrv,0.667577,0.332423,slavic,Croatian
glg,slv,0.676733,0.323267,slavic,Slovenian
glg,hun,0.714227,0.285773,uralic,Hungarian
hrv,slv,0.403406,0.596594,slavic,Slovenian
hrv,ron,0.633673,0.366327,romance,Romanian
hrv,ita,0.636631,0.363369,italian,Italian
hrv,spa,0.644679,0.355321,romance,Spanish
