source,target,distance,similarity,target_family,target_display
cat,oci,0.010390,0.989610,romance,Occitan
cat,spa,0.012293,0.987707,romance,Spanish
cat,fra,0.016362,0.983638,romance,French
cat,ita,0.023682,0.976318,italian,Italian
cat,por,0.025066,0.974934,romance,Portuguese
cat,eng,0.035618,0.964382,english,English
cat,vec,0.048995,0.951005,italo_romance,Venetian
cat,sc,0.049053,0.950947,italo_romance,Sardinian
cat,deu,0.049935,0.950065,germanic,German
cat,lij,0.054908,0.945092,italo_romance,Ligurian
cat,fur,0.057666,0.942334,italo_romance,Friulian
cat,slv,0.069603,0.930397,slavic,Slovenian
cat,hrv,0.070914,0.929086,slavic,Croatian
cat,lmo,0.079630,0.920370,italo_romance,Lombard
cat,hun,0.087267,0.912733,uralic,Hungarian
cat,scn,0.096446,0.903554,italo_romance,Sicilian
deu,eng,0.027938,0.972062,english,English
deu,fra,0.042000,0.958000,romance,French
deu,cat,0.049935,0.950065,romance,Catalan
deu,spa,0.052770,0.947230,romance,Spanish
deu,ita,0.056027,0.943973,italian,Italian
deu,oci,0.058995,0.941005,romance,Occitan
deu,por,0.065092,0.934908,romance,Portuguese
deu,sc,0.067917,0.932083,italo_romance,Sardinian
deu,vec,0.076479,0.923521,italo_romance,Venetian
deu,hrv,0.080540,0.919460,slavic,Croatian
deu,slv,0.081678,0.918322,slavic,Slovenian
deu,fur,0.088133,0.911867,italo_romance,Friulian
deu,lij,0.089138,0.910862,italo_romance,Ligurian
deu,hun,0.104532,0.895468,uralic,Hungarian
deu,lmo,0.109817,0.890183,italo_romance,Lombard
deu,scn,0.122594,0.877406,italo_romance,Sicilian
eng,deu,0.027938,0.972062,germanic,German
eng,cat,0.035618,0.964382,romance,Catalan
eng,fra,0.036700,0.963300,romance,French
eng,spa,0.038207,0.961793,romance,Spanish
eng,ita,0.041787,0.958213,italian,Italian
eng,oci,0.044347,0.955653,romance,Occitan
eng,por,0.046386,0.953614,romance,Portuguese
eng,sc,0.065446,0.934554,italo_romance,Sardinian
eng,vec,0.065567,0.934433,italo_romance,Venetian
eng,lij,0.074235,0.925765,italo_romance,Ligurian
eng,slv,0.075386,0.924614,slavic,Slovenian
eng,hrv,0.076834,0.923166,slavic,Croatian
eng,fur,0.082697,0.917303,italo_romance,Friulian
eng,hun,0.103669,0.896331,uralic,Hungarian
eng,lmo,0.106540,0.893460,italo_romance,Lombard
eng,scn,0.120733,0.879267,italo_romance,Sicilian
fra,cat,0.016362,0.983638,romance,Catalan
fra,oci,0.021308,0.978692,romance,Occitan
fra,spa,0.022130,0.977870,romance,Spanish
fra,por,0.035670,0.964330,romance,Portuguese
fra,eng,0.036700,0.963300,english,English
fra,ita,0.037424,0.962576,italian,Italian
fra,deu,0.042000,0.958000,germanic,German
fra,sc,0.042828,0.957172,italo_romance,Sardinian
fra,vec,0.050896,0.949104,italo_romance,Venetian
fra,lij,0.054372,0.945628,italo_romance,Ligurian
fra,fur,0.060629,0.939371,italo_romance,Friulian
fra,lmo,0.076665,0.923335,italo_romance,Lombard
fra,hrv,0.083848,0.916152,slavic,Croatian
fra,slv,0.084645,0.915355,slavic,Slovenian
fra,hun,0.092576,0.907424,uralic,Hungarian
fra,scn,0.101499,0.898501,italo_romance,Sicilian
fur,lij,0.036295,0.963705,italo_romance,Ligurian
fur,vec,0.052183,0.947817,italo_romance,Venetian
fur,sc,0.052607,0.947393,italo_romance,Sardinian
fur,scn,0.052609,0.947391,italo_romance,Sicilian
fur,oci,0.052775,0.947225,romance,Occitan
fur,ita,0.054043,0.945957,italian,Italian
fur,cat,0.057666,0.942334,romance,Catalan
fur,fra,0.060629,0.939371,romance,French
fur,lmo,0.060727,0.939273,italo_romance,Lombard
fur,spa,0.066156,0.933844,romance,Spanish
fur,por,0.066286,0.933714,romance,Portuguese
fur,eng,0.082697,0.917303,english,English
fur,slv,0.082700,0.917300,slavic,Slovenian
fur,hrv,0.085782,0.914218,slavic,Croatian
fur,deu,0.088133,0.911867,germanic,German
fur,hun,0.121031,0.878969,uralic,Hungarian
hrv,slv,0.008065,0.991935,slavic,Slovenian
hrv,ita,0.061348,0.938652,italian,Italian
hrv,spa,0.066122,0.933878,romance,Spanish
hrv,por,0.069119,0.930881,romance,Portuguese
hrv,cat,0.070914,0.929086,romance,Catalan
hrv,eng,0.076834,0.923166,english,English
hrv,oci,0.077413,0.922587,romance,Occitan
hrv,deu,0.080540,0.919460,germanic,German
hrv,fra,0.083848,0.916152,romance,French
hrv,fur,0.085782,0.914218,italo_romance,Friulian
hrv,vec,0.085888,0.914112,italo_romance,Venetian
hrv,lij,0.092193,0.907807,italo_romance,Ligurian
hrv,sc,0.092648,0.907352,italo_romance,Sardinian
hrv,hun,0.100697,0.899303,uralic,Hungarian
hrv,scn,0.111470,0.888530,italo_romance,Sicilian
hrv,lmo,0.125562,0.874438,italo_romance,Lombard
hun,spa,0.083582,0.916418,romance,Spanish
hun,oci,0.085986,0.914014,romance,Occitan
hun,cat,0.087267,0.912733,romance,Catalan
hun,slv,0.090652,0.909348,slavic,Slovenian
hun,por,0.091034,0.908966,romance,Portuguese
hun,fra,0.092576,0.907424,romance,French
hun,hrv,0.100697,0.899303,slavic,Croatian
hun,eng,0.103669,0.896331,english,English
hun,vec,0.104523,0.895477,italo_romance,Venetian
hun,deu,0.104532,0.895468,germanic,German
hun,sc,0.105463,0.894537,italo_romance,Sardinian
hun,lij,0.106521,0.893479,italo_romance,Ligurian
hun,ita,0.109198,0.890802,italian,Italian
hun,lmo,0.114419,0.885581,italo_romance,Lombard
hun,fur,0.121031,0.878969,italo_romance,Friulian
hun,scn,0.148410,0.851590,italo_romance,Sicilian
ita,cat,0.023682,0.976318,romance,Catalan
ita,spa,0.023786,0.976214,romance,Spanish
ita,oci,0.026398,0.973602,romance,Occitan
ita,por,0.035751,0.964249,romance,Portuguese
ita,fra,0.037424,0.962576,romance,French
ita,vec,0.041349,0.958651,italo_romance,Venetian
ita,eng,0.041787,0.958213,english,English
ita,lij,0.043361,0.956639,italo_romance,Ligurian
ita,sc,0.051801,0.948199,italo_romance,Sardinian
ita,fur,0.054043,0.945957,italo_romance,Friulian
ita,deu,0.056027,0.943973,germanic,German
ita,slv,0.057862,0.942138,slavic,Slovenian
ita,hrv,0.061348,0.938652,slavic,Croatian
ita,lmo,0.072835,0.927165,italo_romance,Lombard
