source,target,distance,similarity,target_family,target_display
cat,oci,0.002525,0.997475,romance,Occitan
cat,fra,0.008302,0.991698,romance,French
cat,spa,0.013662,0.986338,romance,Spanish
cat,lmo,0.015082,0.984918,italo_romance,Lombard
cat,ita,0.018266,0.981734,italian,Italian
cat,fur,0.020286,0.979714,italo_romance,Friulian
cat,glg,0.024520,0.975480,romance,Galician
cat,por,0.024857,0.975143,romance,Portuguese
cat,ron,0.027239,0.972761,romance,Romanian
cat,vec,0.031215,0.968785,italo_romance,Venetian
cat,sc,0.035721,0.964279,italo_romance,Sardinian
cat,lij,0.050297,0.949703,italo_romance,Ligurian
cat,eng,0.059199,0.940801,english,English
cat,scn,0.078629,0.921371,italo_romance,Sicilian
cat,hrv,0.087817,0.912183,slavic,Croatian
cat,sqi,0.090973,0.909027,albanian,Albanian
cat,slv,0.096605,0.903395,slavic,Slovenian
cat,deu,0.100793,0.899207,germanic,German
cat,hun,0.145705,0.854295,uralic,Hungarian
deu,eng,0.044339,0.955661,english,English
deu,hun,0.063006,0.936994,uralic,Hungarian
deu,sqi,0.064806,0.935194,albanian,Albanian
deu,slv,0.068355,0.931645,slavic,Slovenian
deu,hrv,0.071425,0.928575,slavic,Croatian
deu,fra,0.086271,0.913729,romance,French
deu,ron,0.098983,0.901017,romance,Romanian
deu,oci,0.100243,0.899757,romance,Occitan
deu,cat,0.100793,0.899207,romance,Catalan
deu,fur,0.107810,0.892190,italo_romance,Friulian
deu,spa,0.117894,0.882106,romance,Spanish
deu,por,0.122326,0.877674,romance,Portuguese
deu,lmo,0.125481,0.874519,italo_romance,Lombard
deu,glg,0.126202,0.873798,romance,Galician
deu,ita,0.126718,0.873282,italian,Italian
deu,sc,0.132523,0.867477,italo_romance,Sardinian
deu,vec,0.147305,0.852695,italo_romance,Venetian
deu,lij,0.150813,0.849187,italo_romance,Ligurian
deu,scn,0.198394,0.801606,italo_romance,Sicilian
eng,deu,0.044339,0.955661,germanic,German
eng,fra,0.051999,0.948001,romance,French
eng,cat,0.059199,0.940801,romance,Catalan
eng,spa,0.060272,0.939728,romance,Spanish
eng,oci,0.061954,0.938046,romance,Occitan
eng,fur,0.064179,0.935821,italo_romance,Friulian
eng,slv,0.064265,0.935735,slavic,Slovenian
eng,hrv,0.064887,0.935113,slavic,Croatian
eng,ita,0.065519,0.934481,italian,Italian
eng,por,0.066349,0.933651,romance,Portuguese
eng,ron,0.067412,0.932588,romance,Romanian
eng,glg,0.069287,0.930713,romance,Galician
eng,sqi,0.078372,0.921628,albanian,Albanian
eng,vec,0.082975,0.917025,italo_romance,Venetian
eng,sc,0.086970,0.913030,italo_romance,Sardinian
eng,lmo,0.095958,0.904042,italo_romance,Lombard
eng,lij,0.103377,0.896623,italo_romance,Ligurian
eng,hun,0.107195,0.892805,uralic,Hungarian
eng,scn,0.153470,0.846530,italo_romance,Sicilian
fra,cat,0.008302,0.991698,romance,Catalan
fra,oci,0.010775,0.989225,romance,Occitan
fra,spa,0.016884,0.983116,romance,Spanish
fra,fur,0.019506,0.980494,italo_romance,Friulian
fra,ita,0.021207,0.978793,italian,Italian
fra,ron,0.022071,0.977929,romance,Romanian
fra,glg,0.022706,0.977294,romance,Galician
fra,por,0.023015,0.976985,romance,Portuguese
fra,lmo,0.030459,0.969541,italo_romance,Lombard
fra,vec,0.035094,0.964906,italo_romance,Venetian
fra,sc,0.039188,0.960812,italo_romance,Sardinian
fra,lij,0.043686,0.956314,italo_romance,Ligurian
fra,eng,0.051999,0.948001,english,English
fra,sqi,0.077317,0.922683,albanian,Albanian
fra,hrv,0.083488,0.916512,slavic,Croatian
fra,deu,0.086271,0.913729,germanic,German
fra,scn,0.090440,0.909560,italo_romance,Sicilian
fra,slv,0.091672,0.908328,slavic,Slovenian
fra,hun,0.138550,0.861450,uralic,Hungarian
fur,ron,0.013798,0.986202,romance,Romanian
fur,fra,0.019506,0.980494,romance,French
fur,cat,0.020286,0.979714,romance,Catalan
fur,oci,0.020686,0.979314,romance,Occitan
fur,ita,0.026688,0.973312,italian,Italian
fur,por,0.033463,0.966537,romance,Portuguese
fur,spa,0.034843,0.965157,romance,Spanish
fur,glg,0.035831,0.964169,romance,Galician
fur,lmo,0.040217,0.959783,italo_romance,Lombard
fur,lij,0.043429,0.956571,italo_romance,Ligurian
fur,vec,0.052050,0.947950,italo_romance,Venetian
fur,sc,0.058244,0.941756,italo_romance,Sardinian
fur,eng,0.064179,0.935821,english,English
fur,hrv,0.078055,0.921945,slavic,Croatian
fur,sqi,0.079136,0.920864,albanian,Albanian
fur,scn,0.081898,0.918102,italo_romance,Sicilian
fur,slv,0.087881,0.912119,slavic,Slovenian
fur,deu,0.107810,0.892190,germanic,German
fur,hun,0.159316,0.840684,uralic,Hungarian
glg,por,0.001692,0.998308,romance,Portuguese
glg,spa,0.008620,0.991380,romance,Spanish
glg,ita,0.012238,0.987762,italian,Italian
glg,lij,0.022437,0.977563,italo_romance,Ligurian
glg,fra,0.022706,0.977294,romance,French
