source,target,distance,similarity,target_family,target_display
arabo,sloveno,0.001071,0.998929,slavic,Slovenian
arabo,inglese,0.001285,0.998715,english,English
arabo,greco,0.001369,0.998631,greek,Greek
arabo,francese,0.001483,0.998517,romance,French
arabo,spagnolo,0.001487,0.998513,romance,Spanish
arabo,catalano,0.001526,0.998474,romance,Catalan
arabo,tedesco,0.001548,0.998452,germanic,German
arabo,veneto,0.002417,0.997583,italo_romance,Venetian
arabo,italiano,0.002728,0.997272,italian,Italian
arabo,ladino,0.003406,0.996594,italo_romance,Ladin
arabo,friulano,0.003989,0.996011,italo_romance,Friulian
arabo,lombardo,0.004322,0.995678,italo_romance,Lombard
arabo,ligure,0.004581,0.995419,italo_romance,Ligurian
arabo,sardo,0.005157,0.994843,italo_romance,Sardinian
arabo,siciliano,0.005980,0.994020,italo_romance,Sicilian
catalano,francese,0.000430,0.999570,romance,French
catalano,spagnolo,0.000434,0.999566,romance,Spanish
catalano,inglese,0.000792,0.999208,english,English
catalano,sloveno,0.000886,0.999114,slavic,Slovenian
catalano,tedesco,0.001327,0.998673,germanic,German
catalano,veneto,0.001458,0.998542,italo_romance,Venetian
catalano,arabo,0.001526,0.998474,semitic,Arabic
catalano,greco,0.001554,0.998446,greek,Greek
catalano,italiano,0.002162,0.997838,italian,Italian
catalano,lombardo,0.002393,0.997607,italo_romance,Lombard
catalano,ladino,0.002443,0.997557,italo_romance,Ladin
catalano,friulano,0.003472,0.996528,italo_romance,Friulian
catalano,sardo,0.003495,0.996505,italo_romance,Sardinian
catalano,ligure,0.004029,0.995971,italo_romance,Ligurian
catalano,siciliano,0.005660,0.994340,italo_romance,Sicilian
francese,catalano,0.000430,0.999570,romance,Catalan
francese,spagnolo,0.000620,0.999380,romance,Spanish
francese,inglese,0.000661,0.999339,english,English
francese,sloveno,0.000891,0.999109,slavic,Slovenian
francese,tedesco,0.001246,0.998754,germanic,German
francese,arabo,0.001483,0.998517,semitic,Arabic
francese,greco,0.001494,0.998506,greek,Greek
francese,italiano,0.001961,0.998039,italian,Italian
francese,veneto,0.002144,0.997856,italo_romance,Venetian
francese,friulano,0.002916,0.997084,italo_romance,Friulian
francese,ladino,0.002992,0.997008,italo_romance,Ladin
francese,lombardo,0.003515,0.996485,italo_romance,Lombard
francese,ligure,0.004185,0.995815,italo_romance,Ligurian
francese,sardo,0.004374,0.995626,italo_romance,Sardinian
francese,siciliano,0.006057,0.993943,italo_romance,Sicilian
friulano,ladino,0.002343,0.997657,italo_romance,Ladin
friulano,francese,0.002916,0.997084,romance,French
