code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lmo,0.11865830421447754,vec,0.14608323574066162,lij,0.17438334226608276
lij,vec,0.09462779760360718,lmo,0.13067036867141724,ita,0.14529240131378174
lmo,vec,0.10218894481658936,fur,0.11865830421447754,cat,0.12275642156600952
vec,ita,0.09332209825515747,lij,0.09462779760360718,lmo,0.10218894481658936
scn,ita,0.19557183980941772,vec,0.21116244792938232,lij,0.21267515420913696
sc,lmo,0.22160226106643677,lij,0.24147820472717285,spa,0.2427697777748108
ita,vec,0.09332209825515747,lij,0.14529240131378174,lmo,0.19056332111358643
spa,por,0.13074159622192383,cat,0.13361656665802002,oci,0.13563549518585205
cat,oci,0.08034259080886841,lmo,0.12275642156600952,spa,0.13361656665802002
por,spa,0.13074159622192383,vec,0.22282403707504272,lij,0.22305363416671753
fra,lmo,0.21007144451141357,oci,0.2165776491165161,cat,0.22261565923690796
oci,cat,0.08034259080886841,lmo,0.12991124391555786,spa,0.13563549518585205
deu,lij,0.415233314037323,vec,0.4238487482070923,lmo,0.42912590503692627
eng,lmo,0.34934020042419434,fur,0.3583679795265198,vec,0.3658093810081482
slv,hrv,0.19011294841766357,vec,0.34141480922698975,lij,0.36683058738708496
hrv,slv,0.19011294841766357,vec,0.36048799753189087,lij,0.3621264100074768
hun,lij,0.366116464138031,lmo,0.39013248682022095,fur,0.4001302719116211
