code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
nap,scn,0.14124047756195068,lmo,0.19190406799316406,vec,0.2083587646484375
scn,sc,0.06407523155212402,vec,0.06727778911590576,lmo,0.07845914363861084
vec,lmo,0.030926167964935303,sc,0.050786495208740234,ca,0.05583268404006958
lmo,vec,0.030926167964935303,sc,0.060166358947753906,scn,0.07845914363861084
sc,vec,0.050786495208740234,lmo,0.060166358947753906,scn,0.06407523155212402
ita,es,0.012449264526367188,fr,0.02017676830291748,de,0.025747358798980713
es,ita,0.012449264526367188,fr,0.019909977912902832,de,0.02420806884765625
fr,es,0.019909977912902832,ita,0.02017676830291748,de,0.02190166711807251
ca,sl,0.025223076343536377,es,0.033467650413513184,fr,0.038483500480651855
de,sl,0.0168074369430542,fr,0.02190166711807251,es,0.02420806884765625
el,ar,0.15953707695007324,ca,0.16288423538208008,sl,0.17397046089172363
ar,ca,0.08210557699203491,sl,0.0983496904373169,es,0.11345767974853516
sl,de,0.0168074369430542,fr,0.022937774658203125,ca,0.025223076343536377
en,ita,0.035713255405426025,es,0.040497779846191406,fr,0.0486980676651001
