code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,fra,0.0018099546432495117,oci,0.003906369209289551,cat,0.004232943058013916
lij,por,0.002205371856689453,ita,0.003042757511138916,vec,0.004238545894622803
lmo,oci,0.0013741850852966309,cat,0.0016925930976867676,hun,0.0037447214126586914
sc,spa,0.0036948323249816895,oci,0.003946483135223389,por,0.004115939140319824
scn,ita,0.0043749213218688965,lmo,0.005816638469696045,oci,0.006357073783874512
vec,spa,0.0012619495391845703,ita,0.0019333362579345703,slv,0.002228379249572754
ita,por,0.0015656352043151855,spa,0.0016870498657226562,vec,0.0019333362579345703
spa,por,0.0011316537857055664,cat,0.0012446045875549316,vec,0.0012619495391845703
fra,fur,0.0018099546432495117,cat,0.002568185329437256,spa,0.002711355686187744
cat,oci,0.00048679113388061523,spa,0.0012446045875549316,lmo,0.0016925930976867676
por,spa,0.0011316537857055664,ita,0.0015656352043151855,lij,0.002205371856689453
oci,cat,0.00048679113388061523,lmo,0.0013741850852966309,spa,0.0017923712730407715
deu,eng,0.003046274185180664,fra,0.003847837448120117,hun,0.00407940149307251
eng,spa,0.002936840057373047,fra,0.003024458885192871,deu,0.003046274185180664
slv,hrv,0.0002802610397338867,hun,0.001819312572479248,spa,0.002177715301513672
hrv,slv,0.0002802610397338867,hun,0.0018524527549743652,spa,0.0022461414337158203
hun,slv,0.001819312572479248,hrv,0.0018524527549743652,spa,0.0019385218620300293
