code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,eng,0.8578088283538818,deu,0.8610682487487793,fra,0.8717501163482666
lij,vec,0.8866899609565735,ita,0.9499414563179016,fra,1.022457480430603
lmo,cat,0.8083292245864868,vec,0.8312361240386963,deu,0.9282833933830261
sc,spa,0.9280739426612854,scn,0.9796965718269348,cat,0.9845720529556274
scn,ita,0.7172251343727112,cat,0.9237244725227356,fra,0.9240217208862305
vec,lmo,0.8312361240386963,slv,0.8735513687133789,lij,0.8866899609565735
ita,scn,0.7172251343727112,lij,0.9499414563179016,vec,0.9827947616577148
spa,vec,0.8909655809402466,sc,0.9280739426612854,lmo,0.9839136600494385
fra,fur,0.8717501163482666,scn,0.9240217208862305,lij,1.022457480430603
cat,lmo,0.8083292245864868,scn,0.9237244725227356,sc,0.9845720529556274
deu,fur,0.8610682487487793,lmo,0.9282833933830261,eng,0.9506555199623108
slv,vec,0.8735513687133789,fur,0.9561635255813599,eng,1.0271596908569336
eng,fur,0.8578088283538818,deu,0.9506555199623108,vec,0.9554839730262756
