source,target,distance,similarity,target_family,target_display
cat,spa,0.720784,0.279216,romance,Spanish
cat,lmo,0.840520,0.159480,italo_romance,Lombard
cat,fra,0.847992,0.152008,romance,French
cat,scn,0.970724,0.029276,italo_romance,Sicilian
cat,sc,0.991375,0.008625,italo_romance,Sardinian
cat,ita,1.094766,-0.094766,italian,Italian
cat,eng,1.100792,-0.100792,english,English
cat,lij,1.117414,-0.117414,italo_romance,Ligurian
cat,fur,1.143161,-0.143161,italo_romance,Friulian
cat,vec,1.155268,-0.155268,italo_romance,Venetian
cat,slv,1.389020,-0.389020,slavic,Slovenian
cat,deu,1.425550,-0.425550,germanic,German
deu,scn,0.746207,0.253793,italo_romance,Sicilian
deu,lmo,0.811931,0.188069,italo_romance,Lombard
deu,sc,0.859383,0.140617,italo_romance,Sardinian
deu,fur,0.940911,0.059089,italo_romance,Friulian
deu,lij,0.991570,0.008430,italo_romance,Ligurian
deu,slv,1.017666,-0.017666,slavic,Slovenian
deu,ita,1.167695,-0.167695,italian,Italian
deu,vec,1.169144,-0.169144,italo_romance,Venetian
deu,eng,1.169276,-0.169276,english,English
deu,fra,1.257461,-0.257461,romance,French
deu,cat,1.425550,-0.425550,romance,Catalan
deu,spa,1.573923,-0.573923,romance,Spanish
eng,ita,0.804542,0.195458,italian,Italian
eng,sc,0.877634,0.122366,italo_romance,Sardinian
eng,fra,0.943007,0.056993,romance,French
eng,lij,0.965866,0.034134,italo_romance,Ligurian
eng,vec,0.970203,0.029797,italo_romance,Venetian
eng,scn,0.972628,0.027372,italo_romance,Sicilian
eng,fur,1.038911,-0.038911,italo_romance,Friulian
eng,cat,1.100792,-0.100792,romance,Catalan
eng,deu,1.169276,-0.169276,germanic,German
eng,spa,1.186478,-0.186478,romance,Spanish
eng,lmo,1.198937,-0.198937,italo_romance,Lombard
eng,slv,1.351159,-0.351159,slavic,Slovenian
fra,fur,0.819073,0.180927,italo_romance,Friulian
fra,cat,0.847992,0.152008,romance,Catalan
fra,lij,0.853913,0.146087,italo_romance,Ligurian
fra,eng,0.943007,0.056993,english,English
fra,scn,1.013727,-0.013727,italo_romance,Sicilian
fra,spa,1.090076,-0.090076,romance,Spanish
fra,ita,1.171607,-0.171607,italian,Italian
fra,sc,1.179273,-0.179273,italo_romance,Sardinian
fra,vec,1.218319,-0.218319,italo_romance,Venetian
fra,deu,1.257461,-0.257461,germanic,German
fra,lmo,1.266637,-0.266637,italo_romance,Lombard
fra,slv,1.390438,-0.390438,slavic,Slovenian
fur,fra,0.819073,0.180927,romance,French
fur,slv,0.856210,0.143790,slavic,Slovenian
fur,lij,0.927761,0.072239,italo_romance,Ligurian
fur,deu,0.940911,0.059089,germanic,German
fur,eng,1.038911,-0.038911,english,English
fur,cat,1.143161,-0.143161,romance,Catalan
fur,spa,1.178026,-0.178026,romance,Spanish
fur,lmo,1.178852,-0.178852,italo_romance,Lombard
fur,vec,1.278375,-0.278375,italo_romance,Venetian
fur,scn,1.299656,-0.299656,italo_romance,Sicilian
fur,sc,1.336151,-0.336151,italo_romance,Sardinian
fur,ita,1.385361,-0.385361,italian,Italian
ita,vec,0.739571,0.260429,italo_romance,Venetian
ita,eng,0.804542,0.195458,english,English
ita,lmo,0.961369,0.038631,italo_romance,Lombard
ita,spa,0.963190,0.036810,romance,Spanish
ita,scn,1.024993,-0.024993,italo_romance,Sicilian
ita,slv,1.058987,-0.058987,slavic,Slovenian
ita,lij,1.076665,-0.076665,italo_romance,Ligurian
ita,sc,1.087752,-0.087752,italo_romance,Sardinian
ita,cat,1.094766,-0.094766,romance,Catalan
ita,deu,1.167695,-0.167695,germanic,German
ita,fra,1.171607,-0.171607,romance,French
ita,fur,1.385361,-0.385361,italo_romance,Friulian
lij,fra,0.853913,0.146087,romance,French
lij,fur,0.927761,0.072239,italo_romance,Friulian
lij,eng,0.965866,0.034134,english,English
lij,deu,0.991570,0.008430,germanic,German
lij,vec,1.019597,-0.019597,italo_romance,Venetian
lij,spa,1.040625,-0.040625,romance,Spanish
lij,slv,1.052018,-0.052018,slavic,Slovenian
lij,ita,1.076665,-0.076665,italian,Italian
lij,cat,1.117414,-0.117414,romance,Catalan
lij,lmo,1.208655,-0.208655,italo_romance,Lombard
lij,sc,1.382960,-0.382960,italo_romance,Sardinian
lij,scn,1.518492,-0.518492,italo_romance,Sicilian
lmo,deu,0.811931,0.188069,germanic,German
lmo,cat,0.840520,0.159480,romance,Catalan
lmo,ita,0.961369,0.038631,italian,Italian
lmo,vec,1.001278,-0.001278,italo_romance,Venetian
lmo,sc,1.047808,-0.047808,italo_romance,Sardinian
lmo,scn,1.075748,-0.075748,italo_romance,Sicilian
