code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
nap,scn,0.2194414734840393,vec,0.2305138111114502,sc,0.24430805444717407
scn,sc,0.07181602716445923,lmo,0.08297950029373169,vec,0.09582602977752686
vec,lmo,0.05834776163101196,scn,0.09582602977752686,sc,0.10187101364135742
lmo,vec,0.05834776163101196,scn,0.08297950029373169,sc,0.08411645889282227
sc,scn,0.07181602716445923,lmo,0.08411645889282227,vec,0.10187101364135742
ita,fr,0.08195382356643677,es,0.09153616428375244,de,0.1617509126663208
es,ita,0.09153616428375244,fr,0.1192326545715332,en,0.1978548765182495
fr,ita,0.08195382356643677,de,0.11851978302001953,es,0.1192326545715332
ca,sl,0.14673805236816406,vec,0.1548580527305603,lmo,0.178508460521698
de,fr,0.11851978302001953,sl,0.15579837560653687,ita,0.1617509126663208
el,ar,0.3210020065307617,ca,0.3920651078224182,sl,0.4123150706291199
ar,ca,0.2709442973136902,el,0.3210020065307617,sl,0.32204949855804443
sl,fr,0.13944357633590698,ca,0.14673805236816406,de,0.15579837560653687
en,ita,0.17105919122695923,de,0.1842658519744873,fr,0.1860024333000183
