code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
veneto,ligure,0.1031309962272644,ladino,0.13458043336868286,lombardo,0.13922542333602905
siciliano,lombardo,0.05983251333236694,friulano,0.06262373924255371,ligure,0.07128888368606567
lombardo,friulano,0.03476095199584961,ligure,0.03874969482421875,siciliano,0.05983251333236694
sardo,ligure,0.047923386096954346,lombardo,0.06182938814163208,friulano,0.06469643115997314
ligure,lombardo,0.03874969482421875,friulano,0.04305410385131836,sardo,0.047923386096954346
friulano,lombardo,0.03476095199584961,ligure,0.04305410385131836,siciliano,0.06262373924255371
ladino,ligure,0.06200474500656128,lombardo,0.0653606653213501,sardo,0.06855523586273193
italiano,spagnolo,0.0034270286560058594,francese,0.0035682320594787598,tedesco,0.00453794002532959
spagnolo,italiano,0.0034270286560058594,francese,0.005271971225738525,catalano,0.00592350959777832
francese,tedesco,0.003176748752593994,sloveno,0.003433823585510254,catalano,0.003515303134918213
catalano,francese,0.003515303134918213,sloveno,0.004623830318450928,tedesco,0.004784703254699707
tedesco,francese,0.003176748752593994,sloveno,0.003995120525360107,italiano,0.00453794002532959
inglese,catalano,0.00871950387954712,francese,0.009036600589752197,italiano,0.010069668292999268
greco,francese,0.007718205451965332,italiano,0.008291363716125488,tedesco,0.008756637573242188
arabo,francese,0.006148576736450195,catalano,0.007108032703399658,italiano,0.007208585739135742
sloveno,francese,0.003433823585510254,tedesco,0.003995120525360107,catalano,0.004623830318450928
