source,target,distance,similarity,target_family,target_display
cat,oci,0.081939,0.918061,romance,Occitan
cat,lmo,0.138253,0.861747,italo_romance,Lombard
cat,spa,0.142280,0.857720,romance,Spanish
cat,glg,0.187900,0.812100,romance,Galician
cat,por,0.191898,0.808102,romance,Portuguese
cat,fur,0.213972,0.786028,italo_romance,Friulian
cat,fra,0.214986,0.785014,romance,French
cat,vec,0.218828,0.781172,italo_romance,Venetian
cat,lij,0.228837,0.771163,italo_romance,Ligurian
cat,sc,0.247878,0.752122,italo_romance,Sardinian
cat,scn,0.297213,0.702787,italo_romance,Sicilian
cat,ron,0.299605,0.700395,romance,Romanian
cat,ita,0.303131,0.696869,italian,Italian
cat,eng,0.373353,0.626647,english,English
cat,sqi,0.416288,0.583712,albanian,Albanian
cat,hun,0.423695,0.576305,uralic,Hungarian
cat,hrv,0.435670,0.564330,slavic,Croatian
cat,slv,0.448361,0.551639,slavic,Slovenian
cat,deu,0.465600,0.534400,germanic,German
deu,lmo,0.389770,0.610230,italo_romance,Lombard
deu,lij,0.419135,0.580865,italo_romance,Ligurian
deu,vec,0.423158,0.576842,italo_romance,Venetian
deu,fur,0.428314,0.571686,italo_romance,Friulian
deu,eng,0.430041,0.569959,english,English
deu,sc,0.440374,0.559626,italo_romance,Sardinian
deu,fra,0.453108,0.546892,romance,French
deu,ita,0.460903,0.539097,italian,Italian
deu,scn,0.462991,0.537009,italo_romance,Sicilian
deu,cat,0.465600,0.534400,romance,Catalan
deu,por,0.487548,0.512452,romance,Portuguese
deu,oci,0.500239,0.499761,romance,Occitan
deu,ron,0.509014,0.490986,romance,Romanian
deu,spa,0.511419,0.488581,romance,Spanish
deu,sqi,0.529134,0.470866,albanian,Albanian
deu,slv,0.533021,0.466979,slavic,Slovenian
deu,glg,0.536391,0.463609,romance,Galician
deu,hun,0.540518,0.459482,uralic,Hungarian
deu,hrv,0.555736,0.444264,slavic,Croatian
eng,lmo,0.329536,0.670464,italo_romance,Lombard
eng,fur,0.349033,0.650967,italo_romance,Friulian
eng,lij,0.362821,0.637179,italo_romance,Ligurian
eng,fra,0.363699,0.636301,romance,French
eng,vec,0.366727,0.633273,italo_romance,Venetian
eng,cat,0.373353,0.626647,romance,Catalan
eng,sc,0.394796,0.605204,italo_romance,Sardinian
eng,por,0.400535,0.599465,romance,Portuguese
eng,ron,0.401114,0.598886,romance,Romanian
eng,ita,0.402804,0.597196,italian,Italian
eng,spa,0.415602,0.584398,romance,Spanish
eng,scn,0.419290,0.580710,italo_romance,Sicilian
eng,oci,0.420530,0.579470,romance,Occitan
eng,glg,0.429866,0.570134,romance,Galician
eng,deu,0.430041,0.569959,germanic,German
eng,slv,0.470849,0.529151,slavic,Slovenian
eng,hrv,0.479191,0.520809,slavic,Croatian
eng,hun,0.492461,0.507539,uralic,Hungarian
eng,sqi,0.501795,0.498205,albanian,Albanian
fra,oci,0.202252,0.797748,romance,Occitan
fra,lmo,0.212772,0.787228,italo_romance,Lombard
fra,cat,0.214986,0.785014,romance,Catalan
fra,fur,0.246815,0.753185,italo_romance,Friulian
fra,lij,0.265529,0.734471,italo_romance,Ligurian
fra,spa,0.278636,0.721364,romance,Spanish
fra,vec,0.283426,0.716574,italo_romance,Venetian
fra,sc,0.298238,0.701762,italo_romance,Sardinian
fra,glg,0.313965,0.686035,romance,Galician
fra,por,0.315501,0.684499,romance,Portuguese
fra,ron,0.339609,0.660391,romance,Romanian
fra,ita,0.341489,0.658511,italian,Italian
fra,scn,0.350689,0.649311,italo_romance,Sicilian
fra,eng,0.363699,0.636301,english,English
fra,deu,0.453108,0.546892,germanic,German
fra,hrv,0.458401,0.541599,slavic,Croatian
fra,slv,0.468268,0.531732,slavic,Slovenian
fra,sqi,0.470940,0.529060,albanian,Albanian
fra,hun,0.477645,0.522355,uralic,Hungarian
fur,lmo,0.114003,0.885997,italo_romance,Lombard
fur,vec,0.141264,0.858736,italo_romance,Venetian
fur,lij,0.178700,0.821300,italo_romance,Ligurian
fur,ita,0.186909,0.813091,italian,Italian
fur,cat,0.213972,0.786028,romance,Catalan
fur,oci,0.238194,0.761806,romance,Occitan
fur,sc,0.245497,0.754503,italo_romance,Sardinian
fur,fra,0.246815,0.753185,romance,French
fur,scn,0.257608,0.742392,italo_romance,Sicilian
fur,ron,0.276681,0.723319,romance,Romanian
fur,spa,0.284486,0.715514,romance,Spanish
fur,glg,0.295922,0.704078,romance,Galician
fur,por,0.296118,0.703882,romance,Portuguese
fur,eng,0.349033,0.650967,english,English
fur,sqi,0.362662,0.637338,albanian,Albanian
fur,hun,0.385596,0.614404,uralic,Hungarian
fur,hrv,0.391453,0.608547,slavic,Croatian
fur,slv,0.402473,0.597527,slavic,Slovenian
fur,deu,0.428314,0.571686,germanic,German
glg,por,0.051638,0.948362,romance,Portuguese
glg,spa,0.063054,0.936946,romance,Spanish
glg,lij,0.177439,0.822561,italo_romance,Ligurian
glg,cat,0.187900,0.812100,romance,Catalan
glg,lmo,0.213251,0.786749,italo_romance,Lombard
glg,vec,0.215482,0.784518,italo_romance,Venetian
glg,oci,0.218133,0.781867,romance,Occitan
glg,sc,0.253392,0.746608,italo_romance,Sardinian
glg,fur,0.295922,0.704078,italo_romance,Friulian
glg,ita,0.311848,0.688152,italian,Italian
glg,fra,0.313965,0.686035,romance,French
glg,scn,0.340035,0.659965,italo_romance,Sicilian
glg,ron,0.353986,0.646014,romance,Romanian
glg,eng,0.429866,0.570134,english,English
glg,sqi,0.442728,0.557272,albanian,Albanian
glg,hrv,0.448385,0.551615,slavic,Croatian
glg,hun,0.461834,0.538166,uralic,Hungarian
glg,slv,0.466393,0.533607,slavic,Slovenian
glg,deu,0.536391,0.463609,germanic,German
hrv,slv,0.184673,0.815327,slavic,Slovenian
hrv,lij,0.331243,0.668757,italo_romance,Ligurian
hrv,vec,0.341284,0.658716,italo_romance,Venetian
hrv,lmo,0.341669,0.658331,italo_romance,Lombard
hrv,sc,0.362319,0.637681,italo_romance,Sardinian
hrv,fur,0.391453,0.608547,italo_romance,Friulian
hrv,scn,0.406605,0.593395,italo_romance,Sicilian
hrv,por,0.431192,0.568808,romance,Portuguese
hrv,cat,0.435670,0.564330,romance,Catalan
hrv,sqi,0.437220,0.562780,albanian,Albanian
hrv,ita,0.438174,0.561826,italian,Italian
hrv,ron,0.443857,0.556143,romance,Romanian
hrv,spa,0.445841,0.554159,romance,Spanish
hrv,glg,0.448385,0.551615,romance,Galician
hrv,fra,0.458401,0.541599,romance,French
hrv,oci,0.478797,0.521203,romance,Occitan
hrv,eng,0.479191,0.520809,english,English
hrv,hun,0.543974,0.456026,uralic,Hungarian
hrv,deu,0.555736,0.444264,germanic,German
hun,lij,0.354403,0.645597,italo_romance,Ligurian
hun,lmo,0.372676,0.627324,italo_romance,Lombard
hun,fur,0.385596,0.614404,italo_romance,Friulian
hun,vec,0.422420,0.577580,italo_romance,Venetian
hun,cat,0.423695,0.576305,romance,Catalan
hun,sc,0.429318,0.570682,italo_romance,Sardinian
hun,por,0.440985,0.559015,romance,Portuguese
hun,spa,0.447316,0.552684,romance,Spanish
hun,glg,0.461834,0.538166,romance,Galician
hun,oci,0.465528,0.534472,romance,Occitan
hun,scn,0.469844,0.530156,italo_romance,Sicilian
hun,ron,0.476255,0.523745,romance,Romanian
hun,fra,0.477645,0.522355,romance,French
hun,ita,0.481735,0.518265,italian,Italian
hun,eng,0.492461,0.507539,english,English
hun,deu,0.540518,0.459482,germanic,German
hun,hrv,0.543974,0.456026,slavic,Croatian
hun,slv,0.547795,0.452205,slavic,Slovenian
hun,sqi,0.589271,0.410729,albanian,Albanian
ita,vec,0.096747,0.903253,italo_romance,Venetian
ita,lij,0.144383,0.855617,italo_romance,Ligurian
ita,scn,0.175439,0.824561,italo_romance,Sicilian
ita,lmo,0.180028,0.819972,italo_romance,Lombard
ita,fur,0.186909,0.813091,italo_romance,Friulian
ita,sc,0.250697,0.749303,italo_romance,Sardinian
ita,por,0.285544,0.714456,romance,Portuguese
ita,spa,0.299649,0.700351,romance,Spanish
ita,cat,0.303131,0.696869,romance,Catalan
ita,glg,0.311848,0.688152,romance,Galician
ita,oci,0.315624,0.684376,romance,Occitan
ita,ron,0.324441,0.675559,romance,Romanian
ita,fra,0.341489,0.658511,romance,French
ita,eng,0.402804,0.597196,english,English
ita,sqi,0.404098,0.595902,albanian,Albanian
ita,hrv,0.438174,0.561826,slavic,Croatian
ita,slv,0.439888,0.560112,slavic,Slovenian
ita,deu,0.460903,0.539097,germanic,German
ita,hun,0.481735,0.518265,uralic,Hungarian
lij,vec,0.091428,0.908572,italo_romance,Venetian
lij,lmo,0.121722,0.878278,italo_romance,Lombard
lij,ita,0.144383,0.855617,italian,Italian
lij,glg,0.177439,0.822561,romance,Galician
lij,fur,0.178700,0.821300,italo_romance,Friulian
lij,por,0.193353,0.806647,romance,Portuguese
lij,scn,0.196909,0.803091,italo_romance,Sicilian
lij,spa,0.210676,0.789324,romance,Spanish
lij,sc,0.215845,0.784155,italo_romance,Sardinian
lij,cat,0.228837,0.771163,romance,Catalan
lij,oci,0.241823,0.758177,romance,Occitan
lij,fra,0.265529,0.734471,romance,French
lij,ron,0.274420,0.725580,romance,Romanian
lij,hrv,0.331243,0.668757,slavic,Croatian
lij,sqi,0.341342,0.658658,albanian,Albanian
lij,hun,0.354403,0.645597,uralic,Hungarian
lij,slv,0.358593,0.641407,slavic,Slovenian
lij,eng,0.362821,0.637179,english,English
lij,deu,0.419135,0.580865,germanic,German
lmo,vec,0.096135,0.903865,italo_romance,Venetian
lmo,fur,0.114003,0.885997,italo_romance,Friulian
lmo,lij,0.121722,0.878278,italo_romance,Ligurian
lmo,cat,0.138253,0.861747,romance,Catalan
lmo,oci,0.139554,0.860446,romance,Occitan
lmo,ita,0.180028,0.819972,italian,Italian
lmo,spa,0.192092,0.807908,romance,Spanish
lmo,scn,0.203613,0.796387,italo_romance,Sicilian
lmo,por,0.206969,0.793031,romance,Portuguese
lmo,sc,0.210721,0.789279,italo_romance,Sardinian
lmo,fra,0.212772,0.787228,romance,French
lmo,glg,0.213251,0.786749,romance,Galician
lmo,ron,0.232199,0.767801,romance,Romanian
lmo,sqi,0.281397,0.718603,albanian,Albanian
lmo,eng,0.329536,0.670464,english,English
lmo,hrv,0.341669,0.658331,slavic,Croatian
