source,target,distance,similarity,target_family,target_display
cat,lmo,0.005577,0.994423,italo_romance,Lombard
cat,fra,0.006636,0.993364,romance,French
cat,spa,0.007725,0.992275,romance,Spanish
cat,ita,0.011753,0.988247,italian,Italian
cat,fur,0.014919,0.985081,italo_romance,Friulian
cat,vec,0.015573,0.984427,italo_romance,Venetian
cat,sc,0.024049,0.975951,italo_romance,Sardinian
cat,lij,0.029700,0.970300,italo_romance,Ligurian
cat,eng,0.040872,0.959128,english,English
cat,slv,0.054044,0.945956,slavic,Slovenian
cat,scn,0.058510,0.941490,italo_romance,Sicilian
cat,deu,0.069761,0.930239,germanic,German
deu,eng,0.022863,0.977137,english,English
deu,slv,0.042359,0.957641,slavic,Slovenian
deu,fra,0.053800,0.946200,romance,French
deu,cat,0.069761,0.930239,romance,Catalan
deu,lmo,0.078358,0.921642,italo_romance,Lombard
deu,fur,0.079393,0.920607,italo_romance,Friulian
deu,spa,0.081867,0.918133,romance,Spanish
deu,ita,0.091831,0.908169,italian,Italian
deu,sc,0.095805,0.904195,italo_romance,Sardinian
deu,vec,0.100864,0.899136,italo_romance,Venetian
deu,lij,0.115356,0.884644,italo_romance,Ligurian
deu,scn,0.131308,0.868692,italo_romance,Sicilian
eng,deu,0.022863,0.977137,germanic,German
eng,fra,0.032946,0.967054,romance,French
eng,cat,0.040872,0.959128,romance,Catalan
eng,slv,0.041336,0.958664,slavic,Slovenian
eng,spa,0.048095,0.951905,romance,Spanish
eng,fur,0.050489,0.949511,italo_romance,Friulian
eng,lmo,0.052676,0.947324,italo_romance,Lombard
eng,ita,0.056403,0.943597,italian,Italian
eng,sc,0.061157,0.938843,italo_romance,Sardinian
eng,vec,0.064615,0.935385,italo_romance,Venetian
eng,lij,0.079082,0.920918,italo_romance,Ligurian
eng,scn,0.101605,0.898395,italo_romance,Sicilian
fra,cat,0.006636,0.993364,romance,Catalan
fra,spa,0.014432,0.985568,romance,Spanish
fra,fur,0.014775,0.985225,italo_romance,Friulian
fra,lmo,0.016116,0.983884,italo_romance,Lombard
fra,ita,0.020735,0.979265,italian,Italian
fra,vec,0.026502,0.973498,italo_romance,Venetian
fra,sc,0.028787,0.971213,italo_romance,Sardinian
fra,eng,0.032946,0.967054,english,English
fra,lij,0.043581,0.956419,italo_romance,Ligurian
fra,slv,0.052869,0.947131,slavic,Slovenian
fra,deu,0.053800,0.946200,germanic,German
fra,scn,0.068638,0.931362,italo_romance,Sicilian
fur,fra,0.014775,0.985225,romance,French
fur,cat,0.014919,0.985081,romance,Catalan
fur,lmo,0.019720,0.980280,italo_romance,Lombard
fur,spa,0.025779,0.974221,romance,Spanish
fur,ita,0.025945,0.974055,italian,Italian
fur,vec,0.033958,0.966042,italo_romance,Venetian
fur,sc,0.038080,0.961920,italo_romance,Sardinian
fur,eng,0.050489,0.949511,english,English
fur,lij,0.053544,0.946456,italo_romance,Ligurian
fur,scn,0.055660,0.944340,italo_romance,Sicilian
fur,slv,0.058167,0.941833,slavic,Slovenian
fur,deu,0.079393,0.920607,germanic,German
ita,vec,0.005298,0.994702,italo_romance,Venetian
ita,spa,0.006982,0.993018,romance,Spanish
ita,cat,0.011753,0.988247,romance,Catalan
ita,lij,0.013390,0.986610,italo_romance,Ligurian
ita,lmo,0.014369,0.985631,italo_romance,Lombard
ita,fra,0.020735,0.979265,romance,French
ita,sc,0.025746,0.974254,italo_romance,Sardinian
ita,fur,0.025945,0.974055,italo_romance,Friulian
ita,scn,0.046912,0.953088,italo_romance,Sicilian
ita,eng,0.056403,0.943597,english,English
ita,slv,0.059667,0.940333,slavic,Slovenian
ita,deu,0.091831,0.908169,germanic,German
lij,ita,0.013390,0.986610,italian,Italian
lij,vec,0.015637,0.984363,italo_romance,Venetian
lij,spa,0.022785,0.977215,romance,Spanish
lij,lmo,0.026912,0.973088,italo_romance,Lombard
lij,cat,0.029700,0.970300,romance,Catalan
lij,sc,0.040527,0.959473,italo_romance,Sardinian
lij,fra,0.043581,0.956419,romance,French
lij,fur,0.053544,0.946456,italo_romance,Friulian
lij,scn,0.063731,0.936269,italo_romance,Sicilian
lij,eng,0.079082,0.920918,english,English
lij,slv,0.081262,0.918738,slavic,Slovenian
lij,deu,0.115356,0.884644,germanic,German
lmo,cat,0.005577,0.994423,romance,Catalan
lmo,ita,0.014369,0.985631,italian,Italian
lmo,spa,0.015533,0.984467,romance,Spanish
lmo,fra,0.016116,0.983884,romance,French
lmo,fur,0.019720,0.980280,italo_romance,Friulian
lmo,vec,0.020523,0.979477,italo_romance,Venetian
lmo,sc,0.026793,0.973207,italo_romance,Sardinian
lmo,lij,0.026912,0.973088,italo_romance,Ligurian
lmo,scn,0.048655,0.951345,italo_romance,Sicilian
lmo,eng,0.052676,0.947324,english,English
lmo,slv,0.062298,0.937702,slavic,Slovenian
lmo,deu,0.078358,0.921642,germanic,German
sc,spa,0.019668,0.980332,romance,Spanish
sc,cat,0.024049,0.975951,romance,Catalan
sc,ita,0.025746,0.974254,italian,Italian
sc,lmo,0.026793,0.973207,italo_romance,Lombard
sc,fra,0.028787,0.971213,romance,French
sc,vec,0.033470,0.966530,italo_romance,Venetian
sc,fur,0.038080,0.961920,italo_romance,Friulian
sc,lij,0.040527,0.959473,italo_romance,Ligurian
sc,scn,0.044050,0.955950,italo_romance,Sicilian
sc,eng,0.061157,0.938843,english,English
sc,slv,0.080412,0.919588,slavic,Slovenian
sc,deu,0.095805,0.904195,germanic,German
scn,sc,0.044050,0.955950,italo_romance,Sardinian
scn,ita,0.046912,0.953088,italian,Italian
scn,lmo,0.048655,0.951345,italo_romance,Lombard
scn,fur,0.055660,0.944340,italo_romance,Friulian
scn,cat,0.058510,0.941490,romance,Catalan
scn,lij,0.063731,0.936269,italo_romance,Ligurian
scn,spa,0.064652,0.935348,romance,Spanish
scn,fra,0.068638,0.931362,romance,French
scn,vec,0.068705,0.931295,italo_romance,Venetian
scn,slv,0.101429,0.898571,slavic,Slovenian
scn,eng,0.101605,0.898395,english,English
scn,deu,0.131308,0.868692,germanic,German
slv,eng,0.041336,0.958664,english,English
slv,deu,0.042359,0.957641,germanic,German
slv,fra,0.052869,0.947131,romance,French
slv,cat,0.054044,0.945956,romance,Catalan
slv,spa,0.054390,0.945610,romance,Spanish
slv,fur,0.058167,0.941833,italo_romance,Friulian
slv,ita,0.059667,0.940333,italian,Italian
slv,vec,0.061777,0.938223,italo_romance,Venetian
slv,lmo,0.062298,0.937702,italo_romance,Lombard
slv,sc,0.080412,0.919588,italo_romance,Sardinian
slv,lij,0.081262,0.918738,italo_romance,Ligurian
slv,scn,0.101429,0.898571,italo_romance,Sicilian
spa,vec,0.006601,0.993399,italo_romance,Venetian
spa,ita,0.006982,0.993018,italian,Italian
spa,cat,0.007725,0.992275,romance,Catalan
spa,fra,0.014432,0.985568,romance,French
spa,lmo,0.015533,0.984467,italo_romance,Lombard
