code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lmo,0.004575014114379883,vec,0.005897223949432373,lij,0.007637202739715576
lij,vec,0.0045362114906311035,ita,0.005800306797027588,lmo,0.005960822105407715
lmo,vec,0.002948760986328125,fur,0.004575014114379883,sc,0.005152344703674316
sc,lmo,0.005152344703674316,vec,0.005419373512268066,ita,0.005821704864501953
scn,sc,0.006175041198730469,lmo,0.006308615207672119,ita,0.0064588189125061035
vec,lmo,0.002948760986328125,lij,0.0045362114906311035,ita,0.004582047462463379
ita,spa,0.0032349228858947754,eng,0.003347337245941162,fra,0.0033751726150512695
spa,ita,0.0032349228858947754,eng,0.003499269485473633,fra,0.003763854503631592
fra,ita,0.0033751726150512695,eng,0.0035424232482910156,spa,0.003763854503631592
cat,spa,0.004107117652893066,fra,0.004559457302093506,ita,0.004891932010650635
deu,eng,0.0032179951667785645,fra,0.004323720932006836,ita,0.004481196403503418
slv,eng,0.0037343502044677734,ita,0.0038483738899230957,spa,0.00443577766418457
eng,deu,0.0032179951667785645,ita,0.003347337245941162,spa,0.003499269485473633
