source,target,distance,similarity,target_family,target_display
cat,spa,0.004107,0.995893,romance,Spanish
cat,fra,0.004559,0.995441,romance,French
cat,ita,0.004892,0.995108,italian,Italian
cat,eng,0.005146,0.994854,english,English
cat,deu,0.006129,0.993871,germanic,German
cat,slv,0.006483,0.993517,slavic,Slovenian
cat,lmo,0.007173,0.992827,italo_romance,Lombard
cat,vec,0.008071,0.991929,italo_romance,Venetian
cat,sc,0.008303,0.991697,italo_romance,Sardinian
cat,lij,0.009166,0.990834,italo_romance,Ligurian
cat,scn,0.010307,0.989693,italo_romance,Sicilian
cat,fur,0.010447,0.989553,italo_romance,Friulian
deu,eng,0.003218,0.996782,english,English
deu,fra,0.004324,0.995676,romance,French
deu,ita,0.004481,0.995519,italian,Italian
deu,spa,0.004643,0.995357,romance,Spanish
deu,slv,0.004698,0.995302,slavic,Slovenian
deu,cat,0.006129,0.993871,romance,Catalan
deu,lmo,0.007611,0.992389,italo_romance,Lombard
deu,vec,0.007769,0.992231,italo_romance,Venetian
deu,sc,0.008582,0.991418,italo_romance,Sardinian
deu,lij,0.008788,0.991212,italo_romance,Ligurian
deu,fur,0.009899,0.990101,italo_romance,Friulian
deu,scn,0.010822,0.989178,italo_romance,Sicilian
eng,deu,0.003218,0.996782,germanic,German
eng,ita,0.003347,0.996653,italian,Italian
eng,spa,0.003499,0.996501,romance,Spanish
eng,fra,0.003542,0.996458,romance,French
eng,slv,0.003734,0.996266,slavic,Slovenian
eng,cat,0.005146,0.994854,romance,Catalan
eng,vec,0.005909,0.994091,italo_romance,Venetian
eng,lmo,0.006286,0.993714,italo_romance,Lombard
eng,sc,0.007307,0.992693,italo_romance,Sardinian
eng,lij,0.007408,0.992592,italo_romance,Ligurian
eng,fur,0.008452,0.991548,italo_romance,Friulian
eng,scn,0.009784,0.990216,italo_romance,Sicilian
fra,ita,0.003375,0.996625,italian,Italian
fra,eng,0.003542,0.996458,english,English
fra,spa,0.003764,0.996236,romance,Spanish
fra,deu,0.004324,0.995676,germanic,German
fra,cat,0.004559,0.995441,romance,Catalan
fra,slv,0.004857,0.995143,slavic,Slovenian
fra,vec,0.006785,0.993215,italo_romance,Venetian
fra,lmo,0.006907,0.993093,italo_romance,Lombard
fra,sc,0.007522,0.992478,italo_romance,Sardinian
fra,lij,0.007547,0.992453,italo_romance,Ligurian
fra,fur,0.008665,0.991335,italo_romance,Friulian
fra,scn,0.009213,0.990787,italo_romance,Sicilian
fur,lmo,0.004575,0.995425,italo_romance,Lombard
fur,vec,0.005897,0.994103,italo_romance,Venetian
fur,lij,0.007637,0.992363,italo_romance,Ligurian
fur,sc,0.007874,0.992126,italo_romance,Sardinian
fur,ita,0.008308,0.991692,italian,Italian
fur,scn,0.008441,0.991559,italo_romance,Sicilian
fur,eng,0.008452,0.991548,english,English
fur,slv,0.008631,0.991369,slavic,Slovenian
fur,fra,0.008665,0.991335,romance,French
fur,deu,0.009899,0.990101,germanic,German
fur,spa,0.010024,0.989976,romance,Spanish
fur,cat,0.010447,0.989553,romance,Catalan
ita,spa,0.003235,0.996765,romance,Spanish
ita,eng,0.003347,0.996653,english,English
ita,fra,0.003375,0.996625,romance,French
ita,slv,0.003848,0.996152,slavic,Slovenian
ita,deu,0.004481,0.995519,germanic,German
ita,vec,0.004582,0.995418,italo_romance,Venetian
ita,cat,0.004892,0.995108,romance,Catalan
ita,lmo,0.005648,0.994352,italo_romance,Lombard
ita,lij,0.005800,0.994200,italo_romance,Ligurian
ita,sc,0.005822,0.994178,italo_romance,Sardinian
ita,scn,0.006459,0.993541,italo_romance,Sicilian
ita,fur,0.008308,0.991692,italo_romance,Friulian
lij,vec,0.004536,0.995464,italo_romance,Venetian
lij,ita,0.005800,0.994200,italian,Italian
lij,lmo,0.005961,0.994039,italo_romance,Lombard
lij,eng,0.007408,0.992592,english,English
lij,fra,0.007547,0.992453,romance,French
lij,fur,0.007637,0.992363,italo_romance,Friulian
lij,slv,0.007677,0.992323,slavic,Slovenian
lij,sc,0.007809,0.992191,italo_romance,Sardinian
lij,spa,0.008308,0.991692,romance,Spanish
lij,deu,0.008788,0.991212,germanic,German
lij,scn,0.009008,0.990992,italo_romance,Sicilian
lij,cat,0.009166,0.990834,romance,Catalan
lmo,vec,0.002949,0.997051,italo_romance,Venetian
lmo,fur,0.004575,0.995425,italo_romance,Friulian
lmo,sc,0.005152,0.994848,italo_romance,Sardinian
lmo,ita,0.005648,0.994352,italian,Italian
lmo,lij,0.005961,0.994039,italo_romance,Ligurian
lmo,eng,0.006286,0.993714,english,English
lmo,scn,0.006309,0.993691,italo_romance,Sicilian
lmo,slv,0.006324,0.993676,slavic,Slovenian
lmo,fra,0.006907,0.993093,romance,French
lmo,spa,0.007144,0.992856,romance,Spanish
lmo,cat,0.007173,0.992827,romance,Catalan
lmo,deu,0.007611,0.992389,germanic,German
sc,lmo,0.005152,0.994848,italo_romance,Lombard
sc,vec,0.005419,0.994581,italo_romance,Venetian
sc,ita,0.005822,0.994178,italian,Italian
sc,scn,0.006175,0.993825,italo_romance,Sicilian
sc,eng,0.007307,0.992693,english,English
sc,spa,0.007441,0.992559,romance,Spanish
sc,fra,0.007522,0.992478,romance,French
sc,slv,0.007621,0.992379,slavic,Slovenian
sc,lij,0.007809,0.992191,italo_romance,Ligurian
sc,fur,0.007874,0.992126,italo_romance,Friulian
sc,cat,0.008303,0.991697,romance,Catalan
sc,deu,0.008582,0.991418,germanic,German
scn,sc,0.006175,0.993825,italo_romance,Sardinian
scn,lmo,0.006309,0.993691,italo_romance,Lombard
scn,ita,0.006459,0.993541,italian,Italian
scn,vec,0.008263,0.991737,italo_romance,Venetian
scn,fur,0.008441,0.991559,italo_romance,Friulian
scn,lij,0.009008,0.990992,italo_romance,Ligurian
scn,fra,0.009213,0.990787,romance,French
scn,eng,0.009784,0.990216,english,English
scn,slv,0.009850,0.990150,slavic,Slovenian
scn,cat,0.010307,0.989693,romance,Catalan
scn,spa,0.010511,0.989489,romance,Spanish
scn,deu,0.010822,0.989178,germanic,German
slv,eng,0.003734,0.996266,english,English
slv,ita,0.003848,0.996152,italian,Italian
slv,spa,0.004436,0.995564,romance,Spanish
slv,deu,0.004698,0.995302,germanic,German
slv,fra,0.004857,0.995143,romance,French
slv,vec,0.005509,0.994491,italo_romance,Venetian
slv,lmo,0.006324,0.993676,italo_romance,Lombard
slv,cat,0.006483,0.993517,romance,Catalan
