source,target,distance,similarity,target_family,target_display
arabo,inglese,0.985961,0.014039,english,English
arabo,catalano,0.987372,0.012628,romance,Catalan
arabo,ladino,0.988061,0.011939,italo_romance,Ladin
arabo,friulano,0.988243,0.011757,italo_romance,Friulian
arabo,sloveno,0.988256,0.011744,slavic,Slovenian
arabo,italiano,0.988305,0.011695,italian,Italian
arabo,veneto,0.988443,0.011557,italo_romance,Venetian
arabo,tedesco,0.988545,0.011455,germanic,German
arabo,francese,0.988570,0.011430,romance,French
arabo,sardo,0.988980,0.011020,italo_romance,Sardinian
arabo,lombardo,0.989233,0.010767,italo_romance,Lombard
arabo,ligure,0.989468,0.010532,italo_romance,Ligurian
arabo,spagnolo,0.989484,0.010516,romance,Spanish
arabo,siciliano,0.989703,0.010297,italo_romance,Sicilian
arabo,greco,0.995879,0.004121,greek,Greek
catalano,spagnolo,0.454327,0.545673,romance,Spanish
catalano,lombardo,0.521069,0.478931,italo_romance,Lombard
catalano,francese,0.536758,0.463242,romance,French
catalano,inglese,0.558028,0.441972,english,English
catalano,sardo,0.562797,0.437203,italo_romance,Sardinian
catalano,italiano,0.578752,0.421248,italian,Italian
catalano,veneto,0.580223,0.419777,italo_romance,Venetian
catalano,friulano,0.609367,0.390633,italo_romance,Friulian
catalano,ligure,0.610982,0.389018,italo_romance,Ligurian
catalano,siciliano,0.611055,0.388945,italo_romance,Sicilian
catalano,ladino,0.615860,0.384140,italo_romance,Ladin
catalano,tedesco,0.689842,0.310158,germanic,German
catalano,sloveno,0.716386,0.283614,slavic,Slovenian
catalano,greco,0.969967,0.030033,greek,Greek
catalano,arabo,0.987372,0.012628,semitic,Arabic
francese,catalano,0.536758,0.463242,romance,Catalan
francese,inglese,0.538764,0.461236,english,English
francese,lombardo,0.604103,0.395897,italo_romance,Lombard
francese,italiano,0.613685,0.386315,italian,Italian
francese,ligure,0.615742,0.384258,italo_romance,Ligurian
francese,spagnolo,0.616882,0.383118,romance,Spanish
francese,friulano,0.628211,0.371789,italo_romance,Friulian
francese,veneto,0.644664,0.355336,italo_romance,Venetian
francese,ladino,0.646325,0.353675,italo_romance,Ladin
francese,siciliano,0.662862,0.337138,italo_romance,Sicilian
francese,tedesco,0.678284,0.321716,germanic,German
francese,sardo,0.679063,0.320937,italo_romance,Sardinian
francese,sloveno,0.735315,0.264685,slavic,Slovenian
francese,greco,0.968551,0.031449,greek,Greek
francese,arabo,0.988570,0.011430,semitic,Arabic
friulano,lombardo,0.543320,0.456680,italo_romance,Lombard
friulano,italiano,0.551677,0.448323,italian,Italian
friulano,veneto,0.558475,0.441525,italo_romance,Venetian
friulano,ladino,0.598678,0.401322,italo_romance,Ladin
friulano,ligure,0.606337,0.393663,italo_romance,Ligurian
friulano,catalano,0.609367,0.390633,romance,Catalan
friulano,inglese,0.623523,0.376477,english,English
friulano,siciliano,0.623693,0.376307,italo_romance,Sicilian
friulano,francese,0.628211,0.371789,romance,French
friulano,sardo,0.633645,0.366355,italo_romance,Sardinian
friulano,spagnolo,0.643160,0.356840,romance,Spanish
friulano,tedesco,0.715528,0.284472,germanic,German
friulano,sloveno,0.720780,0.279220,slavic,Slovenian
friulano,greco,0.972634,0.027366,greek,Greek
friulano,arabo,0.988243,0.011757,semitic,Arabic
greco,inglese,0.965168,0.034832,english,English
greco,spagnolo,0.967801,0.032199,romance,Spanish
greco,francese,0.968551,0.031449,romance,French
greco,ligure,0.969615,0.030385,italo_romance,Ligurian
greco,catalano,0.969967,0.030033,romance,Catalan
greco,lombardo,0.971015,0.028985,italo_romance,Lombard
greco,italiano,0.971337,0.028663,italian,Italian
greco,tedesco,0.971504,0.028496,germanic,German
greco,veneto,0.971530,0.028470,italo_romance,Venetian
greco,sardo,0.971878,0.028122,italo_romance,Sardinian
greco,ladino,0.971939,0.028061,italo_romance,Ladin
greco,sloveno,0.972422,0.027578,slavic,Slovenian
greco,friulano,0.972634,0.027366,italo_romance,Friulian
greco,siciliano,0.973160,0.026840,italo_romance,Sicilian
greco,arabo,0.995879,0.004121,semitic,Arabic
inglese,francese,0.538764,0.461236,romance,French
inglese,catalano,0.558028,0.441972,romance,Catalan
inglese,italiano,0.587731,0.412269,italian,Italian
inglese,spagnolo,0.600679,0.399321,romance,Spanish
inglese,lombardo,0.602391,0.397609,italo_romance,Lombard
inglese,tedesco,0.606542,0.393458,germanic,German
inglese,friulano,0.623523,0.376477,italo_romance,Friulian
inglese,ligure,0.624345,0.375655,italo_romance,Ligurian
inglese,veneto,0.630391,0.369609,italo_romance,Venetian
inglese,ladino,0.632338,0.367662,italo_romance,Ladin
inglese,sardo,0.650290,0.349710,italo_romance,Sardinian
inglese,siciliano,0.659588,0.340412,italo_romance,Sicilian
inglese,sloveno,0.690333,0.309667,slavic,Slovenian
inglese,greco,0.965168,0.034832,greek,Greek
inglese,arabo,0.985961,0.014039,semitic,Arabic
italiano,veneto,0.312851,0.687149,italo_romance,Venetian
italiano,ligure,0.404837,0.595163,italo_romance,Ligurian
italiano,siciliano,0.474230,0.525770,italo_romance,Sicilian
italiano,lombardo,0.493915,0.506085,italo_romance,Lombard
italiano,friulano,0.551677,0.448323,italo_romance,Friulian
italiano,spagnolo,0.563123,0.436877,romance,Spanish
italiano,sardo,0.567436,0.432564,italo_romance,Sardinian
italiano,catalano,0.578752,0.421248,romance,Catalan
italiano,inglese,0.587731,0.412269,english,English
italiano,ladino,0.593000,0.407000,italo_romance,Ladin
italiano,francese,0.613685,0.386315,romance,French
italiano,sloveno,0.693795,0.306205,slavic,Slovenian
italiano,tedesco,0.694857,0.305143,germanic,German
italiano,greco,0.971337,0.028663,greek,Greek
italiano,arabo,0.988305,0.011695,semitic,Arabic
ladino,lombardo,0.544264,0.455736,italo_romance,Lombard
ladino,italiano,0.593000,0.407000,italian,Italian
ladino,friulano,0.598678,0.401322,italo_romance,Friulian
ladino,veneto,0.599870,0.400130,italo_romance,Venetian
ladino,ligure,0.608696,0.391304,italo_romance,Ligurian
ladino,catalano,0.615860,0.384140,romance,Catalan
ladino,spagnolo,0.628133,0.371867,romance,Spanish
ladino,inglese,0.632338,0.367662,english,English
ladino,sardo,0.644605,0.355395,italo_romance,Sardinian
ladino,francese,0.646325,0.353675,romance,French
ladino,siciliano,0.649915,0.350085,italo_romance,Sicilian
ladino,tedesco,0.696706,0.303294,germanic,German
ladino,sloveno,0.719258,0.280742,slavic,Slovenian
ladino,greco,0.971939,0.028061,greek,Greek
ladino,arabo,0.988061,0.011939,semitic,Arabic
ligure,italiano,0.404837,0.595163,italian,Italian
ligure,veneto,0.477883,0.522117,italo_romance,Venetian
ligure,lombardo,0.547319,0.452681,italo_romance,Lombard
ligure,siciliano,0.565978,0.434022,italo_romance,Sicilian
ligure,friulano,0.606337,0.393663,italo_romance,Friulian
ligure,ladino,0.608696,0.391304,italo_romance,Ladin
ligure,catalano,0.610982,0.389018,romance,Catalan
ligure,francese,0.615742,0.384258,romance,French
ligure,spagnolo,0.616300,0.383700,romance,Spanish
ligure,sardo,0.616987,0.383013,italo_romance,Sardinian
ligure,inglese,0.624345,0.375655,english,English
ligure,tedesco,0.702181,0.297819,germanic,German
ligure,sloveno,0.730898,0.269102,slavic,Slovenian
ligure,greco,0.969615,0.030385,greek,Greek
