source,target,distance,similarity,target_family,target_display
arabo,greco,0.001714,0.998286,greek,Greek
arabo,inglese,0.002166,0.997834,english,English
arabo,spagnolo,0.002280,0.997720,romance,Spanish
arabo,tedesco,0.002403,0.997597,germanic,German
arabo,italiano,0.002606,0.997394,italian,Italian
arabo,sloveno,0.002823,0.997177,slavic,Slovenian
arabo,francese,0.002874,0.997126,romance,French
arabo,veneto,0.003983,0.996017,italo_romance,Venetian
arabo,ligure,0.004276,0.995724,italo_romance,Ligurian
arabo,catalano,0.004465,0.995535,romance,Catalan
arabo,lombardo,0.004609,0.995391,italo_romance,Lombard
arabo,sardo,0.004616,0.995384,italo_romance,Sardinian
arabo,friulano,0.004666,0.995334,italo_romance,Friulian
arabo,siciliano,0.004860,0.995140,italo_romance,Sicilian
arabo,ladino,0.005144,0.994856,italo_romance,Ladin
catalano,spagnolo,0.003161,0.996839,romance,Spanish
catalano,francese,0.003196,0.996804,romance,French
catalano,italiano,0.003479,0.996521,italian,Italian
catalano,greco,0.003956,0.996044,greek,Greek
catalano,inglese,0.003983,0.996017,english,English
catalano,tedesco,0.004069,0.995931,germanic,German
catalano,arabo,0.004465,0.995535,semitic,Arabic
catalano,sloveno,0.005043,0.994957,slavic,Slovenian
catalano,lombardo,0.005530,0.994470,italo_romance,Lombard
catalano,veneto,0.005954,0.994046,italo_romance,Venetian
catalano,ligure,0.006001,0.993999,italo_romance,Ligurian
catalano,sardo,0.006221,0.993779,italo_romance,Sardinian
catalano,friulano,0.006594,0.993406,italo_romance,Friulian
catalano,siciliano,0.006713,0.993287,italo_romance,Sicilian
catalano,ladino,0.007282,0.992718,italo_romance,Ladin
francese,spagnolo,0.001849,0.998151,romance,Spanish
francese,inglese,0.001852,0.998148,english,English
francese,italiano,0.001926,0.998074,italian,Italian
francese,greco,0.002171,0.997829,greek,Greek
francese,tedesco,0.002234,0.997766,germanic,German
francese,arabo,0.002874,0.997126,semitic,Arabic
francese,sloveno,0.002944,0.997056,slavic,Slovenian
francese,catalano,0.003196,0.996804,romance,Catalan
francese,ligure,0.004040,0.995960,italo_romance,Ligurian
francese,veneto,0.004135,0.995865,italo_romance,Venetian
francese,lombardo,0.004286,0.995714,italo_romance,Lombard
francese,friulano,0.004412,0.995588,italo_romance,Friulian
francese,sardo,0.004433,0.995567,italo_romance,Sardinian
francese,siciliano,0.004977,0.995023,italo_romance,Sicilian
francese,ladino,0.005043,0.994957,italo_romance,Ladin
friulano,ligure,0.000189,0.999811,italo_romance,Ligurian
friulano,lombardo,0.000321,0.999679,italo_romance,Lombard
friulano,veneto,0.000330,0.999670,italo_romance,Venetian
friulano,sardo,0.000366,0.999634,italo_romance,Sardinian
friulano,siciliano,0.000380,0.999620,italo_romance,Sicilian
friulano,ladino,0.000393,0.999607,italo_romance,Ladin
friulano,inglese,0.003609,0.996391,english,English
friulano,italiano,0.003963,0.996037,italian,Italian
friulano,spagnolo,0.004120,0.995880,romance,Spanish
friulano,francese,0.004412,0.995588,romance,French
friulano,arabo,0.004666,0.995334,semitic,Arabic
friulano,sloveno,0.004735,0.995265,slavic,Slovenian
friulano,greco,0.004839,0.995161,greek,Greek
friulano,tedesco,0.005662,0.994338,germanic,German
friulano,catalano,0.006594,0.993406,romance,Catalan
greco,inglese,0.001590,0.998410,english,English
greco,arabo,0.001714,0.998286,semitic,Arabic
greco,spagnolo,0.001906,0.998094,romance,Spanish
greco,tedesco,0.001985,0.998015,germanic,German
greco,italiano,0.002052,0.997948,italian,Italian
greco,francese,0.002171,0.997829,romance,French
greco,sloveno,0.002327,0.997673,slavic,Slovenian
greco,catalano,0.003956,0.996044,romance,Catalan
greco,veneto,0.004124,0.995876,italo_romance,Venetian
greco,ligure,0.004321,0.995679,italo_romance,Ligurian
greco,sardo,0.004570,0.995430,italo_romance,Sardinian
greco,lombardo,0.004588,0.995412,italo_romance,Lombard
greco,friulano,0.004839,0.995161,italo_romance,Friulian
greco,siciliano,0.004961,0.995039,italo_romance,Sicilian
greco,ladino,0.005239,0.994761,italo_romance,Ladin
inglese,spagnolo,0.001493,0.998507,romance,Spanish
inglese,greco,0.001590,0.998410,greek,Greek
inglese,tedesco,0.001769,0.998231,germanic,German
inglese,francese,0.001852,0.998148,romance,French
inglese,italiano,0.001982,0.998018,italian,Italian
inglese,sloveno,0.002107,0.997893,slavic,Slovenian
inglese,arabo,0.002166,0.997834,semitic,Arabic
inglese,veneto,0.002966,0.997034,italo_romance,Venetian
inglese,ligure,0.003245,0.996755,italo_romance,Ligurian
inglese,sardo,0.003324,0.996676,italo_romance,Sardinian
inglese,lombardo,0.003441,0.996559,italo_romance,Lombard
inglese,friulano,0.003609,0.996391,italo_romance,Friulian
inglese,ladino,0.003847,0.996153,italo_romance,Ladin
inglese,catalano,0.003983,0.996017,romance,Catalan
inglese,siciliano,0.004019,0.995981,italo_romance,Sicilian
italiano,spagnolo,0.001827,0.998173,romance,Spanish
italiano,francese,0.001926,0.998074,romance,French
italiano,inglese,0.001982,0.998018,english,English
italiano,greco,0.002052,0.997948,greek,Greek
italiano,tedesco,0.002523,0.997477,germanic,German
italiano,sloveno,0.002601,0.997399,slavic,Slovenian
italiano,arabo,0.002606,0.997394,semitic,Arabic
italiano,veneto,0.003310,0.996690,italo_romance,Venetian
italiano,catalano,0.003479,0.996521,romance,Catalan
italiano,ligure,0.003486,0.996514,italo_romance,Ligurian
italiano,siciliano,0.003679,0.996321,italo_romance,Sicilian
italiano,lombardo,0.003946,0.996054,italo_romance,Lombard
italiano,friulano,0.003963,0.996037,italo_romance,Friulian
italiano,sardo,0.004227,0.995773,italo_romance,Sardinian
italiano,ladino,0.005098,0.994902,italo_romance,Ladin
ladino,friulano,0.000393,0.999607,italo_romance,Friulian
ladino,sardo,0.000415,0.999585,italo_romance,Sardinian
ladino,lombardo,0.000426,0.999574,italo_romance,Lombard
ladino,ligure,0.000441,0.999559,italo_romance,Ligurian
ladino,veneto,0.000550,0.999450,italo_romance,Venetian
ladino,siciliano,0.000915,0.999085,italo_romance,Sicilian
ladino,inglese,0.003847,0.996153,english,English
ladino,spagnolo,0.004355,0.995645,romance,Spanish
ladino,francese,0.005043,0.994957,romance,French
ladino,italiano,0.005098,0.994902,italian,Italian
ladino,arabo,0.005144,0.994856,semitic,Arabic
ladino,sloveno,0.005185,0.994815,slavic,Slovenian
ladino,greco,0.005239,0.994761,greek,Greek
