source,target,distance,similarity,target_family,target_display
cat,spa,0.489013,0.510987,romance,Spanish
cat,oci,0.516285,0.483715,romance,Occitan
cat,lmo,0.673068,0.326932,italo_romance,Lombard
cat,fra,0.697770,0.302230,romance,French
cat,por,0.767021,0.232979,romance,Portuguese
cat,vec,0.777463,0.222537,italo_romance,Venetian
cat,ita,0.829821,0.170179,italian,Italian
cat,lij,0.844272,0.155728,italo_romance,Ligurian
cat,fur,0.857884,0.142116,italo_romance,Friulian
cat,sc,0.882906,0.117094,italo_romance,Sardinian
cat,hun,0.895347,0.104653,uralic,Hungarian
cat,scn,0.939623,0.060377,italo_romance,Sicilian
cat,deu,0.975101,0.024899,germanic,German
cat,hrv,0.982637,0.017363,slavic,Croatian
cat,slv,0.983936,0.016064,slavic,Slovenian
cat,eng,0.984772,0.015228,english,English
deu,slv,0.960284,0.039716,slavic,Slovenian
deu,por,0.968201,0.031799,romance,Portuguese
deu,sc,0.968694,0.031306,italo_romance,Sardinian
deu,hun,0.969456,0.030544,uralic,Hungarian
deu,eng,0.969733,0.030267,english,English
deu,lij,0.971493,0.028507,italo_romance,Ligurian
deu,lmo,0.972322,0.027678,italo_romance,Lombard
deu,fur,0.973516,0.026484,italo_romance,Friulian
deu,fra,0.974678,0.025322,romance,French
deu,cat,0.975101,0.024899,romance,Catalan
deu,ita,0.976624,0.023376,italian,Italian
deu,vec,0.977898,0.022102,italo_romance,Venetian
deu,oci,0.978925,0.021075,romance,Occitan
deu,spa,0.989659,0.010341,romance,Spanish
deu,hrv,0.993227,0.006773,slavic,Croatian
deu,scn,0.993990,0.006010,italo_romance,Sicilian
eng,slv,0.942397,0.057603,slavic,Slovenian
eng,sc,0.959108,0.040892,italo_romance,Sardinian
eng,lmo,0.960820,0.039180,italo_romance,Lombard
eng,lij,0.962580,0.037420,italo_romance,Ligurian
eng,ita,0.967820,0.032180,italian,Italian
eng,deu,0.969733,0.030267,germanic,German
eng,hun,0.970122,0.029878,uralic,Hungarian
eng,vec,0.971280,0.028720,italo_romance,Venetian
eng,fur,0.973421,0.026579,italo_romance,Friulian
eng,por,0.974021,0.025979,romance,Portuguese
eng,hrv,0.976380,0.023620,slavic,Croatian
eng,cat,0.984772,0.015228,romance,Catalan
eng,fra,0.986929,0.013071,romance,French
eng,oci,0.988402,0.011598,romance,Occitan
