source,target,distance,similarity,target_family,target_display
cat,lmo,0.060451,0.939549,italo_romance,Lombard
cat,spa,0.068235,0.931765,romance,Spanish
cat,fur,0.132162,0.867838,italo_romance,Friulian
cat,fra,0.133395,0.866605,romance,French
cat,vec,0.155061,0.844939,italo_romance,Venetian
cat,lij,0.202138,0.797862,italo_romance,Ligurian
cat,sc,0.203339,0.796661,italo_romance,Sardinian
cat,ita,0.208920,0.791080,italian,Italian
cat,scn,0.367055,0.632945,italo_romance,Sicilian
cat,eng,0.379762,0.620238,english,English
cat,deu,0.515668,0.484332,germanic,German
cat,slv,0.658692,0.341308,slavic,Slovenian
deu,fra,0.436522,0.563478,romance,French
deu,lmo,0.448222,0.551778,italo_romance,Lombard
deu,eng,0.481453,0.518547,english,English
deu,spa,0.486402,0.513598,romance,Spanish
deu,fur,0.490084,0.509916,italo_romance,Friulian
deu,cat,0.515668,0.484332,romance,Catalan
deu,vec,0.518054,0.481946,italo_romance,Venetian
deu,sc,0.523266,0.476734,italo_romance,Sardinian
deu,lij,0.526109,0.473891,italo_romance,Ligurian
deu,ita,0.550393,0.449607,italian,Italian
deu,scn,0.671370,0.328630,italo_romance,Sicilian
deu,slv,0.696442,0.303558,slavic,Slovenian
eng,fra,0.314074,0.685926,romance,French
eng,lmo,0.337134,0.662866,italo_romance,Lombard
eng,fur,0.337270,0.662730,italo_romance,Friulian
eng,lij,0.358684,0.641316,italo_romance,Ligurian
eng,sc,0.360800,0.639200,italo_romance,Sardinian
eng,spa,0.374912,0.625088,romance,Spanish
eng,ita,0.376400,0.623600,italian,Italian
eng,cat,0.379762,0.620238,romance,Catalan
eng,vec,0.382769,0.617231,italo_romance,Venetian
eng,deu,0.481453,0.518547,germanic,German
eng,scn,0.517977,0.482023,italo_romance,Sicilian
eng,slv,0.769194,0.230806,slavic,Slovenian
fra,fur,0.129086,0.870914,italo_romance,Friulian
fra,cat,0.133395,0.866605,romance,Catalan
fra,lmo,0.139936,0.860064,italo_romance,Lombard
fra,spa,0.175420,0.824580,romance,Spanish
fra,vec,0.209948,0.790052,italo_romance,Venetian
fra,sc,0.242116,0.757884,italo_romance,Sardinian
fra,ita,0.242518,0.757482,italian,Italian
fra,lij,0.244805,0.755195,italo_romance,Ligurian
fra,eng,0.314074,0.685926,english,English
fra,scn,0.427743,0.572257,italo_romance,Sicilian
fra,deu,0.436522,0.563478,germanic,German
fra,slv,0.669289,0.330711,slavic,Slovenian
fur,lmo,0.073594,0.926406,italo_romance,Lombard
fur,vec,0.100847,0.899153,italo_romance,Venetian
fur,ita,0.113276,0.886724,italian,Italian
fur,fra,0.129086,0.870914,romance,French
fur,cat,0.132162,0.867838,romance,Catalan
fur,lij,0.136906,0.863094,italo_romance,Ligurian
fur,spa,0.148581,0.851419,romance,Spanish
fur,sc,0.181154,0.818846,italo_romance,Sardinian
fur,scn,0.275828,0.724172,italo_romance,Sicilian
fur,eng,0.337270,0.662730,english,English
fur,deu,0.490084,0.509916,germanic,German
fur,slv,0.635848,0.364152,slavic,Slovenian
ita,vec,0.049210,0.950790,italo_romance,Venetian
ita,lij,0.050707,0.949293,italo_romance,Ligurian
ita,lmo,0.103067,0.896933,italo_romance,Lombard
ita,fur,0.113276,0.886724,italo_romance,Friulian
ita,sc,0.151705,0.848295,italo_romance,Sardinian
ita,scn,0.156669,0.843331,italo_romance,Sicilian
ita,spa,0.167792,0.832208,romance,Spanish
ita,cat,0.208920,0.791080,romance,Catalan
ita,fra,0.242518,0.757482,romance,French
ita,eng,0.376400,0.623600,english,English
ita,deu,0.550393,0.449607,germanic,German
ita,slv,0.608168,0.391832,slavic,Slovenian
