code,rank,feature,weight
fur,1,ancje,0.012175525514702355
fur,2,je une,0.010806465528964816
fur,3,glesie,0.010639001067782108
fur,4,agns,0.010548715752959468
fur,5,al jere,0.010415732543507427
fur,6,di abitants,0.010151465571948851
fur,7,une vore,0.010151465571948851
fur,8,vuere,0.0101325404138382
fur,9,ducj,0.010051601959196842
fur,10,dula che,0.01003380395507832
fur,11,dongje,0.010023529403110822
fur,12,intal,0.010007161542431786
fur,13,cuant che,0.009954808088951559
fur,14,di udin,0.009824128533068644
fur,15,miec,0.009781762618872316
fur,16,di vue,0.009705957222060042
fur,17,si cjate,0.009696181202945579
fur,18,al fas,0.009587341656360215
fur,19,soredut,0.009555113781313733
fur,20,dentri,0.00954054450700945
fur,21,la glesie,0.009533201643876249
fur,22,jenfri,0.009507188764749954
fur,23,esempli,0.00944973466038098
fur,24,parce che,0.00943795042090034
fur,25,al fo,0.009416743592457866
fur,26,peraule,0.009314203985110866
fur,27,fas part,0.00928365602823205
fur,28,ancjemo,0.00928365602823205
fur,29,al une,0.009192444962433039
fur,30,invezit,0.009187721858061838
lij,1,in sce,0.007605641438119574
lij,2,cumme,0.007129122862333814
lij,3,staeto,0.006904296200759853
lij,4,ancheu,0.0067562104698876664
lij,5,insemme,0.0067046627802119585
lij,6,arbenga,0.006627213662971099
lij,7,maeximo,0.006605181163093896
lij,8,scinn,0.006602698463868052
lij,9,stradda,0.006477258690945724
lij,10,staeta,0.006463905434554525
lij,11,izoa,0.006427054137405896
lij,12,votta,0.006357483929676884
lij,13,franceize,0.006354186153915473
lij,14,cosci,0.006296529558616435
lij,15,ciu de,0.006274685049094684
lij,16,zeneixi,0.006265591215322239
lij,17,se treuva,0.006252698743822617
lij,18,ciu parte,0.0062128392829271855
lij,19,ogni moddo,0.006199138292829647
lij,20,luggio,0.006169035102794887
lij,21,staeti,0.006169035102794887
lij,22,guaera,0.006154624018217278
lij,23,votte,0.006150462536354798
lij,24,goaera,0.006148374340523147
lij,25,gexa,0.006137954135675293
lij,26,zeneize,0.006132986673530456
lij,27,foscia,0.006118603253504053
lij,28,ciassa,0.006116437429496528
lij,29,moddo,0.006082982200350464
lij,30,comunitae,0.006062779071889623
lmo,1,cont el,0.006305531329076764
lmo,2,pussee,0.006149238878231214
lmo,3,incoeu,0.006006625855517923
lmo,4,hinn,0.0059997740533837525
lmo,5,la gesa,0.005920039693907439
lmo,6,gh ha,0.0058854644915682115
lmo,7,ind el,0.005809897284765707
lmo,8,vun di,0.00575320862144933
lmo,9,gh hann,0.0057058662694412544
lmo,10,in sul,0.005700047829934987
lmo,11,hinn staa,0.005592887861048381
lmo,12,vesser,0.005581017703985439
lmo,13,adree,0.005564439571517488
lmo,14,doperaa,0.005553382813741749
lmo,15,quell de,0.005542813719106096
lmo,16,indova che,0.005495303814234397
lmo,17,el gh,0.005482626808968344
lmo,18,politegh,0.005481631883658371
lmo,19,despess,0.005472120426657718
lmo,20,poeu,0.005471070528062215
lmo,21,pupart,0.005437382172770736
lmo,22,la pupart,0.005435055338155409
lmo,23,staa,0.005427604498098304
lmo,24,ind la,0.005419341339342321
lmo,25,olter,0.00539836864046264
lmo,26,quij,0.00535268255054332
lmo,27,assee,0.005350054440628302
lmo,28,piev,0.0053491761968827425
lmo,29,di incoeu,0.00533227576419174
lmo,30,insci,0.005330680619665021
sc,1,aiat,0.007933030381841446
sc,2,fintzas,0.007853235331642726
