source,target,distance,similarity,target_family,target_display
cat,spa,0.679519,0.320481,romance,Spanish
cat,fra,0.760427,0.239573,romance,French
cat,eng,0.906209,0.093791,english,English
cat,ita,0.956967,0.043033,italian,Italian
cat,deu,0.977431,0.022569,germanic,German
cat,slv,1.109357,-0.109357,slavic,Slovenian
cat,lmo,1.157855,-0.157855,italo_romance,Lombard
cat,fur,1.224792,-0.224792,italo_romance,Friulian
cat,sc,1.230213,-0.230213,italo_romance,Sardinian
cat,vec,1.265819,-0.265819,italo_romance,Venetian
cat,scn,1.268482,-0.268482,italo_romance,Sicilian
cat,lij,1.285438,-0.285438,italo_romance,Ligurian
deu,eng,0.587911,0.412089,english,English
deu,fra,0.733394,0.266606,romance,French
deu,spa,0.827581,0.172419,romance,Spanish
deu,slv,0.848105,0.151895,slavic,Slovenian
deu,ita,0.903709,0.096291,italian,Italian
deu,cat,0.977431,0.022569,romance,Catalan
deu,fur,1.258916,-0.258916,italo_romance,Friulian
deu,scn,1.304221,-0.304221,italo_romance,Sicilian
deu,lij,1.336989,-0.336989,italo_romance,Ligurian
deu,sc,1.361580,-0.361580,italo_romance,Sardinian
deu,lmo,1.367363,-0.367363,italo_romance,Lombard
deu,vec,1.367529,-0.367529,italo_romance,Venetian
eng,deu,0.587911,0.412089,germanic,German
eng,fra,0.702848,0.297152,romance,French
eng,spa,0.716078,0.283922,romance,Spanish
eng,ita,0.811342,0.188658,italian,Italian
eng,slv,0.833688,0.166312,slavic,Slovenian
eng,cat,0.906209,0.093791,romance,Catalan
eng,lij,1.305389,-0.305389,italo_romance,Ligurian
eng,vec,1.341064,-0.341064,italo_romance,Venetian
eng,fur,1.353437,-0.353437,italo_romance,Friulian
eng,scn,1.363947,-0.363947,italo_romance,Sicilian
eng,sc,1.381730,-0.381730,italo_romance,Sardinian
eng,lmo,1.426432,-0.426432,italo_romance,Lombard
fra,eng,0.702848,0.297152,english,English
fra,deu,0.733394,0.266606,germanic,German
fra,spa,0.734917,0.265083,romance,Spanish
fra,cat,0.760427,0.239573,romance,Catalan
fra,ita,0.816526,0.183474,italian,Italian
fra,slv,1.004152,-0.004152,slavic,Slovenian
fra,fur,1.220886,-0.220886,italo_romance,Friulian
fra,lij,1.279523,-0.279523,italo_romance,Ligurian
fra,vec,1.311459,-0.311459,italo_romance,Venetian
fra,sc,1.315921,-0.315921,italo_romance,Sardinian
fra,lmo,1.409532,-0.409532,italo_romance,Lombard
fra,scn,1.421557,-0.421557,italo_romance,Sicilian
fur,lmo,0.561198,0.438802,italo_romance,Lombard
fur,scn,0.817028,0.182972,italo_romance,Sicilian
fur,sc,0.871545,0.128455,italo_romance,Sardinian
fur,vec,0.954110,0.045890,italo_romance,Venetian
fur,lij,1.043724,-0.043724,italo_romance,Ligurian
fur,slv,1.159994,-0.159994,slavic,Slovenian
fur,fra,1.220886,-0.220886,romance,French
fur,cat,1.224792,-0.224792,romance,Catalan
fur,deu,1.258916,-0.258916,germanic,German
fur,eng,1.353437,-0.353437,english,English
fur,ita,1.431156,-0.431156,italian,Italian
fur,spa,1.464808,-0.464808,romance,Spanish
ita,spa,0.733436,0.266564,romance,Spanish
ita,eng,0.811342,0.188658,english,English
ita,fra,0.816526,0.183474,romance,French
ita,deu,0.903709,0.096291,germanic,German
ita,slv,0.932644,0.067356,slavic,Slovenian
ita,cat,0.956967,0.043033,romance,Catalan
ita,scn,1.048878,-0.048878,italo_romance,Sicilian
ita,vec,1.056837,-0.056837,italo_romance,Venetian
ita,lij,1.104426,-0.104426,italo_romance,Ligurian
ita,sc,1.363745,-0.363745,italo_romance,Sardinian
ita,fur,1.431156,-0.431156,italo_romance,Friulian
ita,lmo,1.501804,-0.501804,italo_romance,Lombard
lij,vec,0.709779,0.290221,italo_romance,Venetian
lij,lmo,0.807629,0.192371,italo_romance,Lombard
lij,sc,0.822652,0.177348,italo_romance,Sardinian
lij,scn,0.957704,0.042296,italo_romance,Sicilian
lij,fur,1.043724,-0.043724,italo_romance,Friulian
lij,ita,1.104426,-0.104426,italian,Italian
lij,slv,1.235021,-0.235021,slavic,Slovenian
lij,spa,1.248263,-0.248263,romance,Spanish
lij,fra,1.279523,-0.279523,romance,French
lij,cat,1.285438,-0.285438,romance,Catalan
lij,eng,1.305389,-0.305389,english,English
lij,deu,1.336989,-0.336989,germanic,German
lmo,fur,0.561198,0.438802,italo_romance,Friulian
lmo,vec,0.666378,0.333622,italo_romance,Venetian
lmo,scn,0.785524,0.214476,italo_romance,Sicilian
lmo,sc,0.802235,0.197765,italo_romance,Sardinian
lmo,lij,0.807629,0.192371,italo_romance,Ligurian
lmo,cat,1.157855,-0.157855,romance,Catalan
lmo,slv,1.256418,-0.256418,slavic,Slovenian
lmo,deu,1.367363,-0.367363,germanic,German
lmo,fra,1.409532,-0.409532,romance,French
lmo,eng,1.426432,-0.426432,english,English
lmo,spa,1.479129,-0.479129,romance,Spanish
lmo,ita,1.501804,-0.501804,italian,Italian
sc,scn,0.748614,0.251386,italo_romance,Sicilian
sc,lmo,0.802235,0.197765,italo_romance,Lombard
sc,lij,0.822652,0.177348,italo_romance,Ligurian
sc,fur,0.871545,0.128455,italo_romance,Friulian
sc,vec,0.928204,0.071796,italo_romance,Venetian
sc,cat,1.230213,-0.230213,romance,Catalan
sc,spa,1.246053,-0.246053,romance,Spanish
sc,slv,1.252592,-0.252592,slavic,Slovenian
sc,fra,1.315921,-0.315921,romance,French
sc,deu,1.361580,-0.361580,germanic,German
sc,ita,1.363745,-0.363745,italian,Italian
sc,eng,1.381730,-0.381730,english,English
scn,sc,0.748614,0.251386,italo_romance,Sardinian
scn,lmo,0.785524,0.214476,italo_romance,Lombard
scn,fur,0.817028,0.182972,italo_romance,Friulian
scn,lij,0.957704,0.042296,italo_romance,Ligurian
scn,vec,1.027106,-0.027106,italo_romance,Venetian
scn,ita,1.048878,-0.048878,italian,Italian
scn,slv,1.244569,-0.244569,slavic,Slovenian
scn,cat,1.268482,-0.268482,romance,Catalan
scn,deu,1.304221,-0.304221,germanic,German
scn,eng,1.363947,-0.363947,english,English
scn,spa,1.411439,-0.411439,romance,Spanish
scn,fra,1.421557,-0.421557,romance,French
slv,eng,0.833688,0.166312,english,English
slv,deu,0.848105,0.151895,germanic,German
slv,ita,0.932644,0.067356,italian,Italian
slv,spa,0.943004,0.056996,romance,Spanish
slv,fra,1.004152,-0.004152,romance,French
slv,vec,1.042604,-0.042604,italo_romance,Venetian
slv,cat,1.109357,-0.109357,romance,Catalan
slv,fur,1.159994,-0.159994,italo_romance,Friulian
slv,lij,1.235021,-0.235021,italo_romance,Ligurian
slv,scn,1.244569,-0.244569,italo_romance,Sicilian
