source,target,distance,similarity,target_family,target_display
arabo,greco,0.422063,0.577937,greek,Greco
arabo,lombardo,0.519138,0.480862,italo_romance,Lombardo
arabo,sardo,0.530487,0.469513,italo_romance,Sardo
arabo,siciliano,0.534751,0.465249,italo_romance,Siciliano
arabo,tedesco,0.558196,0.441804,germanic,Tedesco
arabo,ladino,0.596998,0.403002,italo_romance,Ladino
arabo,sloveno,0.614378,0.385622,slavic,Sloveno
arabo,italiano,0.639036,0.360964,italian,Italiano
arabo,veneto,0.647043,0.352957,italo_romance,Veneto
arabo,ligure,0.662632,0.337368,italo_romance,Ligure
arabo,spagnolo,0.664231,0.335769,romance,Spagnolo
arabo,catalano,0.666587,0.333413,romance,Catalano
arabo,friulano,0.694830,0.305170,italo_romance,Friulano
arabo,inglese,0.736323,0.263677,english,Inglese
arabo,francese,0.758859,0.241141,romance,Francese
catalano,spagnolo,0.150947,0.849053,romance,Spagnolo
catalano,lombardo,0.210087,0.789913,italo_romance,Lombardo
catalano,francese,0.260858,0.739142,romance,Francese
catalano,veneto,0.334727,0.665273,italo_romance,Veneto
catalano,ligure,0.367183,0.632817,italo_romance,Ligure
catalano,friulano,0.372329,0.627671,italo_romance,Friulano
catalano,ladino,0.379640,0.620360,italo_romance,Ladino
catalano,sardo,0.383951,0.616049,italo_romance,Sardo
catalano,italiano,0.392630,0.607370,italian,Italiano
catalano,inglese,0.444265,0.555735,english,Inglese
catalano,tedesco,0.549864,0.450136,germanic,Tedesco
catalano,siciliano,0.550656,0.449344,italo_romance,Siciliano
catalano,arabo,0.666587,0.333413,semitic,Arabo
catalano,greco,0.673329,0.326671,greek,Greco
catalano,sloveno,0.709187,0.290813,slavic,Sloveno
francese,catalano,0.260858,0.739142,romance,Catalano
francese,friulano,0.332317,0.667683,italo_romance,Friulano
francese,lombardo,0.377644,0.622356,italo_romance,Lombardo
francese,ladino,0.379017,0.620983,italo_romance,Ladino
francese,spagnolo,0.400146,0.599854,romance,Spagnolo
francese,veneto,0.413978,0.586022,italo_romance,Veneto
francese,italiano,0.416486,0.583514,italian,Italiano
francese,inglese,0.417882,0.582118,english,Inglese
francese,sardo,0.436480,0.563520,italo_romance,Sardo
francese,ligure,0.457161,0.542839,italo_romance,Ligure
francese,siciliano,0.481992,0.518008,italo_romance,Siciliano
francese,tedesco,0.539657,0.460343,germanic,Tedesco
francese,greco,0.557224,0.442776,greek,Greco
francese,sloveno,0.583024,0.416976,slavic,Sloveno
francese,arabo,0.758859,0.241141,semitic,Arabo
friulano,italiano,0.198416,0.801584,italian,Italiano
friulano,lombardo,0.227936,0.772064,italo_romance,Lombardo
friulano,ligure,0.239082,0.760918,italo_romance,Ligure
friulano,veneto,0.250757,0.749243,italo_romance,Veneto
friulano,francese,0.332317,0.667683,romance,Francese
friulano,catalano,0.372329,0.627671,romance,Catalano
friulano,siciliano,0.386775,0.613225,italo_romance,Siciliano
friulano,spagnolo,0.427110,0.572890,romance,Spagnolo
friulano,ladino,0.428061,0.571939,italo_romance,Ladino
friulano,sardo,0.433159,0.566841,italo_romance,Sardo
friulano,inglese,0.485887,0.514113,english,Inglese
friulano,tedesco,0.511279,0.488721,germanic,Tedesco
friulano,greco,0.515064,0.484936,greek,Greco
friulano,sloveno,0.560299,0.439701,slavic,Sloveno
friulano,arabo,0.694830,0.305170,semitic,Arabo
greco,arabo,0.422063,0.577937,semitic,Arabo
greco,sloveno,0.491334,0.508666,slavic,Sloveno
greco,friulano,0.515064,0.484936,italo_romance,Friulano
greco,francese,0.557224,0.442776,romance,Francese
greco,inglese,0.567475,0.432525,english,Inglese
greco,siciliano,0.570668,0.429332,italo_romance,Siciliano
greco,tedesco,0.583446,0.416554,germanic,Tedesco
greco,lombardo,0.601914,0.398086,italo_romance,Lombardo
greco,sardo,0.606943,0.393057,italo_romance,Sardo
