source,target,distance,similarity,target_family,target_display
cat,lmo,0.100546,0.899454,italo_romance,Lombard
cat,spa,0.139904,0.860096,romance,Spanish
cat,lij,0.208929,0.791071,italo_romance,Ligurian
cat,fur,0.221272,0.778728,italo_romance,Friulian
cat,vec,0.222422,0.777578,italo_romance,Venetian
cat,fra,0.229663,0.770337,romance,French
cat,sc,0.265642,0.734358,italo_romance,Sardinian
cat,scn,0.332622,0.667378,italo_romance,Sicilian
cat,ita,0.332961,0.667039,italian,Italian
cat,eng,0.423919,0.576081,english,English
cat,slv,0.533530,0.466470,slavic,Slovenian
cat,deu,0.543847,0.456153,germanic,German
deu,lij,0.407409,0.592591,italo_romance,Ligurian
deu,eng,0.416547,0.583453,english,English
deu,fur,0.430734,0.569266,italo_romance,Friulian
deu,lmo,0.432205,0.567795,italo_romance,Lombard
deu,vec,0.433274,0.566726,italo_romance,Venetian
deu,sc,0.433542,0.566458,italo_romance,Sardinian
deu,fra,0.439550,0.560450,romance,French
deu,scn,0.468752,0.531248,italo_romance,Sicilian
deu,ita,0.482327,0.517673,italian,Italian
deu,spa,0.498367,0.501633,romance,Spanish
deu,slv,0.541233,0.458767,slavic,Slovenian
deu,cat,0.543847,0.456153,romance,Catalan
eng,fur,0.313810,0.686190,italo_romance,Friulian
eng,lij,0.325451,0.674549,italo_romance,Ligurian
eng,fra,0.327842,0.672158,romance,French
eng,lmo,0.337429,0.662571,italo_romance,Lombard
eng,sc,0.345765,0.654235,italo_romance,Sardinian
eng,vec,0.353047,0.646953,italo_romance,Venetian
eng,ita,0.386175,0.613825,italian,Italian
eng,spa,0.392836,0.607164,romance,Spanish
eng,scn,0.398189,0.601811,italo_romance,Sicilian
eng,deu,0.416547,0.583453,germanic,German
eng,cat,0.423919,0.576081,romance,Catalan
eng,slv,0.486515,0.513485,slavic,Slovenian
fra,lmo,0.203122,0.796878,italo_romance,Lombard
fra,fur,0.214832,0.785168,italo_romance,Friulian
fra,cat,0.229663,0.770337,romance,Catalan
fra,lij,0.238226,0.761774,italo_romance,Ligurian
fra,vec,0.260116,0.739884,italo_romance,Venetian
fra,sc,0.261177,0.738823,italo_romance,Sardinian
fra,spa,0.261209,0.738791,romance,Spanish
fra,ita,0.324687,0.675313,italian,Italian
fra,eng,0.327842,0.672158,english,English
fra,scn,0.341281,0.658719,italo_romance,Sicilian
fra,deu,0.439550,0.560450,germanic,German
fra,slv,0.479464,0.520536,slavic,Slovenian
fur,lmo,0.106084,0.893916,italo_romance,Lombard
fur,vec,0.137660,0.862340,italo_romance,Venetian
fur,lij,0.162835,0.837165,italo_romance,Ligurian
fur,ita,0.172259,0.827741,italian,Italian
fur,fra,0.214832,0.785168,romance,French
fur,cat,0.221272,0.778728,romance,Catalan
fur,sc,0.226824,0.773176,italo_romance,Sardinian
fur,spa,0.244371,0.755629,romance,Spanish
fur,scn,0.249140,0.750860,italo_romance,Sicilian
fur,eng,0.313810,0.686190,english,English
fur,slv,0.411391,0.588609,slavic,Slovenian
fur,deu,0.430734,0.569266,germanic,German
ita,vec,0.093102,0.906898,italo_romance,Venetian
ita,lij,0.115896,0.884104,italo_romance,Ligurian
ita,scn,0.162675,0.837325,italo_romance,Sicilian
ita,lmo,0.165210,0.834790,italo_romance,Lombard
ita,fur,0.172259,0.827741,italo_romance,Friulian
ita,sc,0.224951,0.775049,italo_romance,Sardinian
ita,spa,0.286987,0.713013,romance,Spanish
ita,fra,0.324687,0.675313,romance,French
ita,cat,0.332961,0.667039,romance,Catalan
ita,eng,0.386175,0.613825,english,English
ita,slv,0.474797,0.525203,slavic,Slovenian
ita,deu,0.482327,0.517673,germanic,German
lij,vec,0.073980,0.926020,italo_romance,Venetian
lij,lmo,0.111154,0.888846,italo_romance,Lombard
lij,ita,0.115896,0.884104,italian,Italian
lij,fur,0.162835,0.837165,italo_romance,Friulian
lij,scn,0.183366,0.816634,italo_romance,Sicilian
lij,spa,0.184704,0.815296,romance,Spanish
lij,sc,0.193355,0.806645,italo_romance,Sardinian
lij,cat,0.208929,0.791071,romance,Catalan
lij,fra,0.238226,0.761774,romance,French
lij,eng,0.325451,0.674549,english,English
lij,slv,0.371057,0.628943,slavic,Slovenian
lij,deu,0.407409,0.592591,germanic,German
lmo,vec,0.089955,0.910045,italo_romance,Venetian
lmo,cat,0.100546,0.899454,romance,Catalan
lmo,fur,0.106084,0.893916,italo_romance,Friulian
lmo,lij,0.111154,0.888846,italo_romance,Ligurian
lmo,spa,0.146384,0.853616,romance,Spanish
lmo,ita,0.165210,0.834790,italian,Italian
lmo,sc,0.196772,0.803228,italo_romance,Sardinian
lmo,fra,0.203122,0.796878,romance,French
lmo,scn,0.210704,0.789296,italo_romance,Sicilian
lmo,eng,0.337429,0.662571,english,English
lmo,slv,0.430162,0.569838,slavic,Slovenian
lmo,deu,0.432205,0.567795,germanic,German
sc,lij,0.193355,0.806645,italo_romance,Ligurian
sc,spa,0.194248,0.805752,romance,Spanish
sc,lmo,0.196772,0.803228,italo_romance,Lombard
sc,vec,0.197715,0.802285,italo_romance,Venetian
sc,ita,0.224951,0.775049,italian,Italian
sc,fur,0.226824,0.773176,italo_romance,Friulian
sc,scn,0.231985,0.768015,italo_romance,Sicilian
sc,fra,0.261177,0.738823,romance,French
sc,cat,0.265642,0.734358,romance,Catalan
sc,eng,0.345765,0.654235,english,English
sc,deu,0.433542,0.566458,germanic,German
sc,slv,0.437247,0.562753,slavic,Slovenian
scn,ita,0.162675,0.837325,italian,Italian
scn,vec,0.174662,0.825338,italo_romance,Venetian
scn,lij,0.183366,0.816634,italo_romance,Ligurian
scn,lmo,0.210704,0.789296,italo_romance,Lombard
scn,sc,0.231985,0.768015,italo_romance,Sardinian
scn,fur,0.249140,0.750860,italo_romance,Friulian
scn,spa,0.315485,0.684515,romance,Spanish
scn,cat,0.332622,0.667378,romance,Catalan
scn,fra,0.341281,0.658719,romance,French
scn,eng,0.398189,0.601811,english,English
scn,slv,0.434764,0.565236,slavic,Slovenian
scn,deu,0.468752,0.531248,germanic,German
slv,lij,0.371057,0.628943,italo_romance,Ligurian
slv,vec,0.374218,0.625782,italo_romance,Venetian
slv,fur,0.411391,0.588609,italo_romance,Friulian
slv,lmo,0.430162,0.569838,italo_romance,Lombard
slv,scn,0.434764,0.565236,italo_romance,Sicilian
slv,sc,0.437247,0.562753,italo_romance,Sardinian
slv,ita,0.474797,0.525203,italian,Italian
slv,fra,0.479464,0.520536,romance,French
slv,spa,0.482124,0.517876,romance,Spanish
slv,eng,0.486515,0.513485,english,English
slv,cat,0.533530,0.466470,romance,Catalan
slv,deu,0.541233,0.458767,germanic,German
spa,cat,0.139904,0.860096,romance,Catalan
spa,lmo,0.146384,0.853616,italo_romance,Lombard
spa,lij,0.184704,0.815296,italo_romance,Ligurian
spa,sc,0.194248,0.805752,italo_romance,Sardinian
spa,vec,0.198075,0.801925,italo_romance,Venetian
spa,fur,0.244371,0.755629,italo_romance,Friulian
spa,fra,0.261209,0.738791,romance,French
spa,ita,0.286987,0.713013,italian,Italian
spa,scn,0.315485,0.684515,italo_romance,Sicilian
spa,eng,0.392836,0.607164,english,English
spa,slv,0.482124,0.517876,slavic,Slovenian
spa,deu,0.498367,0.501633,germanic,German
vec,lij,0.073980,0.926020,italo_romance,Ligurian
vec,lmo,0.089955,0.910045,italo_romance,Lombard
vec,ita,0.093102,0.906898,italian,Italian
vec,fur,0.137660,0.862340,italo_romance,Friulian
vec,scn,0.174662,0.825338,italo_romance,Sicilian
vec,sc,0.197715,0.802285,italo_romance,Sardinian
vec,spa,0.198075,0.801925,romance,Spanish
vec,cat,0.222422,0.777578,romance,Catalan
vec,fra,0.260116,0.739884,romance,French
vec,eng,0.353047,0.646953,english,English
vec,slv,0.374218,0.625782,slavic,Slovenian
vec,deu,0.433274,0.566726,germanic,German
