code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lmo,0.10608375072479248,vec,0.13766014575958252,lij,0.16283458471298218
lij,vec,0.07397997379302979,lmo,0.11115390062332153,ita,0.11589562892913818
lmo,vec,0.08995503187179565,cat,0.10054600238800049,fur,0.10608375072479248
sc,lij,0.19335538148880005,spa,0.19424843788146973,lmo,0.19677168130874634
scn,ita,0.16267460584640503,vec,0.17466187477111816,lij,0.1833658218383789
vec,lij,0.07397997379302979,lmo,0.08995503187179565,ita,0.09310215711593628
ita,vec,0.09310215711593628,lij,0.11589562892913818,scn,0.16267460584640503
spa,cat,0.13990366458892822,lmo,0.14638447761535645,lij,0.18470382690429688
fra,lmo,0.20312201976776123,fur,0.21483176946640015,cat,0.2296634316444397
cat,lmo,0.10054600238800049,spa,0.13990366458892822,lij,0.20892930030822754
deu,lij,0.40740859508514404,eng,0.4165470004081726,fur,0.43073445558547974
slv,lij,0.3710567355155945,vec,0.3742181658744812,fur,0.4113912582397461
eng,fur,0.31381046772003174,lij,0.3254513144493103,fra,0.32784193754196167
