code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lmo,0.9422816038131714,vec,0.9598706364631653,ita,0.9699848890304565
lij,vec,0.9170505404472351,lmo,0.9445446729660034,ita,0.944739818572998
lmo,vec,0.8928885459899902,fur,0.9422816038131714,ita,0.9427826404571533
sc,spa,0.9628589153289795,vec,0.9632887244224548,ita,0.9659061431884766
scn,ita,0.9426783323287964,lij,0.9582546353340149,vec,0.9631898403167725
vec,lmo,0.8928885459899902,ita,0.9039797186851501,lij,0.9170505404472351
ita,vec,0.9039797186851501,scn,0.9426783323287964,lmo,0.9427826404571533
spa,cat,0.9300335645675659,vec,0.9493367075920105,ita,0.9615804553031921
fra,eng,0.9645678400993347,spa,0.9661742448806763,cat,0.967898428440094
cat,spa,0.9300335645675659,lmo,0.9538158178329468,fra,0.967898428440094
deu,eng,0.9682124257087708,fra,0.9766734838485718,ita,0.9810521006584167
slv,eng,0.9873002171516418,vec,0.9877538084983826,lmo,0.9884319305419922
eng,fra,0.9645678400993347,ita,0.9660139679908752,deu,0.9682124257087708
