source,target,distance,similarity,target_family,target_display
cat,spa,0.930034,0.069966,romance,Spanish
cat,lmo,0.953816,0.046184,italo_romance,Lombard
cat,fra,0.967898,0.032102,romance,French
cat,vec,0.969104,0.030896,italo_romance,Venetian
cat,fur,0.973623,0.026377,italo_romance,Friulian
cat,sc,0.976896,0.023104,italo_romance,Sardinian
cat,ita,0.981141,0.018859,italian,Italian
cat,lij,0.984568,0.015432,italo_romance,Ligurian
cat,eng,0.984738,0.015262,english,English
cat,scn,0.987329,0.012671,italo_romance,Sicilian
cat,deu,0.990716,0.009284,germanic,German
cat,slv,0.992912,0.007088,slavic,Slovenian
deu,eng,0.968212,0.031788,english,English
deu,fra,0.976673,0.023327,romance,French
deu,ita,0.981052,0.018948,italian,Italian
deu,spa,0.983253,0.016747,romance,Spanish
deu,lmo,0.984671,0.015329,italo_romance,Lombard
deu,vec,0.986579,0.013421,italo_romance,Venetian
deu,slv,0.989290,0.010710,slavic,Slovenian
deu,sc,0.989542,0.010458,italo_romance,Sardinian
deu,cat,0.990716,0.009284,romance,Catalan
deu,scn,0.991157,0.008843,italo_romance,Sicilian
deu,fur,0.991193,0.008807,italo_romance,Friulian
deu,lij,0.991950,0.008050,italo_romance,Ligurian
eng,fra,0.964568,0.035432,romance,French
eng,ita,0.966014,0.033986,italian,Italian
eng,deu,0.968212,0.031788,germanic,German
eng,spa,0.969697,0.030303,romance,Spanish
eng,vec,0.977590,0.022410,italo_romance,Venetian
eng,lmo,0.980717,0.019283,italo_romance,Lombard
eng,sc,0.983595,0.016405,italo_romance,Sardinian
eng,cat,0.984738,0.015262,romance,Catalan
eng,scn,0.984880,0.015120,italo_romance,Sicilian
eng,slv,0.987300,0.012700,slavic,Slovenian
eng,fur,0.988835,0.011165,italo_romance,Friulian
eng,lij,0.989383,0.010617,italo_romance,Ligurian
fra,eng,0.964568,0.035432,english,English
fra,spa,0.966174,0.033826,romance,Spanish
fra,cat,0.967898,0.032102,romance,Catalan
fra,ita,0.971941,0.028059,italian,Italian
fra,lmo,0.975058,0.024942,italo_romance,Lombard
fra,vec,0.975066,0.024934,italo_romance,Venetian
fra,deu,0.976673,0.023327,germanic,German
fra,fur,0.978913,0.021087,italo_romance,Friulian
fra,sc,0.981570,0.018430,italo_romance,Sardinian
fra,lij,0.982753,0.017247,italo_romance,Ligurian
fra,scn,0.986614,0.013386,italo_romance,Sicilian
fra,slv,0.988911,0.011089,slavic,Slovenian
fur,lmo,0.942282,0.057718,italo_romance,Lombard
fur,vec,0.959871,0.040129,italo_romance,Venetian
fur,ita,0.969985,0.030015,italian,Italian
fur,cat,0.973623,0.026377,romance,Catalan
fur,lij,0.977751,0.022249,italo_romance,Ligurian
fur,fra,0.978913,0.021087,romance,French
fur,scn,0.983197,0.016803,italo_romance,Sicilian
fur,sc,0.984374,0.015626,italo_romance,Sardinian
fur,spa,0.986809,0.013191,romance,Spanish
fur,eng,0.988835,0.011165,english,English
fur,deu,0.991193,0.008807,germanic,German
fur,slv,0.991739,0.008261,slavic,Slovenian
ita,vec,0.903980,0.096020,italo_romance,Venetian
ita,scn,0.942678,0.057322,italo_romance,Sicilian
ita,lmo,0.942783,0.057217,italo_romance,Lombard
ita,lij,0.944740,0.055260,italo_romance,Ligurian
ita,spa,0.961580,0.038420,romance,Spanish
ita,sc,0.965906,0.034094,italo_romance,Sardinian
ita,eng,0.966014,0.033986,english,English
ita,fur,0.969985,0.030015,italo_romance,Friulian
ita,fra,0.971941,0.028059,romance,French
ita,deu,0.981052,0.018948,germanic,German
ita,cat,0.981141,0.018859,romance,Catalan
ita,slv,0.988826,0.011174,slavic,Slovenian
lij,vec,0.917051,0.082949,italo_romance,Venetian
lij,lmo,0.944545,0.055455,italo_romance,Lombard
lij,ita,0.944740,0.055260,italian,Italian
lij,scn,0.958255,0.041745,italo_romance,Sicilian
lij,sc,0.967412,0.032588,italo_romance,Sardinian
lij,spa,0.975706,0.024294,romance,Spanish
lij,fur,0.977751,0.022249,italo_romance,Friulian
lij,fra,0.982753,0.017247,romance,French
lij,cat,0.984568,0.015432,romance,Catalan
lij,eng,0.989383,0.010617,english,English
lij,deu,0.991950,0.008050,germanic,German
lij,slv,0.992413,0.007587,slavic,Slovenian
lmo,vec,0.892889,0.107111,italo_romance,Venetian
lmo,fur,0.942282,0.057718,italo_romance,Friulian
lmo,ita,0.942783,0.057217,italian,Italian
lmo,lij,0.944545,0.055455,italo_romance,Ligurian
