source,target,distance,similarity,target_family,target_display
arabo,greco,0.256086,0.743914,greek,Greek
arabo,catalano,0.309606,0.690394,romance,Catalan
arabo,inglese,0.311654,0.688346,english,English
arabo,francese,0.312636,0.687364,romance,French
arabo,spagnolo,0.315124,0.684876,romance,Spanish
arabo,italiano,0.321335,0.678665,italian,Italian
arabo,tedesco,0.323671,0.676329,germanic,German
arabo,ligure,0.326136,0.673864,italo_romance,Ligurian
arabo,ladino,0.327685,0.672315,italo_romance,Ladin
arabo,siciliano,0.330506,0.669494,italo_romance,Sicilian
arabo,veneto,0.330930,0.669070,italo_romance,Venetian
arabo,lombardo,0.334495,0.665505,italo_romance,Lombard
arabo,friulano,0.334939,0.665061,italo_romance,Friulian
arabo,sloveno,0.340664,0.659336,slavic,Slovenian
arabo,sardo,0.340723,0.659277,italo_romance,Sardinian
catalano,spagnolo,0.011983,0.988017,romance,Spanish
catalano,francese,0.016096,0.983904,romance,French
catalano,italiano,0.022898,0.977102,italian,Italian
catalano,inglese,0.034773,0.965227,english,English
catalano,veneto,0.047846,0.952154,italo_romance,Venetian
catalano,sardo,0.048009,0.951991,italo_romance,Sardinian
catalano,tedesco,0.048387,0.951613,germanic,German
catalano,ligure,0.053048,0.946952,italo_romance,Ligurian
catalano,friulano,0.056010,0.943990,italo_romance,Friulian
catalano,ladino,0.066118,0.933882,italo_romance,Ladin
catalano,sloveno,0.067432,0.932568,slavic,Slovenian
catalano,lombardo,0.079835,0.920165,italo_romance,Lombard
catalano,siciliano,0.093187,0.906813,italo_romance,Sicilian
catalano,greco,0.302066,0.697934,greek,Greek
catalano,arabo,0.309606,0.690394,semitic,Arabic
francese,catalano,0.016096,0.983904,romance,Catalan
francese,spagnolo,0.021443,0.978557,romance,Spanish
francese,inglese,0.035868,0.964132,english,English
francese,italiano,0.036389,0.963611,italian,Italian
francese,tedesco,0.040654,0.959346,germanic,German
francese,sardo,0.041926,0.958074,italo_romance,Sardinian
francese,veneto,0.049625,0.950375,italo_romance,Venetian
francese,ligure,0.053013,0.946987,italo_romance,Ligurian
francese,friulano,0.058968,0.941032,italo_romance,Friulian
francese,ladino,0.071358,0.928642,italo_romance,Ladin
francese,lombardo,0.076442,0.923558,italo_romance,Lombard
francese,sloveno,0.082100,0.917900,slavic,Slovenian
francese,siciliano,0.097823,0.902177,italo_romance,Sicilian
francese,greco,0.306028,0.693972,greek,Greek
francese,arabo,0.312636,0.687364,semitic,Arabic
friulano,ligure,0.035643,0.964357,italo_romance,Ligurian
friulano,ladino,0.041181,0.958819,italo_romance,Ladin
friulano,siciliano,0.050478,0.949522,italo_romance,Sicilian
friulano,veneto,0.050895,0.949105,italo_romance,Venetian
friulano,sardo,0.051252,0.948748,italo_romance,Sardinian
friulano,italiano,0.052467,0.947533,italian,Italian
friulano,catalano,0.056010,0.943990,romance,Catalan
friulano,francese,0.058968,0.941032,romance,French
friulano,lombardo,0.060774,0.939226,italo_romance,Lombard
friulano,spagnolo,0.064351,0.935649,romance,Spanish
friulano,sloveno,0.080667,0.919333,slavic,Slovenian
friulano,inglese,0.080799,0.919201,english,English
friulano,tedesco,0.085986,0.914014,germanic,German
friulano,arabo,0.334939,0.665061,semitic,Arabic
friulano,greco,0.339441,0.660559,greek,Greek
greco,arabo,0.256086,0.743914,semitic,Arabic
greco,catalano,0.302066,0.697934,romance,Catalan
greco,spagnolo,0.302182,0.697818,romance,Spanish
greco,francese,0.306028,0.693972,romance,French
greco,italiano,0.316311,0.683689,italian,Italian
greco,inglese,0.318778,0.681222,english,English
greco,veneto,0.320765,0.679235,italo_romance,Venetian
greco,ligure,0.323514,0.676486,italo_romance,Ligurian
greco,tedesco,0.328645,0.671355,germanic,German
greco,sardo,0.332781,0.667219,italo_romance,Sardinian
greco,sloveno,0.334064,0.665936,slavic,Slovenian
greco,ladino,0.335712,0.664288,italo_romance,Ladin
greco,siciliano,0.339164,0.660836,italo_romance,Sicilian
greco,friulano,0.339441,0.660559,italo_romance,Friulian
greco,lombardo,0.343519,0.656481,italo_romance,Lombard
inglese,tedesco,0.026630,0.973370,germanic,German
inglese,catalano,0.034773,0.965227,romance,Catalan
inglese,francese,0.035868,0.964132,romance,French
inglese,spagnolo,0.037289,0.962711,romance,Spanish
inglese,italiano,0.040605,0.959395,italian,Italian
inglese,sardo,0.063902,0.936098,italo_romance,Sardinian
inglese,veneto,0.064094,0.935906,italo_romance,Venetian
inglese,ligure,0.072311,0.927689,italo_romance,Ligurian
inglese,sloveno,0.073070,0.926930,slavic,Slovenian
inglese,friulano,0.080799,0.919201,italo_romance,Friulian
inglese,ladino,0.091642,0.908358,italo_romance,Ladin
inglese,lombardo,0.105541,0.894459,italo_romance,Lombard
inglese,siciliano,0.116705,0.883295,italo_romance,Sicilian
inglese,arabo,0.311654,0.688346,semitic,Arabic
inglese,greco,0.318778,0.681222,greek,Greek
italiano,catalano,0.022898,0.977102,romance,Catalan
italiano,spagnolo,0.023150,0.976850,romance,Spanish
italiano,francese,0.036389,0.963611,romance,French
italiano,inglese,0.040605,0.959395,english,English
italiano,veneto,0.040606,0.959394,italo_romance,Venetian
italiano,ligure,0.041750,0.958250,italo_romance,Ligurian
italiano,sardo,0.050722,0.949278,italo_romance,Sardinian
italiano,friulano,0.052467,0.947533,italo_romance,Friulian
italiano,tedesco,0.054059,0.945941,germanic,German
italiano,sloveno,0.056099,0.943901,slavic,Slovenian
italiano,siciliano,0.070428,0.929572,italo_romance,Sicilian
italiano,lombardo,0.072880,0.927120,italo_romance,Lombard
italiano,ladino,0.074468,0.925532,italo_romance,Ladin
italiano,greco,0.316311,0.683689,greek,Greek
italiano,arabo,0.321335,0.678665,semitic,Arabic
ladino,friulano,0.041181,0.958819,italo_romance,Friulian
ladino,ligure,0.042173,0.957827,italo_romance,Ligurian
ladino,veneto,0.063664,0.936336,italo_romance,Venetian
ladino,catalano,0.066118,0.933882,romance,Catalan
ladino,lombardo,0.067357,0.932643,italo_romance,Lombard
ladino,sardo,0.068230,0.931770,italo_romance,Sardinian
ladino,francese,0.071358,0.928642,romance,French
ladino,spagnolo,0.072371,0.927629,romance,Spanish
ladino,italiano,0.074468,0.925532,italian,Italian
ladino,siciliano,0.078228,0.921772,italo_romance,Sicilian
ladino,inglese,0.091642,0.908358,english,English
ladino,sloveno,0.096654,0.903346,slavic,Slovenian
ladino,tedesco,0.107884,0.892116,germanic,German
ladino,arabo,0.327685,0.672315,semitic,Arabic
ladino,greco,0.335712,0.664288,greek,Greek
ligure,veneto,0.026420,0.973580,italo_romance,Venetian
ligure,friulano,0.035643,0.964357,italo_romance,Friulian
ligure,lombardo,0.036344,0.963656,italo_romance,Lombard
ligure,sardo,0.038362,0.961638,italo_romance,Sardinian
ligure,italiano,0.041750,0.958250,italian,Italian
ligure,ladino,0.042173,0.957827,italo_romance,Ladin
ligure,spagnolo,0.050808,0.949192,romance,Spanish
ligure,francese,0.053013,0.946987,romance,French
ligure,catalano,0.053048,0.946952,romance,Catalan
ligure,siciliano,0.057487,0.942513,italo_romance,Sicilian
ligure,inglese,0.072311,0.927689,english,English
ligure,sloveno,0.081845,0.918155,slavic,Slovenian
ligure,tedesco,0.087041,0.912959,germanic,German
ligure,greco,0.323514,0.676486,greek,Greek
ligure,arabo,0.326136,0.673864,semitic,Arabic
lombardo,veneto,0.033357,0.966643,italo_romance,Venetian
lombardo,ligure,0.036344,0.963656,italo_romance,Ligurian
lombardo,sardo,0.044998,0.955002,italo_romance,Sardinian
lombardo,siciliano,0.050441,0.949559,italo_romance,Sicilian
lombardo,friulano,0.060774,0.939226,italo_romance,Friulian
lombardo,ladino,0.067357,0.932643,italo_romance,Ladin
lombardo,italiano,0.072880,0.927120,italian,Italian
lombardo,francese,0.076442,0.923558,romance,French
lombardo,catalano,0.079835,0.920165,romance,Catalan
lombardo,spagnolo,0.085670,0.914330,romance,Spanish
lombardo,inglese,0.105541,0.894459,english,English
lombardo,tedesco,0.108884,0.891116,germanic,German
lombardo,sloveno,0.114445,0.885555,slavic,Slovenian
lombardo,arabo,0.334495,0.665505,semitic,Arabic
lombardo,greco,0.343519,0.656481,greek,Greek
sardo,veneto,0.035931,0.964069,italo_romance,Venetian
sardo,ligure,0.038362,0.961638,italo_romance,Ligurian
sardo,francese,0.041926,0.958074,romance,French
sardo,lombardo,0.044998,0.955002,italo_romance,Lombard
sardo,spagnolo,0.045747,0.954253,romance,Spanish
sardo,catalano,0.048009,0.951991,romance,Catalan
sardo,italiano,0.050722,0.949278,italian,Italian
sardo,friulano,0.051252,0.948748,italo_romance,Friulian
sardo,siciliano,0.056538,0.943462,italo_romance,Sicilian
sardo,inglese,0.063902,0.936098,english,English
sardo,tedesco,0.066098,0.933902,germanic,German
sardo,ladino,0.068230,0.931770,italo_romance,Ladin
sardo,sloveno,0.092605,0.907395,slavic,Slovenian
sardo,greco,0.332781,0.667219,greek,Greek
sardo,arabo,0.340723,0.659277,semitic,Arabic
siciliano,lombardo,0.050441,0.949559,italo_romance,Lombard
siciliano,friulano,0.050478,0.949522,italo_romance,Friulian
siciliano,sardo,0.056538,0.943462,italo_romance,Sardinian
siciliano,ligure,0.057487,0.942513,italo_romance,Ligurian
siciliano,veneto,0.070395,0.929605,italo_romance,Venetian
siciliano,italiano,0.070428,0.929572,italian,Italian
siciliano,ladino,0.078228,0.921772,italo_romance,Ladin
siciliano,catalano,0.093187,0.906813,romance,Catalan
siciliano,francese,0.097823,0.902177,romance,French
siciliano,spagnolo,0.102706,0.897294,romance,Spanish
siciliano,sloveno,0.115318,0.884682,slavic,Slovenian
siciliano,inglese,0.116705,0.883295,english,English
siciliano,tedesco,0.118604,0.881396,germanic,German
siciliano,arabo,0.330506,0.669494,semitic,Arabic
siciliano,greco,0.339164,0.660836,greek,Greek
sloveno,italiano,0.056099,0.943901,italian,Italian
sloveno,spagnolo,0.062409,0.937591,romance,Spanish
sloveno,catalano,0.067432,0.932568,romance,Catalan
sloveno,inglese,0.073070,0.926930,english,English
sloveno,veneto,0.077273,0.922727,italo_romance,Venetian
sloveno,tedesco,0.078876,0.921124,germanic,German
sloveno,friulano,0.080667,0.919333,italo_romance,Friulian
sloveno,ligure,0.081845,0.918155,italo_romance,Ligurian
sloveno,francese,0.082100,0.917900,romance,French
sloveno,sardo,0.092605,0.907395,italo_romance,Sardinian
sloveno,ladino,0.096654,0.903346,italo_romance,Ladin
sloveno,lombardo,0.114445,0.885555,italo_romance,Lombard
sloveno,siciliano,0.115318,0.884682,italo_romance,Sicilian
sloveno,greco,0.334064,0.665936,greek,Greek
sloveno,arabo,0.340664,0.659336,semitic,Arabic
spagnolo,catalano,0.011983,0.988017,romance,Catalan
spagnolo,francese,0.021443,0.978557,romance,French
spagnolo,italiano,0.023150,0.976850,italian,Italian
spagnolo,inglese,0.037289,0.962711,english,English
spagnolo,sardo,0.045747,0.954253,italo_romance,Sardinian
spagnolo,veneto,0.047177,0.952823,italo_romance,Venetian
spagnolo,ligure,0.050808,0.949192,italo_romance,Ligurian
spagnolo,tedesco,0.050904,0.949096,germanic,German
spagnolo,sloveno,0.062409,0.937591,slavic,Slovenian
spagnolo,friulano,0.064351,0.935649,italo_romance,Friulian
spagnolo,ladino,0.072371,0.927629,italo_romance,Ladin
spagnolo,lombardo,0.085670,0.914330,italo_romance,Lombard
spagnolo,siciliano,0.102706,0.897294,italo_romance,Sicilian
spagnolo,greco,0.302182,0.697818,greek,Greek
spagnolo,arabo,0.315124,0.684876,semitic,Arabic
tedesco,inglese,0.026630,0.973370,english,English
tedesco,francese,0.040654,0.959346,romance,French
tedesco,catalano,0.048387,0.951613,romance,Catalan
tedesco,spagnolo,0.050904,0.949096,romance,Spanish
tedesco,italiano,0.054059,0.945941,italian,Italian
tedesco,sardo,0.066098,0.933902,italo_romance,Sardinian
tedesco,veneto,0.074278,0.925722,italo_romance,Venetian
tedesco,sloveno,0.078876,0.921124,slavic,Slovenian
tedesco,friulano,0.085986,0.914014,italo_romance,Friulian
tedesco,ligure,0.087041,0.912959,italo_romance,Ligurian
tedesco,ladino,0.107884,0.892116,italo_romance,Ladin
tedesco,lombardo,0.108884,0.891116,italo_romance,Lombard
tedesco,siciliano,0.118604,0.881396,italo_romance,Sicilian
tedesco,arabo,0.323671,0.676329,semitic,Arabic
tedesco,greco,0.328645,0.671355,greek,Greek
veneto,ligure,0.026420,0.973580,italo_romance,Ligurian
veneto,lombardo,0.033357,0.966643,italo_romance,Lombard
veneto,sardo,0.035931,0.964069,italo_romance,Sardinian
veneto,italiano,0.040606,0.959394,italian,Italian
veneto,spagnolo,0.047177,0.952823,romance,Spanish
veneto,catalano,0.047846,0.952154,romance,Catalan
veneto,francese,0.049625,0.950375,romance,French
veneto,friulano,0.050895,0.949105,italo_romance,Friulian
veneto,ladino,0.063664,0.936336,italo_romance,Ladin
veneto,inglese,0.064094,0.935906,english,English
veneto,siciliano,0.070395,0.929605,italo_romance,Sicilian
veneto,tedesco,0.074278,0.925722,germanic,German
veneto,sloveno,0.077273,0.922727,slavic,Slovenian
veneto,greco,0.320765,0.679235,greek,Greek
veneto,arabo,0.330930,0.669070,semitic,Arabic
