source,target,distance,similarity,target_family,target_display
arabo,inglese,0.997411,0.002589,english,English
arabo,italiano,0.997541,0.002459,italian,Italian
arabo,catalano,0.997832,0.002168,romance,Catalan
arabo,veneto,0.997885,0.002115,italo_romance,Venetian
arabo,ladino,0.997942,0.002058,italo_romance,Ladin
arabo,friulano,0.997956,0.002044,italo_romance,Friulian
arabo,sardo,0.998091,0.001909,italo_romance,Sardinian
arabo,spagnolo,0.998147,0.001853,romance,Spanish
arabo,ligure,0.998177,0.001823,italo_romance,Ligurian
arabo,francese,0.998191,0.001809,romance,French
arabo,lombardo,0.998212,0.001788,italo_romance,Lombard
arabo,siciliano,0.998281,0.001719,italo_romance,Sicilian
arabo,tedesco,0.998429,0.001571,germanic,German
arabo,sloveno,0.998555,0.001445,slavic,Slovenian
arabo,greco,0.999442,0.000558,greek,Greek
catalano,spagnolo,0.644224,0.355776,romance,Spanish
catalano,italiano,0.724496,0.275504,italian,Italian
catalano,sardo,0.740810,0.259190,italo_romance,Sardinian
catalano,francese,0.743546,0.256454,romance,French
catalano,inglese,0.750279,0.249721,english,English
catalano,veneto,0.764018,0.235982,italo_romance,Venetian
catalano,lombardo,0.769424,0.230576,italo_romance,Lombard
catalano,ladino,0.781278,0.218722,italo_romance,Ladin
catalano,friulano,0.784424,0.215576,italo_romance,Friulian
catalano,ligure,0.798532,0.201468,italo_romance,Ligurian
catalano,siciliano,0.802693,0.197307,italo_romance,Sicilian
catalano,tedesco,0.867983,0.132017,germanic,German
catalano,sloveno,0.889971,0.110029,slavic,Slovenian
catalano,greco,0.989760,0.010240,greek,Greek
catalano,arabo,0.997832,0.002168,semitic,Arabic
francese,inglese,0.736517,0.263483,english,English
francese,catalano,0.743546,0.256454,romance,Catalan
francese,italiano,0.769594,0.230406,italian,Italian
francese,spagnolo,0.806298,0.193702,romance,Spanish
francese,ladino,0.815903,0.184097,italo_romance,Ladin
francese,veneto,0.817947,0.182053,italo_romance,Venetian
francese,friulano,0.818832,0.181168,italo_romance,Friulian
francese,ligure,0.820805,0.179195,italo_romance,Ligurian
francese,lombardo,0.822613,0.177387,italo_romance,Lombard
francese,sardo,0.840728,0.159272,italo_romance,Sardinian
francese,siciliano,0.847554,0.152446,italo_romance,Sicilian
francese,tedesco,0.858860,0.141140,germanic,German
francese,sloveno,0.917241,0.082759,slavic,Slovenian
francese,greco,0.989965,0.010035,greek,Greek
francese,arabo,0.998191,0.001809,semitic,Arabic
friulano,italiano,0.704028,0.295972,italian,Italian
friulano,veneto,0.738742,0.261258,italo_romance,Venetian
friulano,lombardo,0.760727,0.239273,italo_romance,Lombard
friulano,ladino,0.765857,0.234143,italo_romance,Ladin
friulano,ligure,0.778112,0.221888,italo_romance,Ligurian
friulano,catalano,0.784424,0.215576,romance,Catalan
friulano,sardo,0.798691,0.201309,italo_romance,Sardinian
friulano,inglese,0.801162,0.198838,english,English
friulano,siciliano,0.807192,0.192808,italo_romance,Sicilian
friulano,spagnolo,0.808977,0.191023,romance,Spanish
friulano,francese,0.818832,0.181168,romance,French
friulano,tedesco,0.878302,0.121698,germanic,German
friulano,sloveno,0.893009,0.106991,slavic,Slovenian
friulano,greco,0.990008,0.009992,greek,Greek
friulano,arabo,0.997956,0.002044,semitic,Arabic
greco,inglese,0.986351,0.013649,english,English
greco,italiano,0.988092,0.011908,italian,Italian
greco,veneto,0.989350,0.010650,italo_romance,Venetian
greco,spagnolo,0.989591,0.010409,romance,Spanish
greco,catalano,0.989760,0.010240,romance,Catalan
greco,francese,0.989965,0.010035,romance,French
greco,friulano,0.990008,0.009992,italo_romance,Friulian
greco,ladino,0.990036,0.009964,italo_romance,Ladin
greco,sardo,0.990197,0.009803,italo_romance,Sardinian
greco,ligure,0.990241,0.009759,italo_romance,Ligurian
greco,lombardo,0.990928,0.009072,italo_romance,Lombard
greco,siciliano,0.991211,0.008789,italo_romance,Sicilian
greco,tedesco,0.991752,0.008248,germanic,German
greco,sloveno,0.993281,0.006719,slavic,Slovenian
greco,arabo,0.999442,0.000558,semitic,Arabic
inglese,francese,0.736517,0.263483,romance,French
inglese,italiano,0.744434,0.255566,italian,Italian
inglese,catalano,0.750279,0.249721,romance,Catalan
inglese,spagnolo,0.783679,0.216321,romance,Spanish
inglese,tedesco,0.797495,0.202505,germanic,German
inglese,friulano,0.801162,0.198838,italo_romance,Friulian
inglese,veneto,0.801592,0.198408,italo_romance,Venetian
inglese,ladino,0.806110,0.193890,italo_romance,Ladin
inglese,ligure,0.810785,0.189215,italo_romance,Ligurian
inglese,sardo,0.819038,0.180962,italo_romance,Sardinian
inglese,lombardo,0.822091,0.177909,italo_romance,Lombard
inglese,siciliano,0.837959,0.162041,italo_romance,Sicilian
inglese,sloveno,0.885377,0.114623,slavic,Slovenian
inglese,greco,0.986351,0.013649,greek,Greek
inglese,arabo,0.997411,0.002589,semitic,Arabic
italiano,veneto,0.543453,0.456547,italo_romance,Venetian
italiano,ligure,0.623876,0.376124,italo_romance,Ligurian
italiano,siciliano,0.633905,0.366095,italo_romance,Sicilian
italiano,friulano,0.704028,0.295972,italo_romance,Friulian
italiano,lombardo,0.706661,0.293339,italo_romance,Lombard
italiano,sardo,0.716709,0.283291,italo_romance,Sardinian
italiano,spagnolo,0.717817,0.282183,romance,Spanish
italiano,catalano,0.724496,0.275504,romance,Catalan
italiano,ladino,0.730646,0.269354,italo_romance,Ladin
italiano,inglese,0.744434,0.255566,english,English
italiano,francese,0.769594,0.230406,romance,French
italiano,tedesco,0.850776,0.149224,germanic,German
italiano,sloveno,0.860487,0.139513,slavic,Slovenian
italiano,greco,0.988092,0.011908,greek,Greek
italiano,arabo,0.997541,0.002459,semitic,Arabic
ladino,italiano,0.730646,0.269354,italian,Italian
ladino,friulano,0.765857,0.234143,italo_romance,Friulian
ladino,lombardo,0.774620,0.225380,italo_romance,Lombard
ladino,veneto,0.775677,0.224323,italo_romance,Venetian
ladino,catalano,0.781278,0.218722,romance,Catalan
ladino,spagnolo,0.801171,0.198829,romance,Spanish
ladino,ligure,0.801425,0.198575,italo_romance,Ligurian
ladino,sardo,0.802814,0.197186,italo_romance,Sardinian
ladino,inglese,0.806110,0.193890,english,English
ladino,francese,0.815903,0.184097,romance,French
ladino,siciliano,0.827386,0.172614,italo_romance,Sicilian
ladino,tedesco,0.868608,0.131392,germanic,German
ladino,sloveno,0.893167,0.106833,slavic,Slovenian
ladino,greco,0.990036,0.009964,greek,Greek
ladino,arabo,0.997942,0.002058,semitic,Arabic
ligure,italiano,0.623876,0.376124,italian,Italian
ligure,veneto,0.720862,0.279138,italo_romance,Venetian
ligure,siciliano,0.761367,0.238633,italo_romance,Sicilian
ligure,friulano,0.778112,0.221888,italo_romance,Friulian
ligure,lombardo,0.782332,0.217668,italo_romance,Lombard
ligure,sardo,0.787206,0.212794,italo_romance,Sardinian
