source,target,distance,similarity,target_family,target_display
cat,oci,0.352906,0.647094,romance,Occitan
cat,spa,0.425809,0.574191,romance,Spanish
cat,fra,0.523120,0.476880,romance,French
cat,por,0.540608,0.459392,romance,Portuguese
cat,ita,0.598327,0.401673,italian,Italian
cat,vec,0.631061,0.368939,italo_romance,Venetian
cat,lmo,0.638644,0.361356,italo_romance,Lombard
cat,sc,0.678261,0.321739,italo_romance,Sardinian
cat,fur,0.686790,0.313210,italo_romance,Friulian
cat,lij,0.703056,0.296944,italo_romance,Ligurian
cat,eng,0.743641,0.256359,english,English
cat,scn,0.787890,0.212110,italo_romance,Sicilian
cat,deu,0.818668,0.181332,germanic,German
cat,slv,0.827402,0.172598,slavic,Slovenian
cat,hrv,0.830906,0.169094,slavic,Croatian
cat,hun,0.837956,0.162044,uralic,Hungarian
deu,eng,0.790206,0.209794,english,English
deu,fra,0.811894,0.188106,romance,French
deu,ita,0.816024,0.183976,italian,Italian
deu,cat,0.818668,0.181332,romance,Catalan
deu,spa,0.826729,0.173271,romance,Spanish
deu,fur,0.829705,0.170295,italo_romance,Friulian
deu,oci,0.834049,0.165951,romance,Occitan
deu,lmo,0.835432,0.164568,italo_romance,Lombard
deu,vec,0.841500,0.158500,italo_romance,Venetian
deu,sc,0.845400,0.154600,italo_romance,Sardinian
deu,lij,0.845564,0.154436,italo_romance,Ligurian
deu,por,0.850440,0.149560,romance,Portuguese
deu,hun,0.881291,0.118709,uralic,Hungarian
deu,slv,0.893857,0.106143,slavic,Slovenian
deu,hrv,0.905975,0.094025,slavic,Croatian
deu,scn,0.913986,0.086014,italo_romance,Sicilian
eng,fra,0.725828,0.274172,romance,French
eng,cat,0.743641,0.256359,romance,Catalan
eng,ita,0.745827,0.254173,italian,Italian
eng,oci,0.757824,0.242176,romance,Occitan
eng,fur,0.768914,0.231086,italo_romance,Friulian
eng,spa,0.774442,0.225558,romance,Spanish
eng,vec,0.778081,0.221919,italo_romance,Venetian
eng,por,0.781119,0.218881,romance,Portuguese
eng,deu,0.790206,0.209794,germanic,German
eng,lij,0.796924,0.203076,italo_romance,Ligurian
eng,sc,0.798456,0.201544,italo_romance,Sardinian
eng,lmo,0.811304,0.188696,italo_romance,Lombard
eng,slv,0.864610,0.135390,slavic,Slovenian
eng,scn,0.872883,0.127117,italo_romance,Sicilian
eng,hrv,0.876859,0.123141,slavic,Croatian
eng,hun,0.888009,0.111991,uralic,Hungarian
fra,cat,0.523120,0.476880,romance,Catalan
fra,oci,0.557396,0.442604,romance,Occitan
fra,spa,0.632564,0.367436,romance,Spanish
fra,fur,0.673749,0.326251,italo_romance,Friulian
fra,por,0.679255,0.320745,romance,Portuguese
