text,label,article_id
"la prima aparision vegnesta el 7 de marso 1426, fin che la dona la zera drio nare da so marìo che el laorava intel vegnale a Monte Bèrego.",9,139890
"Joanne Rowling , motivasion par la cuala la scritora la ze de frecuente dizesta inpropriamente cofà Joanne Kathleen Rowling.",9,19470
"In tel 1967 el Comun de Vicensa el gà publicà de le so carte del 1962 che el jera restà inte on caseto,  Appunti a ricordo d'un concetto e d'un metodo applicati all'amministrazione della Comunità vicentina .",9,21000
"El tèrmano 5G  el se dòpara par indegar la union de tecnoloxie de telefonia mòbile e selulare, andove i so stàndar i definise la cuinta xenerasion de la telefonia mòbile, co na signifegadiva evolusion in confronto a la presedente tecnoloxia 4G/IMT-Advanced.",9,138674
__NOEDITSECTION__ Aministrativamente el jera divixo in 3 sircoli e 12 comuni:,9,17353
st'ultima la xe pasà da un torente anca lù ciamado Ala.,9,11371
"Pa intrapolar le prede i ragni de sòlito i se costruisse la scarpìa, dita anca telarìna.",9,33458
El servelo el ga el pénso de interpretar i signali che ghe riva da lu.,9,26411
El Samsung Gear S Sport l'è on relojo intelijente prodoto da Samsung Electronics co sistema operadivo nadivo tizen.,9,44602
"i se spinxe a sud fin a le coste del Nordafrica e a est fin a la Rusia e a Costantinopoi, par trafegar e par far sacheji.",9,40824
"inte el XVI secolo la ceza la zera stada probabilmente rifata, esendo stada consacrada novamente inte el 1539 dal véscovo Filipo Donati.",9,143557
"Par ch'el poeta amase tanto la speciale Vartanush, marmelata de petali de roxa che i mùneghi i produxe ncora deso grasie ai roxari coltivài inte l'ìzola, alcuni dei cuali da seno rari.",9,28840
"A la so morte, febraro 1884, el fiol Dinuzulu el xe diventà re.",9,18392
L'atual sità de Znojmo la vien fondà inte el 1226 dal re Ottokar I'.,9,34982
Un Gabineto o Gabineto de goerno el ze un corpo de menbri de alto rango de la rama ezecutiva del goerno de na nasion.,9,145445
la stéla alpina  grupi de tosi e tose de la Rexistensa todesca al regime naxista.,9,8164
le so prestasion e le so caraterìsteghe le depende diretamente da la bèstia da la cuala ghe xe sta tolesto el conposto.,9,21018
"El clima el xe caldo tropicale so la costa, pi fresco a l’interno.",9,26092
El Stato el ze rapresentà a la Kamera de i Rapresentanti da 12 deputai.,9,39590
"la só famegia “Polani”, fursi la gera orizenaria de Pola.",9,154221
"El xe in provincia de Sasari inte la region Sardegna e el se estende so na area de 158,00 km² .",9,42496
A nord la confina co l'Angola .,9,19840
"El leòn el simboleggia anca la forsa de a paroa de l'Evangelista, le àle l'elevasion spirituale, mentre l'aureola ze el tradisionale simbolo cristian de a santità.",9,19790
"I provenia da la California setentrional, e i se ga stansià inte i teritori sirca el Mèsego moderno dal XIV fin al XVI secolo.",9,34466
Xe el secondo wiki  pì conosùo.,9,31029
"El fioro el ze roso, .",9,8518
"la xe la sità pì granda de la Spagna, sia par estension .",9,1832
"Quando i giornali i ga parlà de  Colpo mortale a la mafia , Mori el ga dichiarà a un so colaborador:",9,17522
"Ghe xe léngue inte le cuale le parole conponeste le xe rare, in altre invese le xe altamente frecuenti  andove inte i conposti se ga fondesto numaroxi eleminti.",9,138903
"Al ze par sto motiu che al dì de incoi ghe n'è gramole che, dopo de spacar i garnei de ua, le separa direte al grasp dal resto de la rejota.",9,24884
"Inte'l 1524, Aretino el ga includesto inte na létara a Giovanni de' Medici un poema satìrego ndove che'l scrivea che, a cauza de n'inproviza aberasion, el se jera  inamorà de na coga e el zera pasà tenporaneamente dai tozi a le toze... .",9,151840
"le so opere, che al'epoca le gavea fato parecchio succèso, le xe stà praticamente desmentegà a partir dal Siesento, e solo in tenpi relativamente recenti i studioxi i sa incòrto del vero valor del Ruzante comediografo.",9,7056
"Sti agetivi qua i se riferise solo al'inportansa del santo al qual i xe dedicai e par gnénte a la grandésa dei edifisi, atexoché la Ceza de San Simeon Grando la xe davèro più pìcola de quela, monumental, de San Simeon Pìcolo.",9,26909
El vive in Europa e in Axia e el xe migrador:,9,23782
"Dal 2015 el fa parte del cast fiso del programa  Che fuori tempo che fa , spin-off de  Che tempo che fa .",9,140189
le lengue ufiçiali jè el bieloruso e el ruso,9,12183
"El Concilio el se fermà el 3 de zugno 1963 par la morte de Papa Roncalli, malà da qualche mexe.",9,13724
"In Italia, dove par le prime sie stajon la jera intitolà Big Bang Theory, la serie la ze stà trazmetesta in prima vizion pay da la piataforma Mediaset Premium dal 2008, e reza disponìbile  on demand  da Infinity TV da'l 2015, mentre in ciaro la stà trazmetesta dai canali Mediaset da'l 2010.",9,138956
"L'Ajensia spasiale eoropea, conosesta internasionalmente co l'acrònemo ESA da la denomenasion ingleze European Space Agency, la ze na ajensia internasionale fondada inte el 1975 incargada de coordenare i projeti spasiali de 22 Paezi europei.",9,145787
"I hausa e i djerma-songhai xe le do etnie piassé importanti, e i xe agricoltori.br I altri grupi del Nizer xe pastori e nomadi:",9,14996
"Anca la só strutura la ze destrania, pa'l fato che da na parte el se zvilupa so do livèli e da chel'altra la prezenta na picola zona verde.",9,36258
El fiume el pasa dopo drio el confine de Cavasale e Poleje rivando a Vicensa;,9,140112
El sbatudin el xe un dolse fato co sucaro e vovi.,9,34661
"I confini ziogràfeghi de la contea de Oslo e del comune i xe identici, 22 km².",9,13081
I comuni trentini che l'é part del bacino del Cismon-Vanoi i è:,9,18824
"fulani, tuareg, kanuri, arabi, e toubou.br La mancanza de acua e de pascolo spinze i pastori a tacar briga co i agricoltori par el control de le risorse.",9,14996
Sostiene anche il Children's Miracle Network Hospitals e l'Alzheimer's Association.,9,149895
"L’ideoloxia xe un conpleso de credense, opinion, raprexentasion e valori che orienta un determinà grupo social.",9,42777
la crixi econòmega de l'aristocrasia la ga portà a l'avento de na clase de inprenditori organisà in forma societaria che i gerano in grado de frontexare i costi che l'atività teatrale la richiedeva.,9,16428
El problema l’è descrito inte la forma de na domanda e ze dà un par de exenpi par farse n’idea.,9,20060
"la orejenexi la xe skominsiada inte el Eòsene inferior, ko un sekondo periodo inte el Plìosene;",9,38176
i cani no i se manja.,9,153872
El xe carateristico de la Pianura Padana co istà calde co tempestade e inverni fredi.,9,8043
"el dixegno el ghe xe sta dà da Biagio Rossetti che el ne ga fato la prima sità moderna d'Eoropa, fato da cui a deriva in larga parte el so riconosimento come patrimonio mondiale de l'umanità.",9,7805
"Ghe ze anca l'aprosimante palatale , trascrita inte l'alfabeto duto cofà j. Partigolarità fonolòzeghe de serte letere.",9,11940
La sità la ga on porto importante che l’è stà usà sa i americani durante la seconda guera mondiale.,9,15877
"La fameja de le Araceae la detien on mùcio de piante paribon cofà le:  Dieffenbachia ,  Aglaonema ,  Caladium ,  Nephthys , i  Epipremnum .",9,140600
El libro el xe stà adatà nei noni e decimi epixodi dela seconda stajon dela prodota da Netflix .,9,153827
la Ceza catolega lo venera come santo e dotore de la Ciexa.,9,10681
Boschi Sant'Anna se cata a 45 chilometri da Verona.,9,8250
"La vixita inte el muxeo la continua co na pasejada inte el çentro abità de Bolca, verso el monte Postale e la Pesara, i do jaçimenti de orijine marina pì conosui e inportanti del Vèneto e de Itàlia e algune galerie de la Pesara le xe anca vixitabili.",9,55350
"El 1543 xe l'ano de la consacrasion a Sant'Isepo, e xe stàda mesa na fraxe sol porton de ingreso:",9,31882
Aryabhatta el ga provà a doparar difarénti notasion poxisionali e Brahmagupta el ga richio del zero el sistema numèrego indian.,9,27401
"septuagésimo, -ma 80.",9,12639
"la scatarà, par tanto, la corsa a l'acuisto del derito, inte la speransa de ri-véndar l'isteso derito a un preso superiore.",9,147731
"Ben and Me  el ze un film de animasion muzicale del 1953, prodoto da la Walt Disney Productions",9,146866
Come ze che funsiona ?,9,31043
la xe anca el posto da dove El Ouali Mustafa Sayed el ga proclamà l'eşistensa de la Republica Democratica Araba dei Sahrawi inte na trasmision radiofonica el 27 de febraro del 1976.,9,11033
Insieme i risolve problemi e i juta i altri sitadini de Zampaland.,9,153767
"El conpleso de sti fiumi corisponde, secondo Vinci,  na sorta de Mesopotanea finica, straordeneriamente somejante a cuela axiatica .",9,58020
Ten quale caso se ga salvà solche in barch.,9,35177
"le so colone sonore, come tante del pariodo, le zmisia vari stili de moda a l'època:",9,139579
"Bonavigo, localmente anca Bonaigo, l'è on comune de 1881 abitanti inte la provincia de Verona.",9,8082
A partir da l'Otosento i colegamenti i ze segurài da do ponti de lenjo:,9,29507
El secondo trailer el xe stà publicà nel diçenbre 2016.,9,153637
"La fasàda so'l canpo, realizada intorno a'l 1730 la reciapa, senplifégandolo, el stìle de le altre do;",9,30353
Saint-Paul-en-Cornillon,9,90237
in 'sta manjera inte el 2021 i ze stài boni de vìnsar el só primo tìtolo NBA batendo in finale i Miami Heat.,9,40222
