article_id,title,url,qid,topic,title_en,categories,n_sentences
40901,Maurice Ravel,https://scn.wikipedia.org/wiki?curid=40901,,,,,3
40904,Fiurinu ulannisi,https://scn.wikipedia.org/wiki?curid=40904,,,,,1
40908,Tibberiu (usurpaturi),https://scn.wikipedia.org/wiki?curid=40908,,,,,4
40909,Elpidiu,https://scn.wikipedia.org/wiki?curid=40909,,,,,6
40912,Totila,https://scn.wikipedia.org/wiki?curid=40912,,,,,1
40914,Nicolò Gaggini,https://scn.wikipedia.org/wiki?curid=40914,,,,,1
40916,Giuseppi Gaggini,https://scn.wikipedia.org/wiki?curid=40916,,,,,1
40917,Nubiliu Gaggini,https://scn.wikipedia.org/wiki?curid=40917,,,,,1
40923,Cianu i l'Acqua,https://scn.wikipedia.org/wiki?curid=40923,,,,,2
40924,Fotinu,https://scn.wikipedia.org/wiki?curid=40924,,,,,8
40925,Walter Zenga,https://scn.wikipedia.org/wiki?curid=40925,,,,,2
40926,San Carru Burrumeu,https://scn.wikipedia.org/wiki?curid=40926,,,,,11
40935,Our Airline,https://scn.wikipedia.org/wiki?curid=40935,,,,,2
40936,Brigantaggiu,https://scn.wikipedia.org/wiki?curid=40936,,,,,1
40939,Pubbirtati,https://scn.wikipedia.org/wiki?curid=40939,,,,,5
40944,Mohammed-ibn-el-Gewâri,https://scn.wikipedia.org/wiki?curid=40944,,,,,9
40946,Palata (cuvirnaturi),https://scn.wikipedia.org/wiki?curid=40946,,,,,2
40947,Giustinianu Participazziu,https://scn.wikipedia.org/wiki?curid=40947,,,,,4
40948,Dogi,https://scn.wikipedia.org/wiki?curid=40948,,,,,2
40952,Teodotu,https://scn.wikipedia.org/wiki?curid=40952,,,,,9
40954,Asbagh-ibn-Wekîl,https://scn.wikipedia.org/wiki?curid=40954,,,,,17
40956,Zoheir-ibn-Ghauth,https://scn.wikipedia.org/wiki?curid=40956,,,,,4
40965,Festival di Woodstock,https://scn.wikipedia.org/wiki?curid=40965,,,,,6
40968,Craculo,https://scn.wikipedia.org/wiki?curid=40968,,,,,2
40970,Qin Shi Huang,https://scn.wikipedia.org/wiki?curid=40970,,,,,3
40971,San Pilligrinu di Triòcala,https://scn.wikipedia.org/wiki?curid=40971,,,,,1
40974,San Giurlannu,https://scn.wikipedia.org/wiki?curid=40974,,,,,9
40984,Paulu Vetri,https://scn.wikipedia.org/wiki?curid=40984,,,,,2
40992,Würstel,https://scn.wikipedia.org/wiki?curid=40992,,,,,12
40995,Othman-ibn-Kohreb,https://scn.wikipedia.org/wiki?curid=40995,,,,,2
40996,Abu-Fihr-Mohammed-ibn-Abd-Allah-ibn-Aghlab,https://scn.wikipedia.org/wiki?curid=40996,,,,,4
40997,Ziadet-Allah,https://scn.wikipedia.org/wiki?curid=40997,,,,,2
40999,Cuvirnatura àrabbi di Sicilia,https://scn.wikipedia.org/wiki?curid=40999,,,,,2
41003,Santi Nicandru e Cumpagni,https://scn.wikipedia.org/wiki?curid=41003,,,,,15
41005,Bagghiu,https://scn.wikipedia.org/wiki?curid=41005,,,,,10
41009,Musée d'Orsay,https://scn.wikipedia.org/wiki?curid=41009,,,,,3
41011,San Giuseppi Cafassu,https://scn.wikipedia.org/wiki?curid=41011,,,,,25
41015,Champs-Élysées,https://scn.wikipedia.org/wiki?curid=41015,,,,,1
41018,Santi Giuvanni e Cumpagni di Saraùsa,https://scn.wikipedia.org/wiki?curid=41018,,,,,13
41032,Maggiurdomu,https://scn.wikipedia.org/wiki?curid=41032,,,,,5
41036,San Franciscu d'Assisi,https://scn.wikipedia.org/wiki?curid=41036,,,,,10
41039,Attivitati militari nta l'Antàrtidi,https://scn.wikipedia.org/wiki?curid=41039,,,,,2
41041,San Liunardu Murialdu,https://scn.wikipedia.org/wiki?curid=41041,,,,,4
41044,Sciugghiulusu,https://scn.wikipedia.org/wiki?curid=41044,,,,,2
41046,Psicucinési,https://scn.wikipedia.org/wiki?curid=41046,,,,,5
41047,Cumpostu urgànicu,https://scn.wikipedia.org/wiki?curid=41047,,,,,10
41048,Aria (musica),https://scn.wikipedia.org/wiki?curid=41048,,,,,6
41049,Herpes (virus),https://scn.wikipedia.org/wiki?curid=41049,,,,,7
41051,Herpes (malatìa),https://scn.wikipedia.org/wiki?curid=41051,,,,,1
41052,Santa Catarina di Siena,https://scn.wikipedia.org/wiki?curid=41052,,,,,28
41054,Parvovirus,https://scn.wikipedia.org/wiki?curid=41054,,,,,5
41055,Virus a mosàicu dô tabbaccu,https://scn.wikipedia.org/wiki?curid=41055,,,,,3
41056,Nfluenza A suttatipu H1N1,https://scn.wikipedia.org/wiki?curid=41056,,,,,12
41057,Nguttatu,https://scn.wikipedia.org/wiki?curid=41057,,,,,1
41058,Niccolò Spettru,https://scn.wikipedia.org/wiki?curid=41058,,,,,3
41059,Ian McEwan,https://scn.wikipedia.org/wiki?curid=41059,,,,,8
41060,John Graham-Cumming,https://scn.wikipedia.org/wiki?curid=41060,,,,,3
41061,Busentu,https://scn.wikipedia.org/wiki?curid=41061,,,,,1
41064,Riggina (uva),https://scn.wikipedia.org/wiki?curid=41064,,,,,2
41070,Alaricu,https://scn.wikipedia.org/wiki?curid=41070,,,,,1
41071,Onoriu,https://scn.wikipedia.org/wiki?curid=41071,,,,,1
41072,Stilicone,https://scn.wikipedia.org/wiki?curid=41072,,,,,1
41077,Festa dâ Grecia Antica,https://scn.wikipedia.org/wiki?curid=41077,,,,,1
41081,Gròninga,https://scn.wikipedia.org/wiki?curid=41081,,,,,2
41086,Utrecht,https://scn.wikipedia.org/wiki?curid=41086,,,,,3
41087,Rotterdam,https://scn.wikipedia.org/wiki?curid=41087,,,,,2
41091,Václav Havel,https://scn.wikipedia.org/wiki?curid=41091,,,,,3
41092,Pattu di Varsavia,https://scn.wikipedia.org/wiki?curid=41092,,,,,2
41095,Bruculi,https://scn.wikipedia.org/wiki?curid=41095,,,,,4
41097,Icista,https://scn.wikipedia.org/wiki?curid=41097,,,,,1
41099,Lamis,https://scn.wikipedia.org/wiki?curid=41099,,,,,1
41101,Heather Graham (auturi),https://scn.wikipedia.org/wiki?curid=41101,,,,,2
41102,Epicarmu,https://scn.wikipedia.org/wiki?curid=41102,,,,,12
41109,Krastos,https://scn.wikipedia.org/wiki?curid=41109,,,,,2
41110,Thapsos,https://scn.wikipedia.org/wiki?curid=41110,,,,,3
41112,Megara,https://scn.wikipedia.org/wiki?curid=41112,,,,,3
41114,Attica,https://scn.wikipedia.org/wiki?curid=41114,,,,,1
41115,Culli Maduri,https://scn.wikipedia.org/wiki?curid=41115,,,,,2
41116,Catacummi di Sarausa,https://scn.wikipedia.org/wiki?curid=41116,,,,,3
41117,Munti Adranuni,https://scn.wikipedia.org/wiki?curid=41117,,,,,6
41119,Paulu Orsi,https://scn.wikipedia.org/wiki?curid=41119,,,,,2
41124,Succursu,https://scn.wikipedia.org/wiki?curid=41124,,,,,3
41126,Vivant Denon,https://scn.wikipedia.org/wiki?curid=41126,,,,,3
41129,Planoise,https://scn.wikipedia.org/wiki?curid=41129,,,,,4
41130,Taleti,https://scn.wikipedia.org/wiki?curid=41130,,,,,6
41131,Miletu (Asia Minuri),https://scn.wikipedia.org/wiki?curid=41131,,,,,3
41132,Stricaturi,https://scn.wikipedia.org/wiki?curid=41132,,,,,1
