article_id,title,url,qid,topic,title_en,categories,n_sentences
253956,Istvándi,https://lmo.wikipedia.org/wiki?curid=253956,,,,,1
254129,Alsónémedi,https://lmo.wikipedia.org/wiki?curid=254129,,,,,1
254199,Zebegény,https://lmo.wikipedia.org/wiki?curid=254199,,,,,1
254213,Törökbálint,https://lmo.wikipedia.org/wiki?curid=254213,,,,,1
254229,Tinnye,https://lmo.wikipedia.org/wiki?curid=254229,,,,,1
254258,Pánd,https://lmo.wikipedia.org/wiki?curid=254258,,,,,1
254280,Monorierdő,https://lmo.wikipedia.org/wiki?curid=254280,,,,,1
254297,Betacam,https://lmo.wikipedia.org/wiki?curid=254297,,,,,6
254366,Óbarok,https://lmo.wikipedia.org/wiki?curid=254366,,,,,1
254414,Magyaralmás,https://lmo.wikipedia.org/wiki?curid=254414,,,,,1
254606,Frigor,https://lmo.wikipedia.org/wiki?curid=254606,,,,,3
254696,Civegh musee archeologegh de Milan,https://lmo.wikipedia.org/wiki?curid=254696,,,,,13
254705,Musee,https://lmo.wikipedia.org/wiki?curid=254705,,,,,3
254756,Hajdúsámson,https://lmo.wikipedia.org/wiki?curid=254756,,,,,1
254811,Szarvaskő,https://lmo.wikipedia.org/wiki?curid=254811,,,,,1
254819,Petőfibánya,https://lmo.wikipedia.org/wiki?curid=254819,,,,,1
254825,Nagyút,https://lmo.wikipedia.org/wiki?curid=254825,,,,,1
254861,Cà de l'Arlechin,https://lmo.wikipedia.org/wiki?curid=254861,,,,,4
254896,Aldebrő,https://lmo.wikipedia.org/wiki?curid=254896,,,,,1
254899,Gran Musee del Dom de Milan,https://lmo.wikipedia.org/wiki?curid=254899,,,,,6
254906,Civeg musee arqeolojeg de Bergem,https://lmo.wikipedia.org/wiki?curid=254906,,,,,4
254912,Musee camun,https://lmo.wikipedia.org/wiki?curid=254912,,,,,2
254916,Entità politega,https://lmo.wikipedia.org/wiki?curid=254916,,,,,2
254973,Öregcsertő,https://lmo.wikipedia.org/wiki?curid=254973,,,,,1
255038,Harkakötöny,https://lmo.wikipedia.org/wiki?curid=255038,,,,,1
255065,Bócsa,https://lmo.wikipedia.org/wiki?curid=255065,,,,,1
255080,Armani Silos,https://lmo.wikipedia.org/wiki?curid=255080,,,,,3
255082,Musee el Corresg,https://lmo.wikipedia.org/wiki?curid=255082,,,,,11
255473,Deluvi in Emilia-Romagna del 2023,https://lmo.wikipedia.org/wiki?curid=255473,,,,,16
255474,Musee del Bisgiô,https://lmo.wikipedia.org/wiki?curid=255474,,,,,3
256231,Naut Aran,https://lmo.wikipedia.org/wiki?curid=256231,,,,,5
256249,Sant Carles de la Ràpita,https://lmo.wikipedia.org/wiki?curid=256249,,,,,1
256339,La Bisbal de Montsant,https://lmo.wikipedia.org/wiki?curid=256339,,,,,2
256421,Musee etnografegh de la Torr,https://lmo.wikipedia.org/wiki?curid=256421,,,,,5
256595,Musee del Noeuvcent,https://lmo.wikipedia.org/wiki?curid=256595,,,,,5
267222,Virus de Epstein–Barr,https://lmo.wikipedia.org/wiki?curid=267222,,,,,7
267227,Takbir,https://lmo.wikipedia.org/wiki?curid=267227,,,,,2
267228,Verset satanegh,https://lmo.wikipedia.org/wiki?curid=267228,,,,,6
267229,Santuari de San Camill de Lellis (Milan),https://lmo.wikipedia.org/wiki?curid=267229,,,,,3
267230,Territori dovanal,https://lmo.wikipedia.org/wiki?curid=267230,,,,,2
267231,Lengov italoromanze,https://lmo.wikipedia.org/wiki?curid=267231,,,,,3
267256,Profeta,https://lmo.wikipedia.org/wiki?curid=267256,,,,,1
267257,Religion abramiteghe,https://lmo.wikipedia.org/wiki?curid=267257,,,,,4
267258,Beatrice Mautino,https://lmo.wikipedia.org/wiki?curid=267258,,,,,5
267265,Mortadella,https://lmo.wikipedia.org/wiki?curid=267265,,,,,3
267266,Sambuca (liquor),https://lmo.wikipedia.org/wiki?curid=267266,,,,,2
267267,Palazzi de l'Arengari,https://lmo.wikipedia.org/wiki?curid=267267,,,,,2
267269,Piazza del Dom (Milan),https://lmo.wikipedia.org/wiki?curid=267269,,,,,6
267270,Web application firewall,https://lmo.wikipedia.org/wiki?curid=267270,,,,,2
267273,Covercc di Figin,https://lmo.wikipedia.org/wiki?curid=267273,,,,,3
267278,Aquari civegh de Milan,https://lmo.wikipedia.org/wiki?curid=267278,,,,,3
267281,Tornadù,https://lmo.wikipedia.org/wiki?curid=267281,,,,,1
267283,Civegh planetari Ulrico Hoepli,https://lmo.wikipedia.org/wiki?curid=267283,,,,,2
267285,Polizzia israeliana,https://lmo.wikipedia.org/wiki?curid=267285,,,,,1
267288,ʿĀʾisha,https://lmo.wikipedia.org/wiki?curid=267288,,,,,3
267293,Polizzia de frontera israeliana,https://lmo.wikipedia.org/wiki?curid=267293,,,,,4
267294,Prepuzzi,https://lmo.wikipedia.org/wiki?curid=267294,,,,,4
267295,Indes glicemich,https://lmo.wikipedia.org/wiki?curid=267295,,,,,2
267296,Pacman (vulnerabilità),https://lmo.wikipedia.org/wiki?curid=267296,,,,,4
267299,Palazzi di Ministeri,https://lmo.wikipedia.org/wiki?curid=267299,,,,,2
267300,Corsia dinamega,https://lmo.wikipedia.org/wiki?curid=267300,,,,,1
267301,Estintor,https://lmo.wikipedia.org/wiki?curid=267301,,,,,2
