code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
veneto,ligure,0.0308225154876709,arabo,0.04406297206878662,siciliano,0.04666018486022949
siciliano,veneto,0.04666018486022949,friulano,0.048369765281677246,ligure,0.05603671073913574
lombardo,ligure,0.033415019512176514,friulano,0.04935193061828613,ladino,0.05149698257446289
sardo,ligure,0.06688129901885986,lombardo,0.07192564010620117,veneto,0.07281053066253662
ligure,veneto,0.0308225154876709,lombardo,0.033415019512176514,friulano,0.04042518138885498
friulano,ligure,0.04042518138885498,siciliano,0.048369765281677246,lombardo,0.04935193061828613
ladino,lombardo,0.05149698257446289,friulano,0.06017899513244629,ligure,0.06859147548675537
italiano,spagnolo,0.001729726791381836,catalano,0.00409698486328125,greco,0.005609273910522461
spagnolo,italiano,0.001729726791381836,catalano,0.004970073699951172,francese,0.006545543670654297
francese,greco,0.0027872323989868164,tedesco,0.003403306007385254,sloveno,0.0034227371215820312
catalano,francese,0.0035813450813293457,sloveno,0.0036122798919677734,italiano,0.00409698486328125
tedesco,francese,0.003403306007385254,greco,0.004930257797241211,sloveno,0.0066070556640625
inglese,arabo,0.03450429439544678,veneto,0.04762470722198486,italiano,0.048503577709198
greco,francese,0.0027872323989868164,sloveno,0.003643214702606201,catalano,0.004456162452697754
arabo,italiano,0.008894920349121094,catalano,0.01032876968383789,spagnolo,0.011472821235656738
sloveno,francese,0.0034227371215820312,catalano,0.0036122798919677734,greco,0.003643214702606201
