code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
veneto,ligure,0.00024455785751342773,friulano,0.0003299117088317871,lombardo,0.0003832578659057617
siciliano,ligure,0.0003732442855834961,friulano,0.0003800392150878906,lombardo,0.0005028247833251953
lombardo,ligure,0.00024247169494628906,friulano,0.00032132863998413086,sardo,0.0003795027732849121
sardo,ligure,0.0003610849380493164,friulano,0.00036638975143432617,lombardo,0.0003795027732849121
ligure,friulano,0.00018918514251708984,lombardo,0.00024247169494628906,veneto,0.00024455785751342773
friulano,ligure,0.00018918514251708984,lombardo,0.00032132863998413086,veneto,0.0003299117088317871
ladino,friulano,0.0003930330276489258,sardo,0.00041484832763671875,lombardo,0.00042575597763061523
italiano,spagnolo,0.0018273591995239258,francese,0.0019263625144958496,inglese,0.001982390880584717
spagnolo,inglese,0.0014933943748474121,italiano,0.0018273591995239258,francese,0.0018488764762878418
francese,spagnolo,0.0018488764762878418,inglese,0.0018523335456848145,italiano,0.0019263625144958496
catalano,spagnolo,0.0031605958938598633,francese,0.003195822238922119,italiano,0.0034793615341186523
tedesco,inglese,0.0017693042755126953,greco,0.0019845962524414062,francese,0.0022344589233398438
inglese,spagnolo,0.0014933943748474121,greco,0.001590132713317871,tedesco,0.0017693042755126953
greco,inglese,0.001590132713317871,arabo,0.0017137527465820312,spagnolo,0.0019060373306274414
arabo,greco,0.0017137527465820312,inglese,0.0021662116050720215,spagnolo,0.0022798776626586914
sloveno,inglese,0.0021068453788757324,greco,0.0023269057273864746,spagnolo,0.002521693706512451
