source,target,distance,similarity,target_family,target_display
cat,oci,0.052438,0.947562,gallo_romance,Occitan
cat,spa,0.079936,0.920064,iberian_rom,Spanish
cat,lmo,0.132498,0.867502,cisalpine,Lombard
cat,fra,0.182148,0.817852,gallo_romance,French
cat,fur,0.190612,0.809388,rhaeto_romance,Friulian
cat,por,0.200682,0.799318,iberian_rom,Portuguese
cat,vec,0.206108,0.793892,cisalpine,Venetian
cat,ita,0.209656,0.790344,tuscan,Italian
cat,sc,0.209972,0.790028,sardinian,Sardinian
cat,lij,0.306333,0.693667,cisalpine,Ligurian
cat,eng,0.307820,0.692180,english,English
cat,scn,0.418964,0.581036,south_italo,Sicilian
cat,deu,0.503366,0.496634,germanic,German
cat,slv,0.575710,0.424290,slavic,Slovenian
cat,hrv,0.576283,0.423717,slavic,Croatian
cat,hun,0.619341,0.380659,uralic,Hungarian
deu,lmo,0.446802,0.553198,cisalpine,Lombard
deu,fra,0.471065,0.528935,gallo_romance,French
deu,spa,0.478924,0.521076,iberian_rom,Spanish
deu,eng,0.487927,0.512073,english,English
deu,cat,0.503366,0.496634,iberian_rom,Catalan
deu,vec,0.510418,0.489582,cisalpine,Venetian
deu,sc,0.523449,0.476551,sardinian,Sardinian
deu,ita,0.525184,0.474816,tuscan,Italian
deu,fur,0.525344,0.474656,rhaeto_romance,Friulian
deu,lij,0.550641,0.449359,cisalpine,Ligurian
deu,por,0.551228,0.448772,iberian_rom,Portuguese
deu,oci,0.557555,0.442445,gallo_romance,Occitan
deu,hun,0.588374,0.411626,uralic,Hungarian
deu,slv,0.622994,0.377006,slavic,Slovenian
deu,hrv,0.649193,0.350807,slavic,Croatian
deu,scn,0.673898,0.326102,south_italo,Sicilian
eng,fur,0.281290,0.718710,rhaeto_romance,Friulian
eng,lmo,0.301492,0.698508,cisalpine,Lombard
eng,fra,0.304667,0.695333,gallo_romance,French
eng,cat,0.307820,0.692180,iberian_rom,Catalan
eng,spa,0.318783,0.681217,iberian_rom,Spanish
eng,vec,0.325883,0.674117,cisalpine,Venetian
eng,ita,0.327494,0.672506,tuscan,Italian
eng,por,0.354379,0.645621,iberian_rom,Portuguese
eng,oci,0.358452,0.641548,gallo_romance,Occitan
eng,sc,0.369337,0.630663,sardinian,Sardinian
eng,lij,0.374646,0.625354,cisalpine,Ligurian
eng,deu,0.487927,0.512073,germanic,German
eng,scn,0.515427,0.484573,south_italo,Sicilian
eng,hun,0.609319,0.390681,uralic,Hungarian
eng,slv,0.610328,0.389672,slavic,Slovenian
eng,hrv,0.621437,0.378563,slavic,Croatian
fra,oci,0.178423,0.821577,gallo_romance,Occitan
fra,fur,0.181982,0.818018,rhaeto_romance,Friulian
fra,cat,0.182148,0.817852,iberian_rom,Catalan
fra,lmo,0.214319,0.785681,cisalpine,Lombard
fra,spa,0.218102,0.781898,iberian_rom,Spanish
fra,ita,0.265837,0.734163,tuscan,Italian
fra,vec,0.289318,0.710682,cisalpine,Venetian
fra,sc,0.290504,0.709496,sardinian,Sardinian
fra,eng,0.304667,0.695333,english,English
fra,por,0.311322,0.688678,iberian_rom,Portuguese
fra,lij,0.321922,0.678078,cisalpine,Ligurian
fra,deu,0.471065,0.528935,germanic,German
fra,scn,0.498519,0.501481,south_italo,Sicilian
fra,hrv,0.638801,0.361199,slavic,Croatian
fra,slv,0.641965,0.358035,slavic,Slovenian
fra,hun,0.670959,0.329041,uralic,Hungarian
fur,lmo,0.154283,0.845717,cisalpine,Lombard
fur,vec,0.179810,0.820190,cisalpine,Venetian
fur,fra,0.181982,0.818018,gallo_romance,French
fur,ita,0.184555,0.815445,tuscan,Italian
fur,cat,0.190612,0.809388,iberian_rom,Catalan
fur,oci,0.201711,0.798289,gallo_romance,Occitan
fur,spa,0.239722,0.760278,iberian_rom,Spanish
fur,lij,0.239886,0.760114,cisalpine,Ligurian
fur,por,0.264915,0.735085,iberian_rom,Portuguese
fur,sc,0.276764,0.723236,sardinian,Sardinian
fur,eng,0.281290,0.718710,english,English
fur,scn,0.361644,0.638356,south_italo,Sicilian
fur,deu,0.525344,0.474656,germanic,German
fur,hrv,0.597087,0.402913,slavic,Croatian
fur,slv,0.604817,0.395183,slavic,Slovenian
fur,hun,0.648163,0.351837,uralic,Hungarian
hrv,slv,0.096162,0.903838,slavic,Slovenian
hrv,vec,0.421542,0.578458,cisalpine,Venetian
hrv,lmo,0.478981,0.521019,cisalpine,Lombard
hrv,sc,0.487466,0.512534,sardinian,Sardinian
hrv,por,0.492064,0.507936,iberian_rom,Portuguese
hrv,ita,0.505427,0.494573,tuscan,Italian
hrv,lij,0.518750,0.481250,cisalpine,Ligurian
hrv,scn,0.522788,0.477212,south_italo,Sicilian
hrv,spa,0.532176,0.467824,iberian_rom,Spanish
hrv,cat,0.576283,0.423717,iberian_rom,Catalan
hrv,fur,0.597087,0.402913,rhaeto_romance,Friulian
hrv,oci,0.611850,0.388150,gallo_romance,Occitan
hrv,eng,0.621437,0.378563,english,English
hrv,fra,0.638801,0.361199,gallo_romance,French
hrv,deu,0.649193,0.350807,germanic,German
