source,target,distance,similarity,target_family,target_display
cat,oci,0.870521,0.129479,romance,Occitan
cat,spa,0.918395,0.081605,romance,Spanish
cat,glg,0.944607,0.055393,romance,Galician
cat,lmo,0.954101,0.045899,italo_romance,Lombard
cat,por,0.955665,0.044335,romance,Portuguese
cat,fra,0.960580,0.039420,romance,French
cat,vec,0.966291,0.033709,italo_romance,Venetian
cat,ron,0.974093,0.025907,romance,Romanian
cat,ita,0.975009,0.024991,italian,Italian
cat,eng,0.975269,0.024731,english,English
cat,fur,0.975681,0.024319,italo_romance,Friulian
cat,sc,0.977145,0.022855,italo_romance,Sardinian
cat,lij,0.984368,0.015632,italo_romance,Ligurian
cat,scn,0.986410,0.013590,italo_romance,Sicilian
cat,deu,0.986642,0.013358,germanic,German
cat,sqi,0.987241,0.012759,albanian,Albanian
cat,hun,0.988162,0.011838,uralic,Hungarian
cat,slv,0.990320,0.009680,slavic,Slovenian
cat,hrv,0.990452,0.009548,slavic,Croatian
deu,eng,0.976919,0.023081,english,English
deu,fra,0.983396,0.016604,romance,French
deu,cat,0.986642,0.013358,romance,Catalan
deu,ita,0.986868,0.013132,italian,Italian
deu,ron,0.986910,0.013090,romance,Romanian
deu,lmo,0.987119,0.012881,italo_romance,Lombard
deu,por,0.987751,0.012249,romance,Portuguese
deu,spa,0.987884,0.012116,romance,Spanish
deu,sqi,0.988204,0.011796,albanian,Albanian
deu,glg,0.988849,0.011151,romance,Galician
deu,oci,0.988945,0.011055,romance,Occitan
deu,hun,0.989405,0.010595,uralic,Hungarian
deu,vec,0.989410,0.010590,italo_romance,Venetian
deu,slv,0.989808,0.010192,slavic,Slovenian
deu,hrv,0.991222,0.008778,slavic,Croatian
deu,sc,0.991664,0.008336,italo_romance,Sardinian
deu,fur,0.992896,0.007104,italo_romance,Friulian
deu,scn,0.993154,0.006846,italo_romance,Sicilian
deu,lij,0.993275,0.006725,italo_romance,Ligurian
eng,fra,0.971038,0.028962,romance,French
eng,cat,0.975269,0.024731,romance,Catalan
eng,por,0.975752,0.024248,romance,Portuguese
eng,ita,0.976451,0.023549,italian,Italian
eng,spa,0.976724,0.023276,romance,Spanish
eng,deu,0.976919,0.023081,germanic,German
eng,ron,0.977445,0.022555,romance,Romanian
eng,glg,0.979594,0.020406,romance,Galician
eng,oci,0.981414,0.018586,romance,Occitan
eng,vec,0.981854,0.018146,italo_romance,Venetian
eng,sqi,0.983435,0.016565,albanian,Albanian
eng,lmo,0.983615,0.016385,italo_romance,Lombard
eng,hun,0.985031,0.014969,uralic,Hungarian
eng,sc,0.986405,0.013595,italo_romance,Sardinian
eng,hrv,0.986642,0.013358,slavic,Croatian
eng,slv,0.986724,0.013276,slavic,Slovenian
eng,scn,0.987662,0.012338,italo_romance,Sicilian
eng,fur,0.990493,0.009507,italo_romance,Friulian
eng,lij,0.991110,0.008890,italo_romance,Ligurian
fra,oci,0.890174,0.109826,romance,Occitan
fra,cat,0.960580,0.039420,romance,Catalan
fra,eng,0.971038,0.028962,english,English
fra,spa,0.973461,0.026539,romance,Spanish
fra,glg,0.976806,0.023194,romance,Galician
fra,ron,0.977915,0.022085,romance,Romanian
fra,por,0.979007,0.020993,romance,Portuguese
fra,ita,0.979056,0.020944,italian,Italian
fra,lmo,0.979060,0.020940,italo_romance,Lombard
fra,vec,0.979533,0.020467,italo_romance,Venetian
fra,fur,0.981133,0.018867,italo_romance,Friulian
fra,deu,0.983396,0.016604,germanic,German
fra,sc,0.985227,0.014773,italo_romance,Sardinian
fra,lij,0.985377,0.014623,italo_romance,Ligurian
fra,sqi,0.987893,0.012107,albanian,Albanian
fra,hun,0.989184,0.010816,uralic,Hungarian
fra,scn,0.989314,0.010686,italo_romance,Sicilian
fra,slv,0.990064,0.009936,slavic,Slovenian
fra,hrv,0.990795,0.009205,slavic,Croatian
fur,lmo,0.944033,0.055967,italo_romance,Lombard
fur,vec,0.961388,0.038612,italo_romance,Venetian
fur,ita,0.970095,0.029905,italian,Italian
fur,oci,0.973440,0.026560,romance,Occitan
fur,cat,0.975681,0.024319,romance,Catalan
fur,lij,0.979106,0.020894,italo_romance,Ligurian
fur,fra,0.981133,0.018867,romance,French
fur,ron,0.982979,0.017021,romance,Romanian
fur,scn,0.984479,0.015521,italo_romance,Sicilian
fur,sc,0.986164,0.013836,italo_romance,Sardinian
fur,spa,0.988541,0.011459,romance,Spanish
fur,glg,0.989384,0.010616,romance,Galician
fur,eng,0.990493,0.009507,english,English
fur,por,0.990608,0.009392,romance,Portuguese
fur,sqi,0.991912,0.008088,albanian,Albanian
fur,slv,0.992761,0.007239,slavic,Slovenian
fur,deu,0.992896,0.007104,germanic,German
fur,hrv,0.993790,0.006210,slavic,Croatian
fur,hun,0.994786,0.005214,uralic,Hungarian
glg,por,0.819089,0.180911,romance,Portuguese
glg,spa,0.831892,0.168108,romance,Spanish
glg,cat,0.944607,0.055393,romance,Catalan
glg,oci,0.950971,0.049029,romance,Occitan
glg,vec,0.965792,0.034208,italo_romance,Venetian
glg,sc,0.971211,0.028789,italo_romance,Sardinian
glg,lij,0.972411,0.027589,italo_romance,Ligurian
glg,ita,0.976031,0.023969,italian,Italian
glg,lmo,0.976351,0.023649,italo_romance,Lombard
glg,fra,0.976806,0.023194,romance,French
glg,eng,0.979594,0.020406,english,English
glg,ron,0.982423,0.017577,romance,Romanian
glg,scn,0.987474,0.012526,italo_romance,Sicilian
glg,deu,0.988849,0.011151,germanic,German
glg,fur,0.989384,0.010616,italo_romance,Friulian
glg,sqi,0.989591,0.010409,albanian,Albanian
glg,hun,0.990382,0.009618,uralic,Hungarian
glg,hrv,0.990636,0.009364,slavic,Croatian
glg,slv,0.990708,0.009292,slavic,Slovenian
hrv,slv,0.912260,0.087740,slavic,Slovenian
hrv,sqi,0.986594,0.013406,albanian,Albanian
hrv,eng,0.986642,0.013358,english,English
hrv,ron,0.988506,0.011494,romance,Romanian
hrv,vec,0.989340,0.010660,italo_romance,Venetian
hrv,ita,0.989521,0.010479,italian,Italian
hrv,por,0.989932,0.010068,romance,Portuguese
hrv,spa,0.990002,0.009998,romance,Spanish
hrv,cat,0.990452,0.009548,romance,Catalan
hrv,lmo,0.990477,0.009523,italo_romance,Lombard
hrv,glg,0.990636,0.009364,romance,Galician
hrv,fra,0.990795,0.009205,romance,French
hrv,hun,0.990949,0.009051,uralic,Hungarian
