source,target,distance,similarity,target_family,target_display
cat,spa,0.707169,0.292831,romance,Spanish
cat,fra,0.833739,0.166261,romance,French
cat,lmo,0.872409,0.127591,italo_romance,Lombard
cat,scn,1.000678,-0.000678,italo_romance,Sicilian
cat,sc,1.016370,-0.016370,italo_romance,Sardinian
cat,ita,1.071452,-0.071452,italian,Italian
cat,eng,1.121559,-0.121559,english,English
cat,lij,1.126931,-0.126931,italo_romance,Ligurian
cat,fur,1.130946,-0.130946,italo_romance,Friulian
cat,vec,1.163002,-0.163002,italo_romance,Venetian
cat,slv,1.375316,-0.375316,slavic,Slovenian
cat,deu,1.411659,-0.411659,germanic,German
deu,scn,0.764148,0.235852,italo_romance,Sicilian
deu,lmo,0.787176,0.212824,italo_romance,Lombard
deu,sc,0.872451,0.127549,italo_romance,Sardinian
deu,fur,0.938759,0.061241,italo_romance,Friulian
deu,lij,0.973594,0.026406,italo_romance,Ligurian
deu,slv,1.064891,-0.064891,slavic,Slovenian
deu,eng,1.138105,-0.138105,english,English
deu,vec,1.178635,-0.178635,italo_romance,Venetian
deu,ita,1.182156,-0.182156,italian,Italian
deu,fra,1.243372,-0.243372,romance,French
deu,cat,1.411659,-0.411659,romance,Catalan
deu,spa,1.568792,-0.568792,romance,Spanish
eng,ita,0.801159,0.198841,italian,Italian
eng,sc,0.891605,0.108395,italo_romance,Sardinian
eng,lij,0.935170,0.064830,italo_romance,Ligurian
eng,fra,0.955745,0.044255,romance,French
eng,vec,0.964579,0.035421,italo_romance,Venetian
eng,scn,0.973877,0.026123,italo_romance,Sicilian
eng,fur,1.031082,-0.031082,italo_romance,Friulian
eng,cat,1.121559,-0.121559,romance,Catalan
eng,deu,1.138105,-0.138105,germanic,German
eng,lmo,1.184136,-0.184136,italo_romance,Lombard
eng,spa,1.240687,-0.240687,romance,Spanish
eng,slv,1.358413,-0.358413,slavic,Slovenian
fra,fur,0.808367,0.191633,italo_romance,Friulian
fra,cat,0.833739,0.166261,romance,Catalan
fra,lij,0.889638,0.110362,italo_romance,Ligurian
fra,eng,0.955745,0.044255,english,English
fra,spa,1.058925,-0.058925,romance,Spanish
fra,scn,1.063135,-0.063135,italo_romance,Sicilian
fra,lmo,1.161098,-0.161098,italo_romance,Lombard
fra,ita,1.185158,-0.185158,italian,Italian
fra,sc,1.201735,-0.201735,italo_romance,Sardinian
fra,vec,1.240924,-0.240924,italo_romance,Venetian
fra,deu,1.243372,-0.243372,germanic,German
fra,slv,1.379788,-0.379788,slavic,Slovenian
fur,fra,0.808367,0.191633,romance,French
fur,slv,0.854279,0.145721,slavic,Slovenian
fur,lij,0.919415,0.080585,italo_romance,Ligurian
fur,deu,0.938759,0.061241,germanic,German
fur,eng,1.031082,-0.031082,english,English
fur,cat,1.130946,-0.130946,romance,Catalan
fur,spa,1.159602,-0.159602,romance,Spanish
fur,lmo,1.266776,-0.266776,italo_romance,Lombard
