code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,ita,0.5810367465019226,lmo,0.7594206929206848,lij,0.7687788605690002
lij,vec,0.7264931201934814,ita,0.7598572969436646,fur,0.7687788605690002
lmo,cat,0.6906542778015137,spa,0.7034206390380859,ita,0.7280322313308716
sc,spa,0.8274912238121033,lmo,0.8339053392410278,oci,0.8432908058166504
scn,ita,0.7602874636650085,fur,0.8073649406433105,lmo,0.8877284526824951
vec,lij,0.7264931201934814,lmo,0.7487990856170654,ita,0.7744265198707581
ita,fur,0.5810367465019226,lmo,0.7280322313308716,lij,0.7598572969436646
spa,oci,0.4616163969039917,cat,0.49338167905807495,por,0.6750616431236267
fra,cat,0.6993333697319031,oci,0.7374299168586731,spa,0.7391172647476196
cat,spa,0.49338167905807495,oci,0.5340389013290405,lmo,0.6906542778015137
por,spa,0.6750616431236267,cat,0.7621214389801025,lij,0.7856099605560303
oci,spa,0.4616163969039917,cat,0.5340389013290405,lmo,0.7320860624313354
deu,slv,0.9584970474243164,sc,0.9682751297950745,por,0.9700134992599487
eng,slv,0.9488246440887451,sc,0.9601653218269348,lij,0.9643723964691162
slv,hrv,0.5074109435081482,vec,0.8600740432739258,lij,0.8972545266151428
hrv,slv,0.5074109435081482,vec,0.8991357684135437,por,0.9056284427642822
hun,cat,0.9195398092269897,eng,0.9710044264793396,spa,0.9744976162910461
