code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
nap,ita,0.1548646092414856,scn,0.20839786529541016,vec,0.226853609085083
scn,ita,0.19191300868988037,nap,0.20839786529541016,vec,0.26413071155548096
vec,lmo,0.08101636171340942,ita,0.09193754196166992,es,0.15867608785629272
lmo,vec,0.08101636171340942,ca,0.1274370551109314,ita,0.1413896083831787
sc,es,0.20404154062271118,vec,0.22960567474365234,lmo,0.2415347695350647
ita,vec,0.09193754196166992,lmo,0.1413896083831787,nap,0.1548646092414856
es,ca,0.10525643825531006,vec,0.15867608785629272,lmo,0.16287213563919067
fr,ca,0.23547375202178955,lmo,0.2523336410522461,vec,0.27646327018737793
ca,es,0.10525643825531006,lmo,0.1274370551109314,vec,0.19332200288772583
de,en,0.30813562870025635,lmo,0.4212513566017151,fr,0.42538970708847046
el,ar,0.5069594383239746,lmo,0.5259712934494019,ca,0.557218074798584
ar,el,0.5069594383239746,nap,0.5668114423751831,lmo,0.6143397688865662
sl,vec,0.3765723705291748,lmo,0.42745399475097656,scn,0.44176268577575684
en,fr,0.29497194290161133,de,0.30813562870025635,lmo,0.3218117356300354
