code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lmo,0.0735936164855957,vec,0.10084664821624756,ita,0.11327624320983887
lij,ita,0.05070704221725464,vec,0.05299574136734009,lmo,0.10758751630783081
lmo,cat,0.06045091152191162,vec,0.06438928842544556,fur,0.0735936164855957
sc,spa,0.12990957498550415,ita,0.15170514583587646,lmo,0.15360736846923828
scn,ita,0.15666908025741577,lij,0.18242895603179932,vec,0.2069464921951294
vec,ita,0.04921048879623413,lij,0.05299574136734009,lmo,0.06438928842544556
ita,vec,0.04921048879623413,lij,0.05070704221725464,lmo,0.10306656360626221
spa,cat,0.06823480129241943,lmo,0.07859683036804199,vec,0.11454391479492188
fra,fur,0.12908631563186646,cat,0.13339471817016602,lmo,0.13993632793426514
cat,lmo,0.06045091152191162,spa,0.06823480129241943,fur,0.1321622133255005
deu,fra,0.4365221858024597,lmo,0.44822192192077637,eng,0.4814526438713074
slv,vec,0.5178459882736206,lmo,0.5736619830131531,lij,0.594862163066864
eng,fra,0.31407368183135986,lmo,0.3371339440345764,fur,0.33726996183395386
