code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lij,0.11567378044128418,lmo,0.11939382553100586,ita,0.1333787441253662
lij,ita,0.10820674896240234,fur,0.11567378044128418,lmo,0.11927711963653564
lmo,ita,0.06085151433944702,sc,0.0893012285232544,vec,0.09344482421875
sc,ita,0.08799946308135986,lmo,0.0893012285232544,scn,0.10090476274490356
scn,sc,0.10090476274490356,lmo,0.11572670936584473,ita,0.1229063868522644
vec,ita,0.07070451974868774,lmo,0.09344482421875,sc,0.11470013856887817
ita,lmo,0.06085151433944702,vec,0.07070451974868774,eng,0.07710456848144531
spa,cat,0.08258002996444702,eng,0.09371161460876465,ita,0.09980618953704834
fra,eng,0.1002049446105957,cat,0.10468631982803345,ita,0.11694979667663574
cat,spa,0.08258002996444702,ita,0.0938425064086914,lmo,0.09427762031555176
deu,eng,0.1143231987953186,ita,0.1540677547454834,lmo,0.15970051288604736
slv,ita,0.15303122997283936,lmo,0.18170666694641113,spa,0.1875038743019104
eng,ita,0.07710456848144531,spa,0.09371161460876465,fra,0.1002049446105957
