article_id,title,url,n_sentences
5,Łéngua vèneta,https://vec.wikipedia.org/wiki?curid=5,67
6,Mèsego,https://vec.wikipedia.org/wiki?curid=6,81
20,Romani,https://vec.wikipedia.org/wiki?curid=20,3
21,Spor,https://vec.wikipedia.org/wiki?curid=21,5
254,Itàłia,https://vec.wikipedia.org/wiki?curid=254,242
256,Rejon de Itàlia,https://vec.wikipedia.org/wiki?curid=256,37
464,Centrale di Zugliano,https://vec.wikipedia.org/wiki?curid=464,6
466,Benetton bałacanestro Treviso,https://vec.wikipedia.org/wiki?curid=466,4
475,Sisley pałavoło Treviso,https://vec.wikipedia.org/wiki?curid=475,7
482,Venesia,https://vec.wikipedia.org/wiki?curid=482,126
483,Spriss,https://vec.wikipedia.org/wiki?curid=483,19
588,Poła,https://vec.wikipedia.org/wiki?curid=588,59
592,Union Eoropea,https://vec.wikipedia.org/wiki?curid=592,25
593,Łituània,https://vec.wikipedia.org/wiki?curid=593,3
594,Belgrado,https://vec.wikipedia.org/wiki?curid=594,13
1469,Pàdoa,https://vec.wikipedia.org/wiki?curid=1469,130
1509,Vèneto,https://vec.wikipedia.org/wiki?curid=1509,49
1510,Verona,https://vec.wikipedia.org/wiki?curid=1510,64
1512,Mùzega,https://vec.wikipedia.org/wiki?curid=1512,13
1516,Diałeto Małetan,https://vec.wikipedia.org/wiki?curid=1516,7
1517,Montenegro,https://vec.wikipedia.org/wiki?curid=1517,20
1522,Scherma,https://vec.wikipedia.org/wiki?curid=1522,11
1616,Sicìlia,https://vec.wikipedia.org/wiki?curid=1616,29
1618,Nintendo World Cup,https://vec.wikipedia.org/wiki?curid=1618,8
1620,Lenguìstega,https://vec.wikipedia.org/wiki?curid=1620,14
1621,Łetaradura,https://vec.wikipedia.org/wiki?curid=1621,13
1628,Vicensa,https://vec.wikipedia.org/wiki?curid=1628,62
1638,Carlo e Giorgio,https://vec.wikipedia.org/wiki?curid=1638,2
1645,Gałasia,https://vec.wikipedia.org/wiki?curid=1645,38
1653,Spasio vetorial,https://vec.wikipedia.org/wiki?curid=1653,6
1658,Ensiclopedia,https://vec.wikipedia.org/wiki?curid=1658,6
1663,Trénto,https://vec.wikipedia.org/wiki?curid=1663,26
1664,Pałermo,https://vec.wikipedia.org/wiki?curid=1664,10
1665,Sant'Antonio da Pàdoa,https://vec.wikipedia.org/wiki?curid=1665,14
1667,Sant'Antonio,https://vec.wikipedia.org/wiki?curid=1667,1
1668,Brenta,https://vec.wikipedia.org/wiki?curid=1668,5
1671,Bacajon,https://vec.wikipedia.org/wiki?curid=1671,7
1673,Prà de ła Vałe,https://vec.wikipedia.org/wiki?curid=1673,56
1674,Troia,https://vec.wikipedia.org/wiki?curid=1674,12
1675,Antenore,https://vec.wikipedia.org/wiki?curid=1675,4
1678,Provincia de Bełun,https://vec.wikipedia.org/wiki?curid=1678,16
1679,Wikipedia,https://vec.wikipedia.org/wiki?curid=1679,24
1680,Provincia de Rovigo,https://vec.wikipedia.org/wiki?curid=1680,19
1681,Provincia de Pàdova,https://vec.wikipedia.org/wiki?curid=1681,5
1686,Nasion,https://vec.wikipedia.org/wiki?curid=1686,2
1687,Piasa,https://vec.wikipedia.org/wiki?curid=1687,4
1689,Sità del Vategan,https://vec.wikipedia.org/wiki?curid=1689,25
1691,Cardinal Segretario de Stato,https://vec.wikipedia.org/wiki?curid=1691,5
1693,Cao de Stato,https://vec.wikipedia.org/wiki?curid=1693,7
1695,Lista de stati par continente,https://vec.wikipedia.org/wiki?curid=1695,1
1696,Pànama,https://vec.wikipedia.org/wiki?curid=1696,21
1697,Zona del Canałe de Pànama,https://vec.wikipedia.org/wiki?curid=1697,1
1698,Mónte Athos,https://vec.wikipedia.org/wiki?curid=1698,8
1699,Andora,https://vec.wikipedia.org/wiki?curid=1699,38
1700,Zermània,https://vec.wikipedia.org/wiki?curid=1700,19
1701,Łusenburgo,https://vec.wikipedia.org/wiki?curid=1701,5
1702,Guyana Franseza,https://vec.wikipedia.org/wiki?curid=1702,8
1703,Haiti,https://vec.wikipedia.org/wiki?curid=1703,29
1704,Repùblega Dominicana,https://vec.wikipedia.org/wiki?curid=1704,31
1705,Stati Unii de l'Amèrica,https://vec.wikipedia.org/wiki?curid=1705,71
1706,Spagna,https://vec.wikipedia.org/wiki?curid=1706,46
1708,Cavedal,https://vec.wikipedia.org/wiki?curid=1708,4
1709,Łéngua ufisałe,https://vec.wikipedia.org/wiki?curid=1709,2
1711,Seravałe (San Marin),https://vec.wikipedia.org/wiki?curid=1711,3
1712,Sità de San Marin,https://vec.wikipedia.org/wiki?curid=1712,2
1714,Àustria,https://vec.wikipedia.org/wiki?curid=1714,38
1717,Sufisi Internet de Primo Liveło,https://vec.wikipedia.org/wiki?curid=1717,3
1719,Repùblega de San Marin,https://vec.wikipedia.org/wiki?curid=1719,17
1720,Peseta spagnoła,https://vec.wikipedia.org/wiki?curid=1720,8
1721,Euro,https://vec.wikipedia.org/wiki?curid=1721,22
1722,Zona de l'Euro,https://vec.wikipedia.org/wiki?curid=1722,2
1743,Zibiltera,https://vec.wikipedia.org/wiki?curid=1743,18
1746,Canbra (pułìtega),https://vec.wikipedia.org/wiki?curid=1746,3
1747,Valbełuna,https://vec.wikipedia.org/wiki?curid=1747,5
1748,Friułi-Venèsia Jùlia,https://vec.wikipedia.org/wiki?curid=1748,10
1749,Lista de sufisi Internet de primo liveło,https://vec.wikipedia.org/wiki?curid=1749,4
1753,Paezi Basi,https://vec.wikipedia.org/wiki?curid=1753,51
1755,Aruba,https://vec.wikipedia.org/wiki?curid=1755,13
1756,Antiłe Ołandezi,https://vec.wikipedia.org/wiki?curid=1756,6
1758,Mar Adriàtego,https://vec.wikipedia.org/wiki?curid=1758,8
1759,Scamandro,https://vec.wikipedia.org/wiki?curid=1759,11
1760,Emiłia-Romagna,https://vec.wikipedia.org/wiki?curid=1760,6
1832,Madrid,https://vec.wikipedia.org/wiki?curid=1832,23
1833,Astronomia,https://vec.wikipedia.org/wiki?curid=1833,41
1834,Biołozia,https://vec.wikipedia.org/wiki?curid=1834,9
1835,Fìzega,https://vec.wikipedia.org/wiki?curid=1835,17
1836,Chìmega,https://vec.wikipedia.org/wiki?curid=1836,4
1837,Matemàtega,https://vec.wikipedia.org/wiki?curid=1837,6
1838,Siense de ła Tera,https://vec.wikipedia.org/wiki?curid=1838,1
1843,Łonbardia,https://vec.wikipedia.org/wiki?curid=1843,10
1845,Mùzega de cori,https://vec.wikipedia.org/wiki?curid=1845,2
1846,Orchestra,https://vec.wikipedia.org/wiki?curid=1846,1
1852,Po,https://vec.wikipedia.org/wiki?curid=1852,23
