code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,lmo,0.4556084871292114,sc,0.8920343518257141,fra,0.9181857109069824
lij,vec,0.6133868098258972,lmo,0.691665530204773,scn,0.8485960364341736
lmo,fur,0.4556084871292114,lij,0.691665530204773,scn,0.8560943007469177
sc,scn,0.8200293779373169,fur,0.8920343518257141,lij,0.9979528188705444
scn,sc,0.8200293779373169,lij,0.8485960364341736,lmo,0.8560943007469177
vec,lij,0.6133868098258972,spa,0.8384317755699158,cat,0.8398256897926331
ita,spa,0.5266081690788269,cat,0.7230962514877319,eng,0.8420993089675903
spa,cat,0.2428121566772461,fra,0.4970991015434265,ita,0.5266081690788269
fra,cat,0.4068012237548828,spa,0.4970991015434265,eng,0.5515251159667969
cat,spa,0.2428121566772461,fra,0.4068012237548828,eng,0.6996521949768066
deu,eng,0.48419320583343506,fra,0.6852391958236694,slv,0.7289721965789795
slv,eng,0.6417895555496216,deu,0.7289721965789795,spa,0.7899990081787109
eng,deu,0.48419320583343506,fra,0.5515251159667969,spa,0.5528831481933594
