source,target,distance,similarity,target_family,target_display
cat,lmo,0.005534,0.994466,italo_romance,Lombard
cat,fra,0.006764,0.993236,romance,French
cat,spa,0.008930,0.991070,romance,Spanish
cat,ita,0.014195,0.985805,italian,Italian
cat,fur,0.016301,0.983699,italo_romance,Friulian
cat,vec,0.018525,0.981475,italo_romance,Venetian
cat,sc,0.026289,0.973711,italo_romance,Sardinian
cat,lij,0.033071,0.966929,italo_romance,Ligurian
cat,eng,0.052270,0.947730,english,English
cat,slv,0.060182,0.939818,slavic,Slovenian
cat,scn,0.061559,0.938441,italo_romance,Sicilian
cat,deu,0.076866,0.923134,germanic,German
deu,eng,0.022693,0.977307,english,English
deu,slv,0.047733,0.952267,slavic,Slovenian
deu,fra,0.061378,0.938622,romance,French
deu,cat,0.076866,0.923134,romance,Catalan
deu,lmo,0.089026,0.910974,italo_romance,Lombard
deu,fur,0.090267,0.909733,italo_romance,Friulian
deu,spa,0.090414,0.909586,romance,Spanish
deu,ita,0.104535,0.895465,italian,Italian
deu,sc,0.106203,0.893797,italo_romance,Sardinian
deu,vec,0.112038,0.887962,italo_romance,Venetian
deu,lij,0.127087,0.872913,italo_romance,Ligurian
deu,scn,0.143869,0.856131,italo_romance,Sicilian
eng,deu,0.022693,0.977307,germanic,German
eng,fra,0.043733,0.956267,romance,French
eng,slv,0.046880,0.953120,slavic,Slovenian
eng,cat,0.052270,0.947730,romance,Catalan
eng,spa,0.060741,0.939259,romance,Spanish
eng,fur,0.065905,0.934095,italo_romance,Friulian
eng,lmo,0.065961,0.934039,italo_romance,Lombard
eng,ita,0.072026,0.927974,italian,Italian
eng,sc,0.075110,0.924890,italo_romance,Sardinian
eng,vec,0.079209,0.920791,italo_romance,Venetian
eng,lij,0.095299,0.904701,italo_romance,Ligurian
eng,scn,0.118089,0.881911,italo_romance,Sicilian
fra,cat,0.006764,0.993236,romance,Catalan
fra,fur,0.014659,0.985341,italo_romance,Friulian
fra,spa,0.014837,0.985163,romance,Spanish
fra,lmo,0.017865,0.982135,italo_romance,Lombard
fra,ita,0.022906,0.977094,italian,Italian
fra,vec,0.029084,0.970916,italo_romance,Venetian
fra,sc,0.031701,0.968299,italo_romance,Sardinian
fra,eng,0.043733,0.956267,english,English
fra,lij,0.046873,0.953127,italo_romance,Ligurian
fra,slv,0.057811,0.942189,slavic,Slovenian
fra,deu,0.061378,0.938622,germanic,German
fra,scn,0.071724,0.928276,italo_romance,Sicilian
fur,fra,0.014659,0.985341,romance,French
