code,nn_1,dist_1,nn_2,dist_2,nn_3,dist_3
fur,fra,0.014658570289611816,cat,0.016300678253173828,lmo,0.020954012870788574
lij,ita,0.014135539531707764,vec,0.017648279666900635,spa,0.02486550807952881
lmo,cat,0.005534172058105469,ita,0.01549077033996582,spa,0.01619333028793335
sc,spa,0.020845353603363037,cat,0.026288986206054688,ita,0.028058409690856934
scn,ita,0.04940885305404663,sc,0.05026423931121826,lmo,0.051331281661987305
vec,ita,0.006083309650421143,spa,0.0072705745697021484,lij,0.017648279666900635
ita,vec,0.006083309650421143,spa,0.00804603099822998,lij,0.014135539531707764
spa,vec,0.0072705745697021484,ita,0.00804603099822998,cat,0.008929610252380371
fra,cat,0.0067636966705322266,fur,0.014658570289611816,spa,0.014837324619293213
cat,lmo,0.005534172058105469,fra,0.0067636966705322266,spa,0.008929610252380371
deu,eng,0.02269268035888672,slv,0.047732770442962646,fra,0.061377525329589844
slv,eng,0.04687988758087158,deu,0.047732770442962646,fra,0.057810962200164795
eng,deu,0.02269268035888672,fra,0.04373258352279663,slv,0.04687988758087158
