article_id,title,url,qid,topic,title_en,categories,n_sentences
8437660,Nicholas I Sanudo,https://en.wikipedia.org/wiki?curid=8437660,,,,,1
8437663,Column of Glory,https://en.wikipedia.org/wiki?curid=8437663,,,,,11
8437678,Mark Wright (British Army soldier),https://en.wikipedia.org/wiki?curid=8437678,,,,,22
8437697,Athletics at the 1904 Summer Olympics – Men's 1500 metres,https://en.wikipedia.org/wiki?curid=8437697,,,,,5
8437711,Warthermarske,https://en.wikipedia.org/wiki?curid=8437711,,,,,5
8437717,Andarab District,https://en.wikipedia.org/wiki?curid=8437717,,,,,2
8437750,Mikko Luoma,https://en.wikipedia.org/wiki?curid=8437750,,,,,11
8437755,German submarine U-441,https://en.wikipedia.org/wiki?curid=8437755,,,,,12
8437768,Veggies of Nottingham,https://en.wikipedia.org/wiki?curid=8437768,,,,,14
8437770,Hyper Street Fighter II,https://en.wikipedia.org/wiki?curid=8437770,,,,,14
8437783,Athletics at the 1904 Summer Olympics – Men's 110 metres hurdles,https://en.wikipedia.org/wiki?curid=8437783,,,,,16
8437786,John Flamsteed Community School,https://en.wikipedia.org/wiki?curid=8437786,,,,,16
8437798,Nilavilakku,https://en.wikipedia.org/wiki?curid=8437798,,,,,27
8437804,King Vortigern,https://en.wikipedia.org/wiki?curid=8437804,,,,,1
8437810,Robert Hudson (company),https://en.wikipedia.org/wiki?curid=8437810,,,,,20
8437830,Auburn station (California),https://en.wikipedia.org/wiki?curid=8437830,,,,,12
8437834,"Paulo Ricardo (footballer, born 1987)",https://en.wikipedia.org/wiki?curid=8437834,,,,,4
8437836,Athletics at the 1904 Summer Olympics – Men's 200 metres hurdles,https://en.wikipedia.org/wiki?curid=8437836,,,,,11
8437838,Brackish-water aquarium,https://en.wikipedia.org/wiki?curid=8437838,,,,,2
8437851,Athletics at the 1904 Summer Olympics – Men's 400 metres hurdles,https://en.wikipedia.org/wiki?curid=8437851,,,,,10
8437895,"Mount Laguna, California",https://en.wikipedia.org/wiki?curid=8437895,,,,,1
8437907,Marie Lacoste Gérin-Lajoie,https://en.wikipedia.org/wiki?curid=8437907,,,,,1
8437923,Liquid-to-gas ratio,https://en.wikipedia.org/wiki?curid=8437923,,,,,5
8437925,Totopotomoi,https://en.wikipedia.org/wiki?curid=8437925,,,,,25
8437930,Bensaïd,https://en.wikipedia.org/wiki?curid=8437930,,,,,1
8437941,Noncommutative standard model,https://en.wikipedia.org/wiki?curid=8437941,,,,,8
8438051,Athletics at the 1904 Summer Olympics – Men's 2590 metres steeplechase,https://en.wikipedia.org/wiki?curid=8438051,,,,,12
8438066,Inglewhite,https://en.wikipedia.org/wiki?curid=8438066,,,,,20
8438091,Dave Johnston (police officer),https://en.wikipedia.org/wiki?curid=8438091,,,,,21
8438115,Zenith ZP-150,https://en.wikipedia.org/wiki?curid=8438115,,,,,16
8438128,List of Collegiate Sprint Football League champions,https://en.wikipedia.org/wiki?curid=8438128,,,,,2
8438136,List of editions of The Protocols of the Elders of Zion,https://en.wikipedia.org/wiki?curid=8438136,,,,,7
8438146,Audrey Richards,https://en.wikipedia.org/wiki?curid=8438146,,,,,6
8438158,Richard Nelson (playwright),https://en.wikipedia.org/wiki?curid=8438158,,,,,6
8438195,Crowned Unholy,https://en.wikipedia.org/wiki?curid=8438195,,,,,10
8438202,The First (musical),https://en.wikipedia.org/wiki?curid=8438202,,,,,6
8438204,American Inns of Court,https://en.wikipedia.org/wiki?curid=8438204,,,,,24
8438228,Laurence Wyman,https://en.wikipedia.org/wiki?curid=8438228,,,,,24
